@timestamp,system.diskio.iostat.await,system.diskio.iostat.queue.avg_size,system.diskio.iostat.read.per_sec.bytes,system.diskio.iostat.write.per_sec.bytes
2018-01-01 00:00:00,6.775,0.018,0,89161
2018-01-01 00:01:00,7.753,0.013,0,12042
2018-01-01 00:02:00,6.535,0.011,0,60019
2018-01-01 00:03:00,6.58,0.015,0,63191
2018-01-01 00:04:00,18.179,0.034,0,105893
2018-01-01 00:05:00,5.884,0.014,0,14573
2018-01-01 00:06:00,6.989,0.011,0,58243
2018-01-01 00:07:00,7.344,0.015,0,107588
2018-01-01 00:08:00,7.505,0.013,1272,33876
2018-01-01 00:09:00,10.036,0.019,0,47065
2018-01-01 00:10:00,6.273,0.015,686.615,46601
2018-01-01 00:11:00,18.483,0.036,68.621,49791
2018-01-01 00:12:00,6.566,0.012,68.702,54948
2018-01-01 00:13:00,5.308,0.009,0,54468
2018-01-01 00:14:00,6.235,0.011,0,59443
2018-01-01 00:15:00,5.657,0.013,0,62554
2018-01-01 00:16:00,11.068,0.019,342.991,61028
2018-01-01 00:17:00,25.369,0.047,0,60193
2018-01-01 00:18:00,6.632,0.013,0,62094
2018-01-01 00:19:00,5.928,0.008,0,55064
2018-01-01 00:20:00,6.324,0.016,685.093,59477
2018-01-01 00:21:00,8.632,0.014,0,58838
2018-01-01 00:22:00,7.126,0.01,0,58121
2018-01-01 00:23:00,5.117,0.01,0,58617
2018-01-01 00:24:00,214.127,7.565,1268000,4067000
2018-01-01 00:25:00,11.483,0.055,6651,73631
2018-01-01 00:26:00,6.468,0.01,3623,43406
2018-01-01 00:27:00,28.598,0.061,4295,49188
2018-01-01 00:28:00,16.513,0.032,2146,58482
2018-01-01 00:29:00,40.336,0.088,4086,80184
2018-01-01 00:30:00,7.283,0.018,2476,14253
2018-01-01 00:31:00,8.571,0.02,3689,62439
2018-01-01 00:32:00,23.224,0.052,4701,108529
2018-01-01 00:33:00,6.483,0.01,68.595,57944
2018-01-01 00:34:00,7.633,0.014,2210,11719
2018-01-01 00:35:00,8.603,0.018,0,59654
2018-01-01 00:36:00,8.86,0.018,3691,80198
2018-01-01 00:37:00,6.81,0.014,0,62108
2018-01-01 00:38:00,6.82,0.016,1807,61966
2018-01-01 00:39:00,9.197,0.018,960.818,58040
2018-01-01 00:40:00,8.705,0.026,2818,72184
2018-01-01 00:41:00,7.926,0.014,616.79,42900
2018-01-01 00:42:00,5.698,0.01,205.872,47179
2018-01-01 00:43:00,6.263,0.01,2412,52855
2018-01-01 00:44:00,6.772,0.013,0,56884
2018-01-01 00:45:00,12.732,0.03,1741,59654
2018-01-01 00:46:00,5.912,0.011,1806,36123
2018-01-01 00:47:00,7.301,0.017,1139,110721
2018-01-01 00:48:00,4.253,0.006,0,9204
2018-01-01 00:49:00,15.891,0.029,0,60781
2018-01-01 00:50:00,49.469,0.122,2880,107703
2018-01-01 00:51:00,5.294,0.009,2345,10383
2018-01-01 00:52:00,13.391,0.021,0,57420
2018-01-01 00:53:00,15.647,0.027,0,60684
2018-01-01 00:54:00,10.268,0.022,2682,104807
2018-01-01 00:55:00,6.576,0.013,3216,11390
2018-01-01 00:56:00,64.808,0.113,0,51550
2018-01-01 00:57:00,21.679,0.041,0,80560
2018-01-01 00:58:00,9.311,0.019,2875,30489
2018-01-01 00:59:00,6.707,0.011,0,56207
2018-01-01 01:00:00,6.395,0.016,0,37897
2018-01-01 01:01:00,52.563,0.125,0,107757
2018-01-01 01:02:00,6.593,0.01,824.836,10807
2018-01-01 01:03:00,18.471,0.032,2483,58449
2018-01-01 01:04:00,12.536,0.024,0,108491
2018-01-01 01:05:00,17.589,0.044,3148,39253
2018-01-01 01:06:00,13.703,0.022,0,55429
2018-01-01 01:07:00,9.31,0.018,3217,57229
2018-01-01 01:08:00,8.5,0.014,756.037,82557
2018-01-01 01:09:00,4.762,0.008,0,11471
2018-01-01 01:10:00,10.182,0.026,616.971,64201
2018-01-01 01:11:00,120.748,0.217,0,74487
2018-01-01 01:12:00,8.421,0.016,3424,45455
2018-01-01 01:13:00,7.145,0.014,1477,46662
2018-01-01 01:14:00,4.727,0.009,0,31973
2018-01-01 01:15:00,9.216,0.023,3957,79816
2018-01-01 01:16:00,13.302,0.028,2879,34216
2018-01-01 01:17:00,16.986,0.04,1606,86239
2018-01-01 01:18:00,4.893,0.008,0,59600
2018-01-01 01:19:00,9.299,0.025,1546,84851
2018-01-01 01:20:00,15.408,0.037,4700,15374
2018-01-01 01:21:00,34.066,0.052,1139,57897
2018-01-01 01:22:00,5.346,0.01,0,103516
2018-01-01 01:23:00,4.158,0.007,752.438,10621
2018-01-01 01:24:00,30.337,0.051,0,59900
2018-01-01 01:25:00,11.25,0.027,1879,62932
2018-01-01 01:26:00,9.567,0.019,2013,98365
2018-01-01 01:27:00,6.33,0.011,4360,9861
2018-01-01 01:28:00,44.557,0.086,1476,44092
2018-01-01 01:29:00,18.885,0.033,0,85633
2018-01-01 01:30:00,6.781,0.015,2149,36672
2018-01-01 01:31:00,8.941,0.02,1342,58295
2018-01-01 01:32:00,6.746,0.013,1679,59702
2018-01-01 01:33:00,6.375,0.01,1204,58392
2018-01-01 01:34:00,7.245,0.013,68.495,58863
2018-01-01 01:35:00,21.128,0.053,1135,62958
2018-01-01 01:36:00,9.121,0.016,2952,59244
2018-01-01 01:37:00,37.758,0.058,826.883,53699
2018-01-01 01:38:00,17.505,0.03,0,58093
2018-01-01 01:39:00,34.091,0.075,2079,61902
2018-01-01 01:40:00,41.869,0.075,0,59951
2018-01-01 01:41:00,10.761,0.02,0,57481
2018-01-01 01:42:00,6.118,0.01,0,35450
2018-01-01 01:43:00,5.615,0.01,1004,78236
2018-01-01 01:44:00,5.253,0.007,0,10394
2018-01-01 01:45:00,17.911,0.047,1272,53565
2018-01-01 01:46:00,10.102,0.023,893.123,81181
2018-01-01 01:47:00,9.18,0.019,0,57878
2018-01-01 01:48:00,10.766,0.019,0,35173
2018-01-01 01:49:00,13.957,0.022,959.17,58075
2018-01-01 01:50:00,10.536,0.027,2891,63056
2018-01-01 01:51:00,7.366,0.014,0,108080
2018-01-01 01:52:00,27.17,0.047,206.131,10535
2018-01-01 01:53:00,20.812,0.048,3816,55228
2018-01-01 01:54:00,8.55,0.027,686.557,119343
2018-01-01 01:55:00,5.839,0.013,1410,44327
2018-01-01 01:56:00,41.036,0.077,0,36990
2018-01-01 01:57:00,8.753,0.012,0,56149
2018-01-01 01:58:00,81.474,0.156,0,72453
2018-01-01 01:59:00,5.02,0.009,0,43470
2018-01-01 02:00:00,45.333,0.13,2890,53434
2018-01-01 02:01:00,19.083,0.035,68.696,54675
2018-01-01 02:02:00,15.181,0.032,2012,57960
2018-01-01 02:03:00,35.228,0.067,2142,58305
2018-01-01 02:04:00,17.66,0.031,1880,59607
2018-01-01 02:05:00,23.868,0.06,0,62714
2018-01-01 02:06:00,8.211,0.013,1005,57835
2018-01-01 02:07:00,37.148,0.067,0,59627
2018-01-01 02:08:00,8,0.014,1074,56515
2018-01-01 02:09:00,8.547,0.017,1675,58019
2018-01-01 02:10:00,16.2,0.043,2949,40283
2018-01-01 02:11:00,14.691,0.027,1405,59532
2018-01-01 02:12:00,14.76,0.025,0,82279
2018-01-01 02:13:00,6.476,0.011,411.538,56868
2018-01-01 02:14:00,8.126,0.017,7247,45967
2018-01-01 02:15:00,8.345,0.024,2011,51753
2018-01-01 02:16:00,10.972,0.02,0,50967
2018-01-01 02:17:00,5.812,0.011,824.041,34536
2018-01-01 02:18:00,10.34,0.018,0,56577
2018-01-01 02:19:00,8.654,0.015,68.863,104237
2018-01-01 02:20:00,5.344,0.012,0,35824
2018-01-01 02:21:00,18.486,0.034,1739,59185
2018-01-01 02:22:00,39.675,0.082,0,61536
2018-01-01 02:23:00,13.514,0.025,0,59916
2018-01-01 02:24:00,4.07,0.008,0,58786
2018-01-01 02:25:00,8.958,0.021,755.276,37348
2018-01-01 02:26:00,19.16,0.038,480.248,96411
2018-01-01 02:27:00,4.932,0.009,137.507,22627
2018-01-01 02:28:00,14.612,0.024,0,57025
2018-01-01 02:29:00,20.792,0.037,0,57124
2018-01-01 02:30:00,6.917,0.021,2213,86661
2018-01-01 02:31:00,4.3,0.006,0,9720
2018-01-01 02:32:00,18.4,0.04,410.97,51237
2018-01-01 02:33:00,13.897,0.027,0,58201
2018-01-01 02:34:00,7.624,0.011,68.849,53519
2018-01-01 02:35:00,23.457,0.055,1543,61120
2018-01-01 02:36:00,19.477,0.035,2279,58788
2018-01-01 02:37:00,9.333,0.018,1339,106680
2018-01-01 02:38:00,3.737,0.005,0,9127
2018-01-01 02:39:00,38.962,0.068,0,58166
2018-01-01 02:40:00,17.962,0.048,205.889,84380
2018-01-01 02:41:00,13.053,0.021,0,58301
2018-01-01 02:42:00,18.617,0.033,0,59081
2018-01-01 02:43:00,14.526,0.028,1473,57516
2018-01-01 02:44:00,36.672,0.084,2014,59488
2018-01-01 02:45:00,13.362,0.031,1140,48276
2018-01-01 02:46:00,34.897,0.068,2012,47562
2018-01-01 02:47:00,8.919,0.02,0,50809
2018-01-01 02:48:00,25.688,0.047,0,34067
2018-01-01 02:49:00,5.962,0.011,0,55489
2018-01-01 02:50:00,19.559,0.042,688.577,59309
2018-01-01 02:51:00,7.676,0.014,890.509,60072
2018-01-01 02:52:00,7.033,0.011,68.595,57475
2018-01-01 02:53:00,7.458,0.012,0,58837
