@timestamp,system.cpu.user.pct,system.cpu.system.pct,system.cpu.idle.pct,system.cpu.iowait.pct,system.cpu.softirq.pct,system.cpu.total.pct
2018-01-01 00:00:00,0.4403,0.0762,3.4594,0.006,0.0181,0.5406
2018-01-01 00:00:10,0.4005,0.0807,3.4926,0.0091,0.0172,0.5074
2018-01-01 00:00:20,0.4037,0.0823,3.4908,0.005,0.0181,0.5092
2018-01-01 00:00:30,0.4665,0.0791,3.4314,0.004,0.019,0.5686
2018-01-01 00:00:40,0.4567,0.0809,3.4314,0.007,0.024,0.5686
2018-01-01 00:00:50,0.3837,0.0641,3.5232,0.007,0.022,0.4768
2018-01-01 00:01:00,0.4429,0.075,3.4551,0.005,0.022,0.5449
2018-01-01 00:01:10,0.4135,0.0805,3.4849,0.005,0.0161,0.5151
2018-01-01 00:01:20,0.427,0.076,3.469,0.006,0.022,0.531
2018-01-01 00:01:30,0.3988,0.0735,3.5015,0.007,0.0191,0.4985
2018-01-01 00:01:40,0.4269,0.0862,3.4639,0.004,0.019,0.5361
2018-01-01 00:01:50,0.4112,0.074,3.4907,0.005,0.019,0.5093
2018-01-01 00:02:00,0.4417,0.0709,3.4644,0.004,0.019,0.5356
2018-01-01 00:02:10,0.4498,0.0777,3.4443,0.0061,0.0222,0.5557
2018-01-01 00:02:20,0.3897,0.0723,3.5149,0.006,0.0171,0.4851
2018-01-01 00:02:30,0.406,0.0808,3.489,0.0061,0.0182,0.511
2018-01-01 00:02:40,0.4316,0.0673,3.4801,0.004,0.0171,0.5199
2018-01-01 00:02:50,0.4013,0.0748,3.4986,0.0061,0.0192,0.5014
2018-01-01 00:03:00,0.4516,0.0785,3.4448,0.006,0.0191,0.5552
2018-01-01 00:03:10,0.4419,0.084,3.4501,0.006,0.018,0.5499
2018-01-01 00:03:20,0.3786,0.0643,3.53,0.01,0.0171,0.47
2018-01-01 00:03:30,0.4307,0.0703,3.4759,0.003,0.0201,0.5241
2018-01-01 00:03:40,0.3879,0.0737,3.5131,0.0061,0.0192,0.4869
2018-01-01 00:03:50,0.4248,0.0782,3.4729,0.005,0.019,0.5271
2018-01-01 00:04:00,0.4304,0.0702,3.4723,0.006,0.0211,0.5277
2018-01-01 00:04:10,0.418,0.067,3.49,0.005,0.02,0.51
2018-01-01 00:04:20,0.3998,0.0755,3.4914,0.007,0.0262,0.5086
2018-01-01 00:04:30,0.4593,0.0822,3.4334,0.005,0.0201,0.5666
2018-01-01 00:04:40,0.4067,0.0641,3.5031,0.006,0.02,0.4969
2018-01-01 00:04:50,0.4208,0.0651,3.489,0.007,0.018,0.511
2018-01-01 00:05:00,0.4444,0.0861,3.4344,0.013,0.022,0.5656
2018-01-01 00:05:10,0.4087,0.0741,3.4921,0.005,0.02,0.5079
2018-01-01 00:05:20,0.4271,0.0732,3.4747,0.005,0.0201,0.5253
2018-01-01 00:05:30,0.4289,0.0846,3.4573,0.0111,0.0181,0.5427
2018-01-01 00:05:40,0.4051,0.0838,3.4862,0.007,0.018,0.5138
2018-01-01 00:05:50,0.3992,0.078,3.4997,0.005,0.018,0.5003
2018-01-01 00:06:00,0.4218,0.0827,3.4531,0.0222,0.0202,0.5469
2018-01-01 00:06:10,0.391,0.076,3.5016,0.0081,0.0233,0.4984
2018-01-01 00:06:20,0.4034,0.0716,3.5048,0.005,0.0151,0.4952
2018-01-01 00:06:30,0.4418,0.0872,3.446,0.006,0.019,0.554
2018-01-01 00:06:40,0.3951,0.0657,3.4967,0.0172,0.0253,0.5033
2018-01-01 00:06:50,0.3741,0.0625,3.5442,0.004,0.0151,0.4558
2018-01-01 00:07:00,0.4172,0.0907,3.4286,0.0474,0.0161,0.5714
2018-01-01 00:07:10,0.4118,0.081,3.4829,0.0091,0.0152,0.5171
2018-01-01 00:07:20,0.4215,0.0761,3.4683,0.021,0.013,0.5317
2018-01-01 00:07:30,0.4248,0.0829,3.4721,0.003,0.0172,0.5279
2018-01-01 00:07:40,0.5723,0.0776,3.327,0.005,0.0181,0.673
2018-01-01 00:07:50,0.5749,0.0633,3.3266,0.0121,0.0231,0.6734
2018-01-01 00:08:00,0.4596,0.0927,3.3983,0.0232,0.0262,0.6017
2018-01-01 00:08:10,0.5744,0.0782,3.3183,0.006,0.0231,0.6817
2018-01-01 00:08:20,0.2315,0.0684,3.6699,0.006,0.0242,0.3301
2018-01-01 00:08:30,0.3465,0.0776,3.5477,0.006,0.0222,0.4523
2018-01-01 00:08:40,0.5057,0.0754,3.3958,0.004,0.0191,0.6042
2018-01-01 00:08:50,0.3501,0.0587,3.5659,0.003,0.0223,0.4341
2018-01-01 00:09:00,0.3327,0.0794,3.5637,0.006,0.0181,0.4363
2018-01-01 00:09:10,0.4224,0.0895,3.4659,0.005,0.0171,0.5341
2018-01-01 00:09:20,0.5213,0.0773,3.3762,0.007,0.0181,0.6238
2018-01-01 00:09:30,0.2881,0.0687,3.6179,0.0061,0.0192,0.3821
2018-01-01 00:09:40,0.2948,0.0755,3.6056,0.007,0.0171,0.3944
2018-01-01 00:09:50,0.221,0.0626,3.6882,0.0071,0.0212,0.3118
2018-01-01 00:10:00,0.3734,0.0767,3.5227,0.0061,0.0212,0.4773
2018-01-01 00:10:10,0.4786,0.0821,3.4089,0.0061,0.0243,0.5911
2018-01-01 00:10:20,0.4312,0.0675,3.472,0.0071,0.0222,0.528
2018-01-01 00:10:30,0.4244,0.0915,3.4599,0.006,0.0181,0.5401
2018-01-01 00:10:40,0.3963,0.0726,3.51,0.005,0.0161,0.49
2018-01-01 00:10:50,0.4332,0.077,3.4637,0.006,0.02,0.5363
2018-01-01 00:11:00,0.4055,0.0831,3.479,0.0091,0.0233,0.521
2018-01-01 00:11:10,0.4432,0.0766,3.455,0.0071,0.0181,0.545
2018-01-01 00:11:20,0.4023,0.0655,3.5069,0.005,0.0202,0.4931
2018-01-01 00:11:30,0.418,0.0806,3.4762,0.0071,0.0181,0.5238
2018-01-01 00:11:40,0.4082,0.076,3.4925,0.0061,0.0172,0.5075
2018-01-01 00:11:50,0.4337,0.0651,3.4662,0.017,0.018,0.5338
2018-01-01 00:12:00,0.4549,0.0793,3.4416,0.007,0.0171,0.5584
2018-01-01 00:12:10,0.4253,0.0845,3.463,0.007,0.0201,0.537
2018-01-01 00:12:20,0.3876,0.0705,3.5047,0.0141,0.0232,0.4953
2018-01-01 00:12:30,0.4164,0.0835,3.478,0.005,0.0171,0.522
2018-01-01 00:12:40,0.4299,0.0768,3.4683,0.005,0.02,0.5317
2018-01-01 00:12:50,0.3889,0.0727,3.5101,0.0071,0.0212,0.4899
2018-01-01 00:13:00,0.4316,0.0837,3.4575,0.0101,0.0171,0.5425
2018-01-01 00:13:10,0.4398,0.0934,3.4257,0.0221,0.0191,0.5743
2018-01-01 00:13:20,0.3915,0.0713,3.5092,0.008,0.0201,0.4908
2018-01-01 00:13:30,0.4054,0.0797,3.4917,0.0061,0.0171,0.5083
2018-01-01 00:13:40,0.4081,0.0784,3.4954,0.004,0.0141,0.5046
2018-01-01 00:13:50,0.4095,0.0873,3.474,0.007,0.0221,0.526
2018-01-01 00:14:00,0.4402,0.0902,3.4405,0.012,0.017,0.5595
2018-01-01 00:14:10,0.4168,0.0832,3.4729,0.006,0.021,0.5271
2018-01-01 00:14:20,0.4432,0.078,3.4577,0.005,0.016,0.5423
2018-01-01 00:14:30,0.4504,0.0752,3.4514,0.007,0.016,0.5486
2018-01-01 00:14:40,0.3945,0.0686,3.5137,0.004,0.0192,0.4863
2018-01-01 00:14:50,0.4038,0.0784,3.4907,0.005,0.0221,0.5093
2018-01-01 00:15:00,0.459,0.084,3.432,0.006,0.019,0.568
2018-01-01 00:15:10,0.4075,0.0654,3.5019,0.0081,0.0171,0.4981
2018-01-01 00:15:20,0.3914,0.0748,3.5075,0.004,0.0223,0.4925
2018-01-01 00:15:30,0.4447,0.0811,3.4492,0.007,0.018,0.5508
2018-01-01 00:15:40,0.4126,0.0775,3.4818,0.006,0.0221,0.5182
2018-01-01 00:15:50,0.4056,0.0723,3.494,0.006,0.0221,0.506
2018-01-01 00:16:00,0.4319,0.0982,3.4339,0.016,0.02,0.5661
2018-01-01 00:16:10,0.4155,0.0743,3.4852,0.004,0.0211,0.5148
2018-01-01 00:16:20,0.42,0.0806,3.4792,0.005,0.0151,0.5208
2018-01-01 00:16:30,0.4329,0.0902,3.4509,0.006,0.02,0.5491
2018-01-01 00:16:40,0.3834,0.0793,3.4951,0.0171,0.0251,0.5049
2018-01-01 00:16:50,0.4196,0.0714,3.4838,0.004,0.0211,0.5162
2018-01-01 00:17:00,0.445,0.0924,3.4335,0.007,0.0221,0.5665
2018-01-01 00:17:10,0.4165,0.0621,3.4874,0.008,0.026,0.5126
2018-01-01 00:17:20,0.4111,0.0734,3.4925,0.005,0.0181,0.5075
2018-01-01 00:17:30,0.403,0.0859,3.4899,0.0051,0.0162,0.5101
2018-01-01 00:17:40,0.4167,0.0749,3.4724,0.019,0.017,0.5276
2018-01-01 00:17:50,0.4515,0.0699,3.4545,0.005,0.019,0.5455
2018-01-01 00:18:00,0.4408,0.0845,3.4274,0.0252,0.0221,0.5726
2018-01-01 00:18:10,0.4606,0.0796,3.434,0.005,0.0209,0.566
2018-01-01 00:18:20,0.4017,0.0823,3.4898,0.006,0.0201,0.5102
2018-01-01 00:18:30,0.4219,0.09,3.4631,0.005,0.02,0.5369
2018-01-01 00:18:40,0.3916,0.0646,3.5216,0.0061,0.0161,0.4784
2018-01-01 00:18:50,0.3951,0.0719,3.5096,0.0061,0.0172,0.4904
2018-01-01 00:19:00,0.4301,0.0822,3.4586,0.013,0.016,0.5414
2018-01-01 00:19:10,0.408,0.0774,3.4935,0.005,0.0161,0.5065
2018-01-01 00:19:20,0.4243,0.0863,3.4574,0.005,0.0271,0.5426
2018-01-01 00:19:30,0.4113,0.0853,3.4763,0.006,0.0211,0.5237
2018-01-01 00:19:40,0.392,0.0615,3.5203,0.005,0.0212,0.4797
2018-01-01 00:19:50,0.4013,0.0744,3.5041,0.005,0.0151,0.4959
2018-01-01 00:20:00,0.4735,0.0987,3.399,0.009,0.0199,0.601
2018-01-01 00:20:10,0.4103,0.0732,3.4903,0.006,0.0201,0.5097
2018-01-01 00:20:20,0.429,0.0732,3.4638,0.011,0.0231,0.5362
2018-01-01 00:20:30,0.4291,0.0905,3.4503,0.005,0.0251,0.5497
2018-01-01 00:20:40,0.3948,0.0701,3.51,0.006,0.019,0.49
2018-01-01 00:20:50,0.616,0.0732,3.2867,0.006,0.0181,0.7133
2018-01-01 00:21:00,0.5564,0.0891,3.3115,0.022,0.021,0.6885
2018-01-01 00:21:10,0.4162,0.082,3.4757,0.005,0.021,0.5243
2018-01-01 00:21:20,0.4463,0.0879,3.4368,0.006,0.023,0.5632
2018-01-01 00:21:30,0.498,0.0823,3.3936,0.006,0.0201,0.6064
2018-01-01 00:21:40,0.4941,0.067,3.4129,0.007,0.019,0.5871
2018-01-01 00:21:50,0.3943,0.0712,3.5074,0.006,0.0211,0.4926
2018-01-01 00:22:00,0.4236,0.0788,3.4349,0.0404,0.0222,0.5651
2018-01-01 00:22:10,0.3798,0.0606,3.5354,0.004,0.0202,0.4646
2018-01-01 00:22:20,0.3818,0.0723,3.5167,0.0131,0.0161,0.4833
2018-01-01 00:22:30,0.4124,0.0863,3.4792,0.008,0.014,0.5208
2018-01-01 00:22:40,0.4066,0.0725,3.5008,0.006,0.0141,0.4992
2018-01-01 00:22:50,0.3995,0.0731,3.5024,0.005,0.02,0.4976
2018-01-01 00:23:00,0.4344,0.0875,3.447,0.0111,0.0201,0.553
2018-01-01 00:23:10,0.6082,0.0832,3.2816,0.005,0.022,0.7184
2018-01-01 00:23:20,0.411,0.0836,3.4792,0.006,0.0201,0.5208
2018-01-01 00:23:30,0.4356,0.0664,3.4759,0.006,0.0161,0.5241
2018-01-01 00:23:40,0.4488,0.0801,3.443,0.006,0.022,0.557
2018-01-01 00:23:50,0.7166,0.0564,3.2089,0.006,0.0121,0.7911
2018-01-01 00:24:00,0.272,0.0675,3.6312,0.0081,0.0212,0.3688
2018-01-01 00:24:10,0.4224,0.0877,3.4607,0.006,0.0232,0.5393
2018-01-01 00:24:20,0.5465,0.0681,3.3594,0.005,0.021,0.6406
2018-01-01 00:24:30,0.42,0.0739,3.4798,0.0061,0.0202,0.5202
2018-01-01 00:24:40,0.3171,0.0715,3.5883,0.006,0.0171,0.4117
2018-01-01 00:24:50,0.4226,0.0829,3.4671,0.0061,0.0212,0.5329
2018-01-01 00:25:00,0.4986,0.0762,3.399,0.008,0.0181,0.601
2018-01-01 00:25:10,0.287,0.0823,3.6016,0.006,0.0231,0.3984
2018-01-01 00:25:20,0.2489,0.0712,3.6518,0.006,0.0221,0.3482
2018-01-01 00:25:30,0.2577,0.0755,3.6387,0.006,0.0221,0.3613
2018-01-01 00:25:40,0.4369,0.073,3.4641,0.004,0.022,0.5359
2018-01-01 00:25:50,0.4754,0.0732,3.4243,0.004,0.0231,0.5757
2018-01-01 00:26:00,0.5009,0.0785,3.3955,0.0101,0.0151,0.6045
2018-01-01 00:26:10,0.4585,0.0861,3.4314,0.005,0.019,0.5686
2018-01-01 00:26:20,0.414,0.0705,3.4913,0.005,0.0191,0.5087
2018-01-01 00:26:30,0.4262,0.0603,3.4732,0.0151,0.0251,0.5268
2018-01-01 00:26:40,0.444,0.082,3.434,0.017,0.023,0.566
2018-01-01 00:26:50,0.4043,0.0702,3.5034,0.006,0.0161,0.4966
2018-01-01 00:27:00,0.445,0.0775,3.4473,0.0081,0.0221,0.5527
2018-01-01 00:27:10,0.4498,0.0753,3.4518,0.007,0.0161,0.5482
