@timestamp,jvm.metrics.memory.heap_memory_usage.committed,jvm.metrics.memory.heap_memory_usage.max,jvm.metrics.memory.heap_memory_usage.used,jvm.metrics.threading.thread_count,jvm.metrics.gc.psms.collection_count,jvm.metrics.gc.psms.collection_time,jvm.metrics.gc.pss.collection_count,jvm.metrics.gc.pss.collection_time
2018-01-01 00:00:00,2063597568,2063597568,916356208,1363,0,0,2,90
2018-01-01 00:01:00,2064646144,2064646144,901961128,1363,0,0,2,89
2018-01-01 00:02:00,2066743296,2066743296,873535880,1363,0,0,2,93
2018-01-01 00:03:00,2069364736,2069364736,842817712,1366,0,0,2,91
2018-01-01 00:04:00,2073034752,2073034752,753195968,1363,0,0,2,84
2018-01-01 00:05:00,2066743296,2066743296,1060182688,1658,0,0,2,86
2018-01-01 00:06:00,2040528896,2040528896,656192352,1739,0,0,3,169
2018-01-01 00:07:00,2017460224,2017460224,738755952,1719,0,0,3,171
2018-01-01 00:08:00,2037383168,2037383168,997730368,1608,0,0,2,106
2018-01-01 00:09:00,2041577472,2041577472,1054729192,1415,0,0,2,106
2018-01-01 00:10:00,2047344640,2047344640,1116280136,1415,0,0,2,94
2018-01-01 00:11:00,2053636096,2053636096,641153064,1415,0,0,3,144
2018-01-01 00:12:00,2055733248,2055733248,671889360,1415,0,0,2,89
2018-01-01 00:13:00,2058354688,2058354688,694085456,1416,0,0,2,82
2018-01-01 00:14:00,2060451840,2060451840,704221624,1415,0,0,2,82
2018-01-01 00:15:00,2062548992,2062548992,700584176,1415,0,0,2,80
2018-01-01 00:16:00,2064646144,2064646144,697413104,1415,0,0,2,76
2018-01-01 00:17:00,2068316160,2068316160,693819056,1415,0,0,2,77
2018-01-01 00:18:00,2073034752,2073034752,945165352,1418,1,860,2,75
2018-01-01 00:19:00,2073034752,2073034752,951789856,950,0,0,2,52
2018-01-01 00:20:00,2071986176,2071986176,930203560,950,0,0,2,63
2018-01-01 00:21:00,2063597568,2063597568,893445968,1249,0,0,3,123
2018-01-01 00:22:00,2012217344,2012217344,883927072,1255,0,0,3,150
2018-01-01 00:23:00,1969225728,1969225728,901479928,1286,0,0,3,163
2018-01-01 00:24:00,2009071616,2009071616,636056200,1160,0,0,3,139
2018-01-01 00:25:00,2016935936,2016935936,857588472,1000,0,0,2,101
2018-01-01 00:26:00,2018508800,2018508800,564275520,1000,0,0,3,121
2018-01-01 00:27:00,2021130240,2021130240,728982424,1000,0,0,2,73
2018-01-01 00:28:00,2025324544,2025324544,869626192,1001,0,0,2,87
2018-01-01 00:29:00,2033713152,2033713152,971273200,1000,0,0,2,83
2018-01-01 00:30:00,2039480320,2039480320,1058254568,1000,0,0,2,74
2018-01-01 00:31:00,2047868928,2047868928,615569432,1000,0,0,3,92
2018-01-01 00:32:00,2051538944,2051538944,671309560,1000,0,0,2,60
2018-01-01 00:33:00,2056257536,2056257536,710010112,1003,0,0,2,60
2018-01-01 00:34:00,2062548992,2062548992,735912832,1000,0,0,2,60
2018-01-01 00:35:00,2068316160,2068316160,706582248,1000,0,0,2,58
2018-01-01 00:36:00,2057830400,2057830400,877714296,1149,0,0,2,82
2018-01-01 00:37:00,2019033088,2019033088,736823880,1396,0,0,3,151
2018-01-01 00:38:00,2021654528,2021654528,825016088,1352,0,0,3,159
2018-01-01 00:39:00,2021654528,2021654528,745467920,1283,0,0,3,159
2018-01-01 00:40:00,2024800256,2024800256,892794216,1050,0,0,2,109
2018-01-01 00:41:00,2031091712,2031091712,1000616104,1050,0,0,2,96
2018-01-01 00:42:00,2043674624,2043674624,605546616,1050,0,0,3,131
2018-01-01 00:43:00,2046820352,2046820352,669502504,1051,0,0,2,75
2018-01-01 00:44:00,2049966080,2049966080,720080888,1050,0,0,2,74
2018-01-01 00:45:00,2054160384,2054160384,769147528,1050,0,0,2,69
2018-01-01 00:46:00,2060976128,2060976128,814045632,1050,0,0,2,86
2018-01-01 00:47:00,2067267584,2067267584,825854880,1050,0,0,2,94
2018-01-01 00:48:00,2073034752,2073034752,777800232,1053,0,0,2,86
2018-01-01 00:49:00,2071986176,2071986176,713298656,1051,0,0,2,66
2018-01-01 00:50:00,2073034752,2073034752,665641288,1051,0,0,2,70
2018-01-01 00:51:00,2076704768,2076704768,606165216,1051,0,0,2,70
2018-01-01 00:52:00,2056781824,2056781824,1075814552,1374,0,0,2,96
2018-01-01 00:53:00,2036334592,2036334592,929828000,1405,0,0,3,163
2018-01-01 00:54:00,2019557376,2019557376,975143320,1409,0,0,3,171
2018-01-01 00:55:00,2024275968,2024275968,631512856,1383,0,0,3,146
2018-01-01 00:56:00,2030043136,2030043136,764196552,1101,0,0,2,85
2018-01-01 00:57:00,2033713152,2033713152,882118856,1101,0,0,2,103
2018-01-01 00:58:00,2042626048,2042626048,955490640,1102,0,0,2,100
2018-01-01 00:59:00,2048393216,2048393216,1011197048,1101,0,0,2,93
2018-01-01 01:00:00,2052063232,2052063232,1049256224,1101,0,0,2,83
2018-01-01 01:01:00,2055208960,2055208960,1076725064,1101,0,0,2,80
2018-01-01 01:02:00,2057830400,2057830400,1087891448,1101,0,0,2,83
2018-01-01 01:03:00,2059403264,2059403264,1090421912,1104,0,0,2,76
2018-01-01 01:04:00,2061500416,2061500416,1083246616,1101,0,0,2,75
2018-01-01 01:05:00,2065170432,2065170432,1069598464,1101,0,0,2,76
2018-01-01 01:06:00,2068840448,2068840448,1013364312,1101,0,0,2,80
2018-01-01 01:07:00,2073559040,2073559040,1133218984,1246,0,0,2,83
2018-01-01 01:08:00,2028994560,2028994560,1013131952,1470,0,0,3,160
2018-01-01 01:09:00,2021654528,2021654528,967241200,1512,0,0,3,163
2018-01-01 01:10:00,2030043136,2030043136,890090728,1384,0,0,3,163
2018-01-01 01:11:00,2036334592,2036334592,992124136,1180,0,0,2,106
2018-01-01 01:12:00,2041577472,2041577472,1081391568,1180,0,0,2,98
2018-01-01 01:13:00,2045247488,2045247488,1152641936,1181,0,0,2,94
