@timestamp,system.diskio.iostat.await,system.diskio.iostat.queue.avg_size,system.diskio.iostat.read.per_sec.bytes,system.diskio.iostat.write.per_sec.bytes
2018-01-01 00:00:00,19.368,0.025,686.155,54946
2018-01-01 00:01:00,32.441,0.064,412.038,59016
2018-01-01 00:02:00,6.065,0.016,0,61244
2018-01-01 00:03:00,9.183,0.022,0,60545
2018-01-01 00:04:00,26.435,0.041,0,57361
2018-01-01 00:05:00,8.484,0.013,1009,56617
2018-01-01 00:06:00,8.564,0.022,0,59177
2018-01-01 00:07:00,26.514,0.031,0,73548
2018-01-01 00:08:00,36.867,0.111,5826,59468
2018-01-01 00:09:00,30.25,0.057,1343,55987
2018-01-01 00:10:00,53.157,0.108,1609,55325
2018-01-01 00:11:00,13.529,0.015,0,28697
2018-01-01 00:12:00,7.643,0.022,0,83935
2018-01-01 00:13:00,8.558,0.024,1614,37044
2018-01-01 00:14:00,7.491,0.014,0,58185
2018-01-01 00:15:00,6.867,0.013,1003,58972
2018-01-01 00:16:00,10.258,0.011,136.927,53487
2018-01-01 00:17:00,33.856,0.087,3209,83771
2018-01-01 00:18:00,13.229,0.034,2947,59470
2018-01-01 00:19:00,12,0.015,0,58724
2018-01-01 00:20:00,6.927,0.019,1807,38140
2018-01-01 00:21:00,8.26,0.017,206.443,79903
2018-01-01 00:22:00,6.73,0.007,0,49374
2018-01-01 00:23:00,7.401,0.021,0,61241
2018-01-01 00:24:00,21.714,0.043,2679,54523
2018-01-01 00:25:00,25.313,0.027,480.047,51233
2018-01-01 00:26:00,33.425,0.098,824.733,58794
2018-01-01 00:27:00,8.795,0.024,1607,38242
2018-01-01 00:28:00,62.161,0.168,3695,79335
2018-01-01 00:29:00,8.762,0.009,891.366,52563
2018-01-01 00:30:00,5.122,0.012,0,61170
2018-01-01 00:31:00,7.158,0.011,548.441,56638
2018-01-01 00:32:00,11,0.014,962.915,55145
2018-01-01 00:33:00,29,0.088,550.607,65801
2018-01-01 00:34:00,7.647,0.017,0,61299
2018-01-01 00:35:00,8.941,0.015,0,56783
2018-01-01 00:36:00,10.769,0.009,0,30639
2018-01-01 00:37:00,47.519,0.126,1003,59987
2018-01-01 00:38:00,7.679,0.021,1676,57581
2018-01-01 00:39:00,10.196,0.009,137.392,73660
2018-01-01 00:40:00,31.046,0.057,274.439,55410
2018-01-01 00:41:00,38.044,0.086,0,55576
2018-01-01 00:42:00,4.673,0.009,1539,33063
2018-01-01 00:43:00,9.289,0.023,2481,58400
2018-01-01 00:44:00,15.41,0.016,1874,51881
2018-01-01 00:45:00,6.543,0.017,0,59676
2018-01-01 00:46:00,7.306,0.012,0,57513
2018-01-01 00:47:00,12.176,0.014,2551,53835
2018-01-01 00:48:00,6.241,0.02,0,64346
2018-01-01 00:49:00,9.247,0.024,2011,62732
2018-01-01 00:50:00,9.267,0.009,0,75419
2018-01-01 00:51:00,6.185,0.012,1138,56897
2018-01-01 00:52:00,32.721,0.134,0,80673
2018-01-01 00:53:00,14.024,0.039,1202,58903
2018-01-01 00:54:00,10.947,0.007,0,49996
2018-01-01 00:55:00,36.597,0.095,1275,37972
2018-01-01 00:56:00,6.702,0.013,137.473,77127
2018-01-01 00:57:00,8.4,0.007,0,49509
2018-01-01 00:58:00,6.152,0.019,137.133,60665
2018-01-01 00:59:00,6.781,0.012,0,55641
2018-01-01 01:00:00,28.884,0.046,0,34275
2018-01-01 01:01:00,28.337,0.045,0,55628
2018-01-01 01:02:00,6.921,0.01,0,57675
2018-01-01 01:03:00,30.141,0.1,618.523,66107
2018-01-01 01:04:00,13.04,0.022,1142,58829
2018-01-01 01:05:00,5.621,0.011,343.509,57363
2018-01-01 01:06:00,35.108,0.087,1072,82909
2018-01-01 01:07:00,55.068,0.095,0,35404
2018-01-01 01:08:00,7.13,0.019,962.875,58836
2018-01-01 01:09:00,5.76,0.01,68.458,55154
2018-01-01 01:10:00,18.773,0.028,0,54126
2018-01-01 01:11:00,14.545,0.016,2004,49894
2018-01-01 01:12:00,19.752,0.043,1673,77956
2018-01-01 01:13:00,28.431,0.111,0,67108
2018-01-01 01:14:00,3.544,0.007,0,34235
2018-01-01 01:15:00,11.729,0.012,0,52123
2018-01-01 01:16:00,6.93,0.018,1072,61482
2018-01-01 01:17:00,23.382,0.048,411.555,83128
2018-01-01 01:18:00,6.893,0.021,2144,63193
2018-01-01 01:19:00,12.383,0.017,1076,35575
2018-01-01 01:20:00,7.489,0.018,0,83566
2018-01-01 01:21:00,4.235,0.007,0,34041
2018-01-01 01:22:00,9.046,0.01,137.346,76251
2018-01-01 01:23:00,19.414,0.062,1472,63679
2018-01-01 01:24:00,20.535,0.044,891.59,56863
2018-01-01 01:25:00,17.184,0.036,1005,35371
2018-01-01 01:26:00,15.38,0.018,685.839,52443
2018-01-01 01:27:00,25.585,0.045,0,76984
2018-01-01 01:28:00,23.417,0.075,685.494,61654
2018-01-01 01:29:00,21.132,0.019,1676,48735
2018-01-01 01:30:00,6.107,0.011,1276,56083
2018-01-01 01:31:00,58.213,0.138,0,56474
2018-01-01 01:32:00,6.535,0.011,0,57064
2018-01-01 01:33:00,16.06,0.036,136.916,59165
2018-01-01 01:34:00,13.06,0.026,1609,37552
2018-01-01 01:35:00,8.8,0.022,1274,60339
2018-01-01 01:36:00,8.182,0.018,0,59903
2018-01-01 01:37:00,14.444,0.013,342.547,54125
2018-01-01 01:38:00,33.623,0.117,1340,87936
2018-01-01 01:39:00,41.117,0.076,2345,34365
