@timestamp,system.cpu.user.pct,system.cpu.system.pct,system.cpu.idle.pct,system.cpu.iowait.pct,system.cpu.softirq.pct,system.cpu.total.pct
2018-01-01 00:00:00,0.2326,0.0536,3.6905,0.0111,0.0121,0.3095
2018-01-01 00:00:10,0.2329,0.0572,3.6968,0.003,0.01,0.3032
2018-01-01 00:00:20,0.2793,0.0661,3.6406,0.004,0.01,0.3594
2018-01-01 00:00:30,0.2459,0.0482,3.6949,0.003,0.008,0.3051
2018-01-01 00:00:40,0.2366,0.0642,3.6862,0.004,0.009,0.3138
2018-01-01 00:00:50,0.2712,0.0582,3.6575,0.004,0.009,0.3425
2018-01-01 00:01:00,0.268,0.0532,3.6637,0.003,0.012,0.3363
2018-01-01 00:01:10,0.2233,0.0535,3.709,0.0071,0.0071,0.291
2018-01-01 00:01:20,0.2534,0.0676,3.6689,0.003,0.0071,0.3311
2018-01-01 00:01:30,0.2242,0.0463,3.6873,0.0292,0.0131,0.3127
2018-01-01 00:01:40,0.2477,0.0502,3.6891,0.003,0.01,0.3109
2018-01-01 00:01:50,0.2535,0.0626,3.6707,0.004,0.0091,0.3293
2018-01-01 00:02:00,0.2663,0.0661,3.6567,0.003,0.008,0.3433
2018-01-01 00:02:10,0.2308,0.0662,3.6859,0.003,0.014,0.3141
2018-01-01 00:02:20,0.2664,0.0646,3.6609,0,0.0081,0.3391
2018-01-01 00:02:30,0.2125,0.0524,3.719,0.0071,0.0091,0.281
2018-01-01 00:02:40,0.2435,0.0566,3.6726,0.0182,0.0091,0.3274
2018-01-01 00:02:50,0.2364,0.0647,3.6737,0.0121,0.0131,0.3263
2018-01-01 00:03:00,0.2481,0.0532,3.6826,0.003,0.0131,0.3174
2018-01-01 00:03:10,0.2188,0.0625,3.7076,0.003,0.0081,0.2924
2018-01-01 00:03:20,0.2515,0.0555,3.6758,0.003,0.0141,0.3242
2018-01-01 00:03:30,0.2543,0.0404,3.6892,0.0061,0.0101,0.3108
2018-01-01 00:03:40,0.2586,0.0581,3.6693,0.003,0.011,0.3307
2018-01-01 00:03:50,0.2831,0.0728,3.5953,0.0349,0.014,0.4047
2018-01-01 00:04:00,0.2429,0.0554,3.6644,0.0222,0.0151,0.3356
2018-01-01 00:04:10,0.2301,0.0593,3.6986,0.003,0.009,0.3014
2018-01-01 00:04:20,0.2741,0.0572,3.6606,0.003,0.005,0.3394
2018-01-01 00:04:30,0.2172,0.0424,3.6838,0.0444,0.0121,0.3162
2018-01-01 00:04:40,0.2323,0.0563,3.6993,0.003,0.009,0.3007
2018-01-01 00:04:50,0.478,0.0643,3.4386,0.002,0.0171,0.5614
2018-01-01 00:05:00,0.4121,0.0586,3.497,0.0212,0.0111,0.503
2018-01-01 00:05:10,0.392,0.0556,3.5322,0.003,0.0172,0.4678
2018-01-01 00:05:20,0.3588,0.0651,3.555,0.004,0.017,0.445
2018-01-01 00:05:30,0.3144,0.0605,3.608,0.002,0.0151,0.392
2018-01-01 00:05:40,0.2295,0.0667,3.6806,0.0091,0.0142,0.3194
2018-01-01 00:05:50,0.3463,0.0493,3.5893,0.007,0.0081,0.4107
2018-01-01 00:06:00,0.2979,0.0616,3.6274,0.002,0.0111,0.3726
2018-01-01 00:06:10,0.4248,0.0604,3.4947,0.003,0.0171,0.5053
2018-01-01 00:06:20,0.475,0.0613,3.4477,0.004,0.0121,0.5523
2018-01-01 00:06:30,0.432,0.0617,3.4911,0.001,0.0142,0.5089
2018-01-01 00:06:40,0.3285,0.0701,3.5724,0.013,0.016,0.4276
2018-01-01 00:06:50,0.4267,0.0503,3.5029,0.006,0.0141,0.4971
2018-01-01 00:07:00,0.3088,0.0802,3.594,0.004,0.013,0.406
2018-01-01 00:07:10,0.2904,0.0625,3.6299,0.003,0.0141,0.3701
2018-01-01 00:07:20,0.3003,0.0641,3.6196,0.003,0.013,0.3804
2018-01-01 00:07:30,0.4714,0.0555,3.4539,0.003,0.0161,0.5461
2018-01-01 00:07:40,0.2644,0.0636,3.6559,0.003,0.0131,0.3441
2018-01-01 00:07:50,0.2628,0.0562,3.66,0.012,0.009,0.34
2018-01-01 00:08:00,0.2728,0.0692,3.643,0.002,0.013,0.357
2018-01-01 00:08:10,0.2776,0.0571,3.6513,0.005,0.009,0.3487
2018-01-01 00:08:20,0.2676,0.0571,3.6592,0.003,0.013,0.3408
2018-01-01 00:08:30,0.2368,0.0496,3.6953,0.0091,0.0091,0.3047
2018-01-01 00:08:40,0.2726,0.0543,3.6631,0.004,0.006,0.3369
2018-01-01 00:08:50,0.2257,0.0617,3.6943,0.004,0.0142,0.3057
2018-01-01 00:09:00,0.2418,0.0695,3.6676,0.0111,0.0101,0.3324
2018-01-01 00:09:10,0.2223,0.0548,3.7077,0.002,0.0132,0.2923
2018-01-01 00:09:20,0.2516,0.0533,3.6829,0.003,0.0091,0.3171
2018-01-01 00:09:30,0.2196,0.0526,3.7186,0.003,0.0061,0.2814
2018-01-01 00:09:40,0.262,0.057,3.663,0.006,0.012,0.337
2018-01-01 00:09:50,0.2577,0.0622,3.6691,0.007,0.004,0.3309
2018-01-01 00:10:00,0.2853,0.0583,3.6323,0.0121,0.0121,0.3677
2018-01-01 00:10:10,0.2426,0.0642,3.6792,0.004,0.01,0.3208
2018-01-01 00:10:20,0.2513,0.0553,3.6823,0.003,0.008,0.3177
2018-01-01 00:10:30,0.2422,0.0545,3.6911,0.003,0.0091,0.3089
2018-01-01 00:10:40,0.2458,0.0642,3.6749,0.006,0.009,0.3251
2018-01-01 00:10:50,0.2435,0.0641,3.6824,0.003,0.007,0.3176
2018-01-01 00:11:00,0.2673,0.0713,3.6473,0.005,0.009,0.3527
2018-01-01 00:11:10,0.2425,0.0473,3.6932,0.005,0.0121,0.3068
2018-01-01 00:11:20,0.247,0.069,3.671,0.003,0.01,0.329
2018-01-01 00:11:30,0.2682,0.061,3.6457,0.015,0.01,0.3543
2018-01-01 00:11:40,0.222,0.0525,3.7084,0.0061,0.0111,0.2916
2018-01-01 00:11:50,0.2448,0.0514,3.6927,0.003,0.0081,0.3073
2018-01-01 00:12:00,0.2847,0.0642,3.6331,0.006,0.012,0.3669
2018-01-01 00:12:10,0.2192,0.0525,3.709,0.0091,0.0101,0.291
2018-01-01 00:12:20,0.2483,0.0661,3.6576,0.019,0.009,0.3424
2018-01-01 00:12:30,0.2636,0.0483,3.674,0.006,0.008,0.326
2018-01-01 00:12:40,0.2477,0.0562,3.6811,0.004,0.011,0.3189
2018-01-01 00:12:50,0.2281,0.0585,3.7003,0.0061,0.0071,0.2997
2018-01-01 00:13:00,0.2649,0.0645,3.6556,0.005,0.0101,0.3444
2018-01-01 00:13:10,0.2278,0.0565,3.6915,0.0171,0.0071,0.3085
2018-01-01 00:13:20,0.2421,0.0504,3.6802,0.0161,0.0111,0.3198
2018-01-01 00:13:30,0.252,0.0544,3.6794,0.006,0.0081,0.3206
2018-01-01 00:13:40,0.2415,0.0601,3.6854,0.003,0.01,0.3146
2018-01-01 00:13:50,0.257,0.059,3.668,0.003,0.013,0.332
2018-01-01 00:14:00,0.2717,0.0624,3.6508,0.006,0.0091,0.3492
2018-01-01 00:14:10,0.2314,0.0594,3.6991,0.003,0.007,0.3009
2018-01-01 00:14:20,0.2501,0.0542,3.6816,0.002,0.0121,0.3184
2018-01-01 00:14:30,0.2591,0.0542,3.6716,0.006,0.009,0.3284
2018-01-01 00:14:40,0.2519,0.0594,3.6776,0.003,0.0081,0.3224
2018-01-01 00:14:50,0.2497,0.0672,3.6671,0.005,0.011,0.3329
2018-01-01 00:15:00,0.2589,0.0723,3.6508,0.009,0.009,0.3492
2018-01-01 00:15:10,0.2394,0.0453,3.7063,0.003,0.006,0.2937
2018-01-01 00:15:20,0.2207,0.0648,3.6993,0.003,0.0121,0.3007
2018-01-01 00:15:30,0.2538,0.0592,3.6529,0.0231,0.011,0.3471
2018-01-01 00:15:40,0.2098,0.0575,3.7185,0.003,0.0111,0.2815
2018-01-01 00:15:50,0.241,0.0665,3.6783,0.006,0.0081,0.3217
2018-01-01 00:16:00,0.2664,0.0555,3.6609,0.0091,0.0081,0.3391
2018-01-01 00:16:10,0.238,0.0522,3.6988,0.003,0.008,0.3012
2018-01-01 00:16:20,0.2531,0.0643,3.6706,0.003,0.009,0.3294
2018-01-01 00:16:30,0.2463,0.0553,3.6793,0.006,0.0131,0.3207
2018-01-01 00:16:40,0.2311,0.0522,3.7046,0.003,0.009,0.2954
2018-01-01 00:16:50,0.2617,0.0622,3.6611,0.006,0.009,0.3389
2018-01-01 00:17:00,0.2692,0.0655,3.6542,0.003,0.0081,0.3458
2018-01-01 00:17:10,0.2215,0.0475,3.7228,0.003,0.0051,0.2772
