@timestamp,system.network.in.bytes,system.network.in.packets,system.network.in.dropped,system.network.out.bytes,system.network.out.packets,system.network.out.errors
2018-01-01 00:00:00,2000000,2776,0,1000000,3042,0
2018-01-01 00:00:10,4000000,6593,1,4000000,7020,6
2018-01-01 00:00:20,4000000,6685,1,4000000,7379,3
2018-01-01 00:00:30,4000000,6588,1,4000000,7088,4
2018-01-01 00:00:40,3000000,6425,1,4000000,7129,5
2018-01-01 00:00:50,5000000,6928,0,4000000,7179,5
2018-01-01 00:01:00,1000000,2719,0,2000000,3025,0
2018-01-01 00:01:10,4000000,6832,0,4000000,7436,4
2018-01-01 00:01:20,4000000,6646,3,3000000,7287,1
2018-01-01 00:01:30,4000000,6494,0,4000000,7192,4
2018-01-01 00:01:40,4000000,6576,1,4000000,7189,5
2018-01-01 00:01:50,4000000,6569,0,4000000,6852,5
2018-01-01 00:02:00,2000000,2692,1,2000000,2897,2
2018-01-01 00:02:10,4000000,6467,1,4000000,7075,2
2018-01-01 00:02:20,4000000,6574,1,3000000,7038,3
2018-01-01 00:02:30,4000000,6700,0,4000000,7238,7
2018-01-01 00:02:40,4000000,6468,1,4000000,6897,2
2018-01-01 00:02:50,4000000,6486,0,4000000,7156,3
2018-01-01 00:03:00,1000000,2738,0,2000000,3090,0
2018-01-01 00:03:10,4000000,6662,3,3000000,7257,2
2018-01-01 00:03:20,4000000,6616,1,4000000,7195,3
2018-01-01 00:03:30,4000000,6617,1,4000000,7145,5
2018-01-01 00:03:40,4000000,6712,0,4000000,7314,3
2018-01-01 00:03:50,4000000,6485,0,4000000,7038,3
2018-01-01 00:04:00,1000000,2706,0,2000000,3053,2
2018-01-01 00:04:10,4000000,6502,2,3000000,7120,4
2018-01-01 00:04:20,4000000,6751,3,4000000,7090,4
2018-01-01 00:04:30,4000000,6475,0,4000000,7134,7
2018-01-01 00:04:40,4000000,6577,0,4000000,7013,4
2018-01-01 00:04:50,3000000,8394,0,3000000,8389,2
2018-01-01 00:05:00,1000000,2775,0,2000000,3024,3
2018-01-01 00:05:10,4000000,6632,2,4000000,7018,6
2018-01-01 00:05:20,4000000,8881,2,3000000,9009,3
2018-01-01 00:05:30,4000000,7893,0,4000000,8445,2
2018-01-01 00:05:40,4000000,6630,0,4000000,7173,4
2018-01-01 00:05:50,4000000,9174,0,3000000,8986,2
2018-01-01 00:06:00,1000000,5322,2,1000000,4986,0
2018-01-01 00:06:10,4000000,7920,0,4000000,8297,3
2018-01-01 00:06:20,4000000,6735,2,4000000,7265,4
2018-01-01 00:06:30,4000000,6681,0,4000000,7020,3
2018-01-01 00:06:40,4000000,6607,0,3000000,7387,4
2018-01-01 00:06:50,4000000,8635,0,4000000,8760,5
2018-01-01 00:07:00,2000000,2849,0,2000000,3128,2
2018-01-01 00:07:10,4000000,6438,0,4000000,6790,6
2018-01-01 00:07:20,3000000,10402,2,3000000,10329,0
2018-01-01 00:07:30,4000000,10624,1,4000000,10631,1
2018-01-01 00:07:40,4000000,6795,0,3000000,7115,4
2018-01-01 00:07:50,3000000,9921,2,4000000,9952,4
2018-01-01 00:08:00,1000000,5146,0,1000000,4934,0
2018-01-01 00:08:10,4000000,10676,0,4000000,10399,1
2018-01-01 00:08:20,4000000,11093,0,3000000,10844,1
2018-01-01 00:08:30,3000000,12840,2,4000000,12407,2
2018-01-01 00:08:40,3000000,9069,1,3000000,9236,1
2018-01-01 00:08:50,5000000,7819,1,4000000,8160,5
2018-01-01 00:09:00,1000000,3655,0,2000000,3926,2
2018-01-01 00:09:10,4000000,10724,1,3000000,10478,2
2018-01-01 00:09:20,4000000,8149,1,4000000,8560,3
2018-01-01 00:09:30,4000000,6824,2,4000000,7341,6
2018-01-01 00:09:40,4000000,6598,0,4000000,7192,5
2018-01-01 00:09:50,4000000,10290,1,3000000,10060,2
2018-01-01 00:10:00,1000000,2591,0,1000000,2864,1
2018-01-01 00:10:10,4000000,6664,2,4000000,7085,7
2018-01-01 00:10:20,4000000,8042,1,4000000,8182,4
2018-01-01 00:10:30,4000000,8030,0,4000000,8731,2
2018-01-01 00:10:40,4000000,6646,1,4000000,7156,6
2018-01-01 00:10:50,4000000,6602,1,3000000,6990,6
2018-01-01 00:11:00,2000000,2751,1,1000000,2906,2
2018-01-01 00:11:10,4000000,6718,2,4000000,7145,5
2018-01-01 00:11:20,4000000,6803,0,4000000,6997,7
2018-01-01 00:11:30,4000000,6625,1,4000000,7119,7
2018-01-01 00:11:40,4000000,6758,1,4000000,7305,4
2018-01-01 00:11:50,4000000,6500,1,3000000,7154,3
2018-01-01 00:12:00,2000000,2900,0,1000000,3147,1
2018-01-01 00:12:10,4000000,6563,1,4000000,7049,6
2018-01-01 00:12:20,3000000,6567,1,4000000,7146,4
2018-01-01 00:12:30,4000000,6673,0,4000000,7262,6
2018-01-01 00:12:40,4000000,6717,1,4000000,7088,6
2018-01-01 00:12:50,4000000,6483,1,3000000,7009,6
2018-01-01 00:13:00,1000000,2757,1,1000000,2827,3
2018-01-01 00:13:10,4000000,6569,0,4000000,7222,3
2018-01-01 00:13:20,4000000,6658,1,4000000,7268,3
2018-01-01 00:13:30,4000000,6475,2,4000000,7040,7
2018-01-01 00:13:40,4000000,6462,1,4000000,6940,2
2018-01-01 00:13:50,4000000,6697,0,3000000,7167,5
2018-01-01 00:14:00,1000000,2831,0,1000000,3094,0
2018-01-01 00:14:10,4000000,6593,1,4000000,7138,6
2018-01-01 00:14:20,4000000,6573,0,4000000,6985,2
2018-01-01 00:14:30,4000000,6884,2,4000000,7135,5
2018-01-01 00:14:40,4000000,7070,1,4000000,7388,4
2018-01-01 00:14:50,4000000,6972,1,4000000,7220,5
2018-01-01 00:15:00,1000000,2911,0,1000000,2962,0
2018-01-01 00:15:10,4000000,6758,1,4000000,7177,6
2018-01-01 00:15:20,4000000,6847,0,4000000,7237,5
2018-01-01 00:15:30,4000000,6743,2,4000000,7243,3
2018-01-01 00:15:40,4000000,6671,1,4000000,7115,7
2018-01-01 00:15:50,4000000,6677,1,4000000,7244,6
2018-01-01 00:16:00,2000000,2802,0,2000000,3056,2
2018-01-01 00:16:10,4000000,6543,1,3000000,7130,4
2018-01-01 00:16:20,4000000,6534,0,4000000,7188,3
2018-01-01 00:16:30,4000000,6581,2,4000000,7080,2
2018-01-01 00:16:40,4000000,6738,1,4000000,7271,4
2018-01-01 00:16:50,4000000,6590,1,4000000,7326,7
2018-01-01 00:17:00,2000000,2913,0,2000000,3142,3
2018-01-01 00:17:10,4000000,6611,1,4000000,7111,1
2018-01-01 00:17:20,4000000,6735,1,4000000,7333,5
2018-01-01 00:17:30,3000000,6513,2,3000000,6993,6
2018-01-01 00:17:40,4000000,6638,1,4000000,7159,4
2018-01-01 00:17:50,4000000,6489,0,4000000,6988,7
2018-01-01 00:18:00,2000000,2864,0,2000000,3154,3
2018-01-01 00:18:10,4000000,6720,1,4000000,7197,5
2018-01-01 00:18:20,4000000,6618,1,4000000,7030,8
2018-01-01 00:18:30,4000000,6713,1,3000000,7371,2
2018-01-01 00:18:40,4000000,6775,2,4000000,7204,6
2018-01-01 00:18:50,4000000,7065,0,4000000,7901,5
2018-01-01 00:19:00,1000000,2793,0,1000000,3091,1
2018-01-01 00:19:10,4000000,6982,1,4000000,7501,3
2018-01-01 00:19:20,4000000,6880,2,4000000,7440,3
2018-01-01 00:19:30,4000000,6775,2,3000000,7238,3
2018-01-01 00:19:40,4000000,6467,0,4000000,7159,5
2018-01-01 00:19:50,4000000,6646,0,4000000,7214,2
2018-01-01 00:20:00,2000000,2929,0,2000000,2788,3
2018-01-01 00:20:10,4000000,6643,4,4000000,7165,5
2018-01-01 00:20:20,4000000,8654,0,4000000,8901,2
2018-01-01 00:20:30,4000000,6685,0,3000000,7186,4
2018-01-01 00:20:40,4000000,6588,1,4000000,7171,4
2018-01-01 00:20:50,3000000,8997,0,4000000,9134,5
2018-01-01 00:21:00,1000000,3251,1,2000000,3422,2
2018-01-01 00:21:10,4000000,6560,2,3000000,7080,8
2018-01-01 00:21:20,4000000,9496,0,4000000,9418,5
2018-01-01 00:21:30,3000000,12891,0,3000000,12214,0
2018-01-01 00:21:40,4000000,7725,0,4000000,8041,3
2018-01-01 00:21:50,4000000,6585,1,4000000,7144,2
2018-01-01 00:22:00,2000000,2935,0,2000000,3146,1
2018-01-01 00:22:10,4000000,6631,2,4000000,7217,7
2018-01-01 00:22:20,4000000,7262,1,4000000,7589,6
2018-01-01 00:22:30,4000000,6607,0,4000000,7096,6
2018-01-01 00:22:40,4000000,6772,0,3000000,7258,6
2018-01-01 00:22:50,4000000,9135,2,4000000,9365,0
2018-01-01 00:23:00,1000000,2761,1,2000000,2939,2
2018-01-01 00:23:10,4000000,6403,0,4000000,7096,7
2018-01-01 00:23:20,4000000,9803,1,3000000,9751,2
2018-01-01 00:23:30,4000000,10740,1,4000000,10625,1
2018-01-01 00:23:40,4000000,6668,1,4000000,6979,8
2018-01-01 00:23:50,3000000,9609,0,3000000,9649,4
2018-01-01 00:24:00,1000000,4916,0,2000000,4698,1
2018-01-01 00:24:10,4000000,11198,1,3000000,10887,4
2018-01-01 00:24:20,3000000,10938,0,4000000,10787,1
2018-01-01 00:24:30,4000000,12614,2,3000000,12024,1
2018-01-01 00:24:40,4000000,8616,1,4000000,9006,6
2018-01-01 00:24:50,4000000,7683,0,4000000,8108,4
2018-01-01 00:25:00,1000000,4501,0,1000000,4579,0
2018-01-01 00:25:10,4000000,10080,0,4000000,10091,3
2018-01-01 00:25:20,4000000,8077,2,4000000,8346,7
2018-01-01 00:25:30,4000000,6916,2,3000000,7469,5
2018-01-01 00:25:40,4000000,6777,0,4000000,7390,6
2018-01-01 00:25:50,4000000,9885,1,4000000,9820,2
2018-01-01 00:26:00,2000000,2793,0,2000000,3055,3
2018-01-01 00:26:10,4000000,6558,0,3000000,7057,7
2018-01-01 00:26:20,3000000,7607,4,4000000,7920,2
