@timestamp,system.diskio.iostat.await,system.diskio.iostat.queue.avg_size,system.diskio.iostat.read.per_sec.bytes,system.diskio.iostat.write.per_sec.bytes
2018-01-01 00:00:00,10.574,0.023,0,63087
2018-01-01 00:01:00,18.915,0.041,1140,60396
2018-01-01 00:02:00,8.844,0.016,3298,59636
2018-01-01 00:03:00,23.966,0.047,959.531,59904
2018-01-01 00:04:00,6.265,0.012,1671,58559
2018-01-01 00:05:00,37.407,0.068,2618,58260
2018-01-01 00:06:00,6.879,0.012,685.81,54985
2018-01-01 00:07:00,10.447,0.018,480.248,51254
2018-01-01 00:08:00,6.867,0.014,480.65,50962
2018-01-01 00:09:00,8.364,0.015,1807,40626
2018-01-01 00:10:00,7.728,0.013,0,50806
2018-01-01 00:11:00,6.243,0.011,2346,54562
2018-01-01 00:12:00,7.489,0.012,822.731,58317
2018-01-01 00:13:00,16.583,0.042,892.861,62981
2018-01-01 00:14:00,48.129,0.125,1073,63995
2018-01-01 00:15:00,12.433,0.025,548.878,63183
2018-01-01 00:16:00,6.435,0.012,1204,59220
2018-01-01 00:17:00,37.787,0.06,686.557,37345
2018-01-01 00:18:00,6.931,0.013,0,58672
2018-01-01 00:19:00,13.684,0.026,1077,59511
2018-01-01 00:20:00,11.242,0.018,274.588,56178
2018-01-01 00:21:00,13.947,0.026,206.426,58931
2018-01-01 00:22:00,7.277,0.01,825.217,53994
2018-01-01 00:23:00,10.806,0.026,3748,54210
2018-01-01 00:24:00,6.804,0.012,1543,54860
2018-01-01 00:25:00,5.684,0.011,2207,42809
2018-01-01 00:26:00,12.114,0.021,2683,45134
2018-01-01 00:27:00,7.451,0.013,1807,54810
2018-01-01 00:28:00,10.889,0.029,5624,59048
2018-01-01 00:29:00,6.816,0.014,959.973,61873
2018-01-01 00:30:00,9.305,0.022,825.356,64011
2018-01-01 00:31:00,7.714,0.013,687.594,58620
2018-01-01 00:32:00,9.292,0.015,0,57964
2018-01-01 00:33:00,21.258,0.057,2815,63467
2018-01-01 00:34:00,14.143,0.027,1811,84938
2018-01-01 00:35:00,7.158,0.011,686.931,55142
2018-01-01 00:36:00,6.264,0.011,0,57521
2018-01-01 00:37:00,8.258,0.013,755.055,54900
2018-01-01 00:38:00,11.415,0.024,0,53293
2018-01-01 00:39:00,12.591,0.019,0,33580
2018-01-01 00:40:00,16.746,0.038,825.806,67003
2018-01-01 00:41:00,20.45,0.058,1073,47761
2018-01-01 00:42:00,13.931,0.027,2484,52707
2018-01-01 00:43:00,9.787,0.025,1610,58681
2018-01-01 00:44:00,8.991,0.016,1538,58459
2018-01-01 00:45:00,10.75,0.032,2146,91020
2018-01-01 00:46:00,13.569,0.023,1741,58109
2018-01-01 00:47:00,18.45,0.034,2884,59555
2018-01-01 00:48:00,5.031,0.013,0,40530
2018-01-01 00:49:00,44.403,0.103,547.616,85498
2018-01-01 00:50:00,25.333,0.044,616.3,36044
2018-01-01 00:51:00,16.58,0.036,2749,57993
2018-01-01 00:52:00,54.211,0.104,68.731,81685
2018-01-01 00:53:00,7.079,0.017,2555,50084
2018-01-01 00:54:00,98.759,0.192,0,60251
2018-01-01 00:55:00,18.473,0.034,617.824,51217
2018-01-01 00:56:00,8.048,0.011,0,36297
2018-01-01 00:57:00,6.387,0.013,2676,52979
2018-01-01 00:58:00,55.294,0.126,1274,37202
2018-01-01 00:59:00,41.556,0.075,0,55383
2018-01-01 01:00:00,11.273,0.027,2612,63767
2018-01-01 01:01:00,6.784,0.014,412.003,61492
2018-01-01 01:02:00,11.14,0.017,1613,58144
2018-01-01 01:03:00,16.563,0.039,3218,60680
2018-01-01 01:04:00,6.609,0.013,962.794,60510
2018-01-01 01:05:00,24.34,0.038,1876,58086
2018-01-01 01:06:00,34.185,0.062,2073,60649
2018-01-01 01:07:00,17.072,0.028,68.627,55357
2018-01-01 01:08:00,8.277,0.022,3899,61370
2018-01-01 01:09:00,28.71,0.051,1807,47515
2018-01-01 01:10:00,22.596,0.043,1140,80862
2018-01-01 01:11:00,48.071,0.09,2148,31613
2018-01-01 01:12:00,6.827,0.015,3077,39928
2018-01-01 01:13:00,21.5,0.055,618.394,80252
2018-01-01 01:14:00,7.78,0.014,1942,32548
2018-01-01 01:15:00,8.55,0.019,137.288,60332
2018-01-01 01:16:00,7.404,0.017,3545,60003
2018-01-01 01:17:00,20.418,0.111,14412,212493
2018-01-01 01:18:00,8.844,0.022,1007,87430
2018-01-01 01:19:00,47.56,0.072,0,58920
2018-01-01 01:20:00,7.125,0.011,0,58709
2018-01-01 01:21:00,8.576,0.017,0,61865
2018-01-01 01:22:00,7.056,0.011,0,57097
2018-01-01 01:23:00,9.183,0.026,3480,62967
2018-01-01 01:24:00,12.765,0.029,0,51869
2018-01-01 01:25:00,8.577,0.015,2549,57560
2018-01-01 01:26:00,21.943,0.039,1140,51719
2018-01-01 01:27:00,4.582,0.008,824.629,39661
2018-01-01 01:28:00,8.671,0.021,549.384,55193
2018-01-01 01:29:00,21.841,0.046,1138,58451
2018-01-01 01:30:00,54.034,0.105,1741,60281
2018-01-01 01:31:00,9.426,0.018,0,60617
2018-01-01 01:32:00,7.568,0.014,3089,59630
2018-01-01 01:33:00,8.24,0.021,2749,62959
2018-01-01 01:34:00,5.818,0.009,1478,34339
2018-01-01 01:35:00,34.959,0.072,1609,84016
2018-01-01 01:36:00,34.087,0.066,0,61152
2018-01-01 01:37:00,18.612,0.031,2415,55216
2018-01-01 01:38:00,7.211,0.017,0,61126
2018-01-01 01:39:00,7.149,0.011,0,55068
2018-01-01 01:40:00,18.741,0.034,480.147,51578
2018-01-01 01:41:00,41.419,0.065,0,55884
2018-01-01 01:42:00,31.288,0.062,2145,43095
2018-01-01 01:43:00,11.684,0.022,1207,46881
2018-01-01 01:44:00,8.031,0.018,893.385,60803
2018-01-01 01:45:00,7.817,0.02,3023,39835
2018-01-01 01:46:00,18.927,0.039,754.612,81866
2018-01-01 01:47:00,24.742,0.051,959.732,61255
2018-01-01 01:48:00,11,0.023,3141,59744
2018-01-01 01:49:00,10.414,0.019,2010,59359
2018-01-01 01:50:00,45.64,0.076,0,58199
2018-01-01 01:51:00,9.567,0.019,3213,59031
2018-01-01 01:52:00,7.806,0.016,1471,61364
2018-01-01 01:53:00,37.171,0.087,1006,58290
2018-01-01 01:54:00,7.579,0.019,1137,60599
2018-01-01 01:55:00,15.858,0.038,10640,50238
2018-01-01 01:56:00,14.179,0.029,1273,35847
2018-01-01 01:57:00,8.386,0.016,1343,57124
2018-01-01 01:58:00,22.92,0.063,7112,68101
2018-01-01 01:59:00,55.111,0.15,2816,49281
2018-01-01 02:00:00,21.577,0.05,1408,61683
2018-01-01 02:01:00,8.169,0.016,1139,54213
2018-01-01 02:02:00,36,0.056,1877,35265
2018-01-01 02:03:00,23.108,0.064,4074,86098
2018-01-01 02:04:00,7.404,0.012,0,58234
2018-01-01 02:05:00,8.547,0.014,1007,58021
2018-01-01 02:06:00,6.811,0.013,1408,58730
2018-01-01 02:07:00,9.931,0.019,1071,59522
2018-01-01 02:08:00,17.941,0.051,3216,38662
2018-01-01 02:09:00,6.044,0.014,1680,80370
2018-01-01 02:10:00,6.68,0.011,0,34845
2018-01-01 02:11:00,12.752,0.022,2287,72314
2018-01-01 02:12:00,14.326,0.031,3283,58425
2018-01-01 02:13:00,10.943,0.026,1877,48270
2018-01-01 02:14:00,9.636,0.018,1610,43470
2018-01-01 02:15:00,47.444,0.115,2887,34913
2018-01-01 02:16:00,7.808,0.014,1609,56374
2018-01-01 02:17:00,5.593,0.011,1810,54031
2018-01-01 02:18:00,8.932,0.022,2349,62292
2018-01-01 02:19:00,6.472,0.01,0,58887
2018-01-01 02:20:00,37.627,0.074,1671,58633
2018-01-01 02:21:00,7.586,0.015,1542,59135
2018-01-01 02:22:00,6.292,0.01,0,83303
2018-01-01 02:23:00,12.025,0.033,3424,63044
2018-01-01 02:24:00,5.957,0.009,0,57294
2018-01-01 02:25:00,8.085,0.013,0,58211
2018-01-01 02:26:00,6.971,0.012,2817,48501
2018-01-01 02:27:00,51.68,0.108,1206,60346
2018-01-01 02:28:00,31.858,0.09,7241,36405
2018-01-01 02:29:00,7.664,0.014,1272,48538
