@timestamp,system.network.in.bytes,system.network.in.packets,system.network.in.dropped,system.network.out.bytes,system.network.out.packets,system.network.out.errors
2018-01-01 00:00:00,4000000,6646,0,4000000,7336,6
2018-01-01 00:00:10,4000000,6679,1,4000000,7133,6
2018-01-01 00:00:20,4000000,6527,3,4000000,7288,7
2018-01-01 00:00:30,4000000,6744,0,4000000,6982,5
2018-01-01 00:00:40,3000000,6508,1,3000000,6966,4
2018-01-01 00:00:50,5000000,6737,0,4000000,6992,5
2018-01-01 00:01:00,4000000,6715,0,4000000,7266,4
2018-01-01 00:01:10,3000000,6370,3,4000000,6866,5
2018-01-01 00:01:20,4000000,6688,1,3000000,7110,7
2018-01-01 00:01:30,4000000,6594,0,4000000,7289,4
2018-01-01 00:01:40,4000000,6677,1,4000000,7120,3
2018-01-01 00:01:50,4000000,6541,0,4000000,7099,6
2018-01-01 00:02:00,4000000,6568,1,4000000,7077,5
2018-01-01 00:02:10,4000000,6375,2,4000000,6791,7
2018-01-01 00:02:20,4000000,6567,1,3000000,6860,6
2018-01-01 00:02:30,4000000,6563,0,4000000,7089,4
2018-01-01 00:02:40,4000000,6582,1,4000000,7150,5
2018-01-01 00:02:50,3000000,6536,1,4000000,7214,2
2018-01-01 00:03:00,4000000,6697,0,4000000,7169,3
2018-01-01 00:03:10,4000000,6568,2,3000000,6926,4
2018-01-01 00:03:20,4000000,6676,0,4000000,7095,8
2018-01-01 00:03:30,4000000,6449,0,4000000,6959,7
2018-01-01 00:03:40,4000000,6794,0,4000000,7019,3
2018-01-01 00:03:50,4000000,6531,3,4000000,7019,7
2018-01-01 00:04:00,4000000,6595,0,4000000,7218,7
2018-01-01 00:04:10,4000000,6566,1,3000000,7007,4
2018-01-01 00:04:20,4000000,6547,1,4000000,6908,5
2018-01-01 00:04:30,4000000,6552,0,4000000,7082,5
2018-01-01 00:04:40,4000000,6482,0,4000000,7063,7
2018-01-01 00:04:50,4000000,6449,3,4000000,7318,2
2018-01-01 00:05:00,3000000,7130,1,3000000,7645,3
2018-01-01 00:05:10,4000000,6684,0,3000000,7492,4
2018-01-01 00:05:20,4000000,6784,1,4000000,7239,3
2018-01-01 00:05:30,4000000,6834,0,4000000,7281,6
2018-01-01 00:05:40,4000000,6684,2,4000000,7095,4
2018-01-01 00:05:50,4000000,6641,1,3000000,7096,7
2018-01-01 00:06:00,4000000,6835,1,4000000,7384,5
2018-01-01 00:06:10,4000000,6671,0,4000000,7097,4
2018-01-01 00:06:20,4000000,8054,1,4000000,8356,2
2018-01-01 00:06:30,4000000,8825,0,3000000,8840,5
2018-01-01 00:06:40,3000000,13484,2,4000000,12685,0
2018-01-01 00:06:50,3000000,10811,0,3000000,10659,2
2018-01-01 00:07:00,4000000,13134,0,4000000,12390,0
2018-01-01 00:07:10,3000000,10383,0,3000000,10286,4
2018-01-01 00:07:20,4000000,6816,0,4000000,7023,6
2018-01-01 00:07:30,4000000,8776,0,4000000,8729,2
2018-01-01 00:07:40,4000000,11450,0,3000000,11299,1
2018-01-01 00:07:50,3000000,10259,1,4000000,10331,0
2018-01-01 00:08:00,3000000,12665,1,3000000,11953,0
2018-01-01 00:08:10,4000000,13518,1,3000000,12673,0
2018-01-01 00:08:20,3000000,11996,1,4000000,11453,2
2018-01-01 00:08:30,4000000,11383,1,4000000,11053,2
2018-01-01 00:08:40,4000000,6851,0,3000000,7398,4
2018-01-01 00:08:50,3000000,9098,1,4000000,9274,4
2018-01-01 00:09:00,4000000,9161,1,3000000,9178,0
2018-01-01 00:09:10,4000000,8825,1,4000000,8937,2
2018-01-01 00:09:20,4000000,6593,2,4000000,7000,8
2018-01-01 00:09:30,4000000,6766,0,4000000,7342,5
2018-01-01 00:09:40,4000000,6612,1,4000000,7211,3
2018-01-01 00:09:50,4000000,6732,0,3000000,7248,7
2018-01-01 00:10:00,4000000,6685,1,4000000,7152,3
2018-01-01 00:10:10,4000000,6699,2,4000000,7075,5
2018-01-01 00:10:20,4000000,6675,0,4000000,7275,4
2018-01-01 00:10:30,4000000,6568,0,4000000,7225,7
2018-01-01 00:10:40,3000000,6427,1,4000000,7128,5
2018-01-01 00:10:50,4000000,6687,0,4000000,7200,4
2018-01-01 00:11:00,4000000,6653,0,3000000,7260,7
2018-01-01 00:11:10,4000000,6651,3,4000000,7187,4
2018-01-01 00:11:20,4000000,6585,1,4000000,7323,2
2018-01-01 00:11:30,4000000,6681,0,4000000,7032,7
2018-01-01 00:11:40,4000000,6688,1,4000000,7063,4
2018-01-01 00:11:50,4000000,6514,0,4000000,6974,4
2018-01-01 00:12:00,4000000,6730,2,4000000,7373,5
2018-01-01 00:12:10,4000000,6549,2,3000000,7068,3
2018-01-01 00:12:20,4000000,6556,0,4000000,7157,3
2018-01-01 00:12:30,4000000,6613,1,4000000,7163,5
2018-01-01 00:12:40,4000000,6497,0,4000000,6814,4
2018-01-01 00:12:50,4000000,6753,0,4000000,7225,8
2018-01-01 00:13:00,4000000,6792,0,4000000,7392,0
2018-01-01 00:13:10,4000000,6379,2,4000000,6882,5
2018-01-01 00:13:20,4000000,6674,0,3000000,7238,6
2018-01-01 00:13:30,4000000,6626,1,4000000,6945,7
2018-01-01 00:13:40,4000000,6594,0,4000000,7121,4
2018-01-01 00:13:50,4000000,6553,0,4000000,6923,5
2018-01-01 00:14:00,4000000,6445,2,4000000,6911,4
2018-01-01 00:14:10,4000000,6741,1,3000000,7167,4
2018-01-01 00:14:20,3000000,6665,1,4000000,7103,5
2018-01-01 00:14:30,4000000,6580,1,4000000,7159,4
2018-01-01 00:14:40,4000000,6634,1,4000000,7066,5
2018-01-01 00:14:50,4000000,6534,1,4000000,7158,6
2018-01-01 00:15:00,4000000,6639,0,4000000,7100,5
2018-01-01 00:15:10,4000000,6652,1,3000000,6881,8
2018-01-01 00:15:20,4000000,6825,2,4000000,7288,5
2018-01-01 00:15:30,4000000,6527,0,4000000,7159,3
2018-01-01 00:15:40,4000000,6639,1,4000000,7085,2
2018-01-01 00:15:50,4000000,6677,0,4000000,7076,6
2018-01-01 00:16:00,4000000,6650,0,4000000,7158,3
2018-01-01 00:16:10,4000000,6681,0,3000000,6923,5
2018-01-01 00:16:20,4000000,6593,2,4000000,7117,5
2018-01-01 00:16:30,4000000,6591,2,4000000,7111,5
2018-01-01 00:16:40,4000000,6651,1,4000000,6896,7
2018-01-01 00:16:50,4000000,6539,0,4000000,6807,3
2018-01-01 00:17:00,4000000,6540,0,3000000,7051,4
2018-01-01 00:17:10,4000000,6590,0,4000000,7373,4
2018-01-01 00:17:20,4000000,6610,2,4000000,7110,3
2018-01-01 00:17:30,4000000,6800,3,4000000,7153,4
2018-01-01 00:17:40,4000000,6405,0,4000000,7006,3
2018-01-01 00:17:50,4000000,6587,0,4000000,7087,7
2018-01-01 00:18:00,4000000,6707,0,4000000,7114,5
2018-01-01 00:18:10,4000000,6648,2,3000000,7110,4
2018-01-01 00:18:20,3000000,6501,0,4000000,7085,6
2018-01-01 00:18:30,4000000,6636,3,4000000,7085,6
2018-01-01 00:18:40,4000000,6620,0,4000000,7057,4
2018-01-01 00:18:50,4000000,6560,0,4000000,7238,3
2018-01-01 00:19:00,4000000,6772,1,4000000,7238,5
2018-01-01 00:19:10,4000000,6541,2,4000000,6924,7
2018-01-01 00:19:20,4000000,6493,1,3000000,6986,7
2018-01-01 00:19:30,4000000,6771,0,4000000,7368,6
2018-01-01 00:19:40,4000000,6533,0,4000000,6815,2
2018-01-01 00:19:50,4000000,6409,0,4000000,6774,5
2018-01-01 00:20:00,4000000,6671,1,4000000,7105,5
2018-01-01 00:20:10,4000000,6584,3,3000000,6977,4
2018-01-01 00:20:20,3000000,6768,0,4000000,7251,3
2018-01-01 00:20:30,4000000,6587,0,3000000,7234,1
