@timestamp,system.cpu.user.pct,system.cpu.system.pct,system.cpu.idle.pct,system.cpu.iowait.pct,system.cpu.softirq.pct,system.cpu.total.pct
2018-01-01 00:00:00,0.3596,0.0512,3.5721,0.008,0.009,0.4279
2018-01-01 00:00:10,0.4144,0.0484,3.518,0.004,0.0151,0.482
2018-01-01 00:00:20,0.4728,0.0711,3.441,0.005,0.01,0.559
2018-01-01 00:00:30,0.4058,0.0452,3.5259,0.006,0.0171,0.4741
2018-01-01 00:00:40,0.4014,0.0595,3.5219,0.004,0.0131,0.4781
2018-01-01 00:00:50,0.434,0.0722,3.4688,0.011,0.014,0.5312
2018-01-01 00:01:00,0.4408,0.0574,3.4888,0.006,0.007,0.5112
2018-01-01 00:01:10,0.4187,0.0533,3.5088,0.007,0.0121,0.4912
2018-01-01 00:01:20,0.4576,0.0654,3.4589,0.006,0.0121,0.5411
2018-01-01 00:01:30,0.3958,0.0485,3.5416,0.003,0.0111,0.4584
2018-01-01 00:01:40,0.4037,0.0623,3.4999,0.0161,0.0181,0.5001
2018-01-01 00:01:50,0.4572,0.0626,3.4529,0.0111,0.0161,0.5471
2018-01-01 00:02:00,0.6406,0.0504,3.2838,0.0071,0.0181,0.7162
2018-01-01 00:02:10,0.4178,0.0651,3.5,0.005,0.012,0.5
2018-01-01 00:02:20,0.4424,0.0603,3.463,0.0211,0.0131,0.537
2018-01-01 00:02:30,0.3955,0.0483,3.5361,0.0091,0.0111,0.4639
2018-01-01 00:02:40,0.4217,0.0636,3.4926,0.0121,0.0101,0.5074
2018-01-01 00:02:50,0.468,0.0723,3.4326,0.0141,0.0131,0.5674
2018-01-01 00:03:00,0.4426,0.0627,3.3199,0.1587,0.0162,0.6801
2018-01-01 00:03:10,0.4052,0.0628,3.5168,0.003,0.0122,0.4832
2018-01-01 00:03:20,0.4373,0.0515,3.4941,0.0071,0.0101,0.5059
2018-01-01 00:03:30,0.389,0.0513,3.5386,0.006,0.0151,0.4614
2018-01-01 00:03:40,0.4283,0.0544,3.5011,0.003,0.0131,0.4989
2018-01-01 00:03:50,0.4199,0.0712,3.4678,0.0301,0.011,0.5322
2018-01-01 00:04:00,0.4324,0.0433,3.5031,0.006,0.0151,0.4969
2018-01-01 00:04:10,0.4853,0.0642,3.4304,0.006,0.014,0.5696
2018-01-01 00:04:20,0.4549,0.0651,3.4689,0.002,0.009,0.5311
2018-01-01 00:04:30,0.4433,0.0574,3.4771,0.0071,0.0151,0.5229
2018-01-01 00:04:40,0.4642,0.0676,3.4483,0.008,0.0119,0.5517
2018-01-01 00:04:50,0.4786,0.0583,3.4359,0.0141,0.0131,0.5641
2018-01-01 00:05:00,0.462,0.0644,3.4524,0.0111,0.0101,0.5476
2018-01-01 00:05:10,0.4624,0.0563,3.4582,0.008,0.0151,0.5418
2018-01-01 00:05:20,0.4714,0.0505,3.461,0.0061,0.0111,0.539
2018-01-01 00:05:30,0.4362,0.0602,3.4876,0.006,0.01,0.5124
2018-01-01 00:05:40,0.4544,0.0629,3.4657,0.006,0.011,0.5343
2018-01-01 00:05:50,0.4226,0.0615,3.4836,0.0212,0.0111,0.5164
2018-01-01 00:06:00,0.448,0.0575,3.4712,0.0061,0.0172,0.5288
2018-01-01 00:06:10,0.4422,0.0643,3.4804,0.003,0.0101,0.5196
2018-01-01 00:06:20,0.4587,0.0616,3.4605,0.0071,0.0121,0.5395
2018-01-01 00:06:30,0.4336,0.0505,3.5028,0.002,0.0111,0.4972
2018-01-01 00:06:40,0.4271,0.0533,3.4985,0.007,0.0141,0.5015
