@timestamp,jvm.metrics.memory.heap_memory_usage.committed,jvm.metrics.memory.heap_memory_usage.max,jvm.metrics.memory.heap_memory_usage.used,jvm.metrics.threading.thread_count,jvm.metrics.gc.psms.collection_count,jvm.metrics.gc.psms.collection_time,jvm.metrics.gc.pss.collection_count,jvm.metrics.gc.pss.collection_time
2018-01-01 00:00:00,2064121856,2064121856,640123168,1005,0,0,2,93
2018-01-01 00:01:00,2065694720,2065694720,1116980648,1005,0,0,1,44
2018-01-01 00:02:00,2067791872,2067791872,1044188096,1006,0,0,2,94
2018-01-01 00:03:00,2064646144,2064646144,1004590992,1064,0,0,2,91
2018-01-01 00:04:00,2068316160,2068316160,1085271680,1152,0,0,2,88
2018-01-01 00:05:00,2045771776,2045771776,636968416,1158,0,0,3,153
2018-01-01 00:06:00,2058878976,2058878976,765528776,1149,0,0,2,95
2018-01-01 00:07:00,2060451840,2060451840,973038800,1179,0,0,2,89
2018-01-01 00:08:00,2052063232,2052063232,682428608,1198,0,0,3,165
2018-01-01 00:09:00,2049441792,2049441792,911839760,1251,0,0,2,102
2018-01-01 00:10:00,2053111808,2053111808,980017216,1155,0,0,2,95
2018-01-01 00:11:00,2052587520,2052587520,1061995896,1071,0,0,2,95
2018-01-01 00:12:00,2054160384,2054160384,679157344,1096,0,0,3,159
2018-01-01 00:13:00,2059403264,2059403264,1158951240,1005,0,0,1,49
2018-01-01 00:14:00,2059927552,2059927552,731658200,1152,0,0,3,147
2018-01-01 00:15:00,2061500416,2061500416,661423232,1005,0,0,2,96
2018-01-01 00:16:00,2064121856,2064121856,1132368136,1005,0,0,1,49
2018-01-01 00:17:00,2066743296,2066743296,1075185264,1006,0,0,2,98
2018-01-01 00:18:00,2063073280,2063073280,983020160,1005,0,0,2,86
2018-01-01 00:19:00,2064646144,2064646144,975523560,1064,0,0,2,72
2018-01-01 00:20:00,2044723200,2044723200,688948256,1162,0,0,3,138
2018-01-01 00:21:00,2056257536,2056257536,662776912,1155,0,0,2,95
2018-01-01 00:22:00,2058354688,2058354688,615669016,1113,1,585,3,110
2018-01-01 00:23:00,2062024704,2062024704,936021112,1174,0,0,2,66
2018-01-01 00:24:00,2036858880,2036858880,687970424,1225,0,0,3,136
2018-01-01 00:25:00,2009595904,2009595904,909271264,1157,0,0,2,86
2018-01-01 00:26:00,2004877312,2004877312,1025153312,1095,0,0,2,98
