@timestamp,jvm.metrics.memory.heap_memory_usage.committed,jvm.metrics.memory.heap_memory_usage.max,jvm.metrics.memory.heap_memory_usage.used,jvm.metrics.threading.thread_count,jvm.metrics.gc.psms.collection_count,jvm.metrics.gc.psms.collection_time,jvm.metrics.gc.pss.collection_count,jvm.metrics.gc.pss.collection_time
2018-01-01 00:00:00,2049966080,2049966080,899215744,1061,0,0,2,81
2018-01-01 00:01:00,2052587520,2052587520,921010816,1061,0,0,2,77
2018-01-01 00:02:00,2055733248,2055733248,926818304,1060,0,0,2,78
2018-01-01 00:03:00,2056781824,2056781824,933943232,1060,0,0,2,76
2018-01-01 00:04:00,2059927552,2059927552,905554280,1060,0,0,2,70
2018-01-01 00:05:00,2063597568,2063597568,868932528,1063,0,0,2,70
2018-01-01 00:06:00,2068316160,2068316160,840319160,1061,0,0,2,74
2018-01-01 00:07:00,2073034752,2073034752,923702640,1210,0,0,2,80
2018-01-01 00:08:00,2039480320,2039480320,696551768,1372,0,0,3,147
2018-01-01 00:09:00,2037907456,2037907456,1069163144,1353,0,0,2,109
2018-01-01 00:10:00,2005401600,2005401600,1095009712,1447,0,0,3,166
2018-01-01 00:11:00,2035286016,2035286016,688751104,1447,0,0,3,156
2018-01-01 00:12:00,2041053184,2041053184,769728736,1114,0,0,2,104
2018-01-01 00:13:00,2045771776,2045771776,851643920,1114,0,0,2,95
2018-01-01 00:14:00,2048917504,2048917504,897127448,1114,0,0,2,92
2018-01-01 00:15:00,2051538944,2051538944,932767712,1115,0,0,2,87
2018-01-01 00:16:00,2054160384,2054160384,953914184,1115,0,0,2,82
2018-01-01 00:17:00,2056257536,2056257536,970629304,1114,0,0,2,77
2018-01-01 00:18:00,2057830400,2057830400,981602384,1114,0,0,2,76
2018-01-01 00:19:00,2060451840,2060451840,991507800,1114,0,0,2,68
2018-01-01 00:20:00,2062024704,2062024704,737908824,1117,1,855,3,103
2018-01-01 00:21:00,2065694720,2065694720,779481152,940,0,0,2,54
2018-01-01 00:22:00,2067267584,2067267584,757624296,939,0,0,2,63
2018-01-01 00:23:00,2063073280,2063073280,1034924304,1191,0,0,2,72
2018-01-01 00:24:00,2013265920,2013265920,840934648,1203,0,0,3,137
2018-01-01 00:25:00,1975517184,1975517184,892018520,1267,0,0,3,151
2018-01-01 00:26:00,1964507136,1964507136,659274624,1327,0,0,4,203
2018-01-01 00:27:00,1993867264,1993867264,869812768,1183,0,0,2,97
2018-01-01 00:28:00,2006450176,2006450176,693700680,993,0,0,3,118
2018-01-01 00:29:00,2011693056,2011693056,898850856,993,0,0,2,77
2018-01-01 00:30:00,2013790208,2013790208,652491656,994,0,0,3,120
2018-01-01 00:31:00,2023227392,2023227392,791232896,994,0,0,2,81
2018-01-01 00:32:00,2030043136,2030043136,897468016,993,0,0,2,71
2018-01-01 00:33:00,2035810304,2035810304,963958896,993,0,0,2,62
2018-01-01 00:34:00,2045771776,2045771776,559595712,993,0,0,3,92
2018-01-01 00:35:00,2054684672,2054684672,630649264,996,0,0,2,89
