@timestamp,system.cpu.user.pct,system.cpu.system.pct,system.cpu.idle.pct,system.cpu.iowait.pct,system.cpu.softirq.pct,system.cpu.total.pct
2018-01-01 00:00:00,0.2335,0.0604,3.696,0.003,0.007,0.304
2018-01-01 00:00:10,0.2325,0.0523,3.6901,0.0131,0.0121,0.3099
2018-01-01 00:00:20,0.2246,0.0685,3.6898,0.004,0.0131,0.3102
2018-01-01 00:00:30,0.2198,0.0512,3.716,0.003,0.01,0.284
2018-01-01 00:00:40,0.2347,0.0632,3.678,0.01,0.014,0.322
2018-01-01 00:00:50,0.2204,0.0607,3.7068,0.004,0.0081,0.2932
2018-01-01 00:01:00,0.2235,0.0584,3.705,0.003,0.0101,0.295
2018-01-01 00:01:10,0.2194,0.0644,3.698,0.004,0.0141,0.302
2018-01-01 00:01:20,0.2276,0.0695,3.6828,0.0091,0.0111,0.3172
2018-01-01 00:01:30,0.2212,0.0503,3.7165,0.004,0.008,0.2835
2018-01-01 00:01:40,0.2291,0.0653,3.6905,0.006,0.009,0.3095
2018-01-01 00:01:50,0.2339,0.0723,3.6818,0.003,0.009,0.3182
2018-01-01 00:02:00,0.2317,0.0534,3.6847,0.0171,0.0131,0.3153
2018-01-01 00:02:10,0.2295,0.0661,3.6833,0.007,0.014,0.3167
2018-01-01 00:02:20,0.2441,0.0633,3.6806,0.004,0.008,0.3194
2018-01-01 00:02:30,0.2149,0.0464,3.7215,0.0091,0.0081,0.2785
2018-01-01 00:02:40,0.2374,0.0553,3.6912,0.004,0.0121,0.3088
2018-01-01 00:02:50,0.221,0.0646,3.7023,0.004,0.0081,0.2977
2018-01-01 00:03:00,0.2387,0.0602,3.6851,0.003,0.013,0.3149
2018-01-01 00:03:10,0.2442,0.0658,3.6471,0.0349,0.008,0.3529
2018-01-01 00:03:20,0.2673,0.0628,3.6589,0.003,0.008,0.3411
2018-01-01 00:03:30,0.2029,0.0585,3.7285,0.003,0.0071,0.2715
2018-01-01 00:03:40,0.2323,0.0533,3.7044,0.003,0.007,0.2956
2018-01-01 00:03:50,0.2327,0.0494,3.7028,0.006,0.0091,0.2972
2018-01-01 00:04:00,0.2393,0.0603,3.6853,0.004,0.0111,0.3147
2018-01-01 00:04:10,0.2391,0.0552,3.6816,0.01,0.0141,0.3184
2018-01-01 00:04:20,0.2481,0.065,3.6709,0.004,0.012,0.3291
2018-01-01 00:04:30,0.2027,0.0595,3.7227,0.003,0.0121,0.2773
2018-01-01 00:04:40,0.2311,0.0663,3.6634,0.0231,0.0161,0.3366
2018-01-01 00:04:50,0.2108,0.0558,3.7192,0.003,0.0112,0.2808
2018-01-01 00:05:00,0.2674,0.0668,3.6508,0.003,0.012,0.3492
2018-01-01 00:05:10,0.1963,0.0488,3.7274,0.0142,0.0132,0.2726
2018-01-01 00:05:20,0.25,0.062,3.665,0.012,0.011,0.335
2018-01-01 00:05:30,0.2245,0.0534,3.698,0.007,0.0171,0.302
2018-01-01 00:05:40,0.2331,0.0593,3.6674,0.0301,0.01,0.3326
2018-01-01 00:05:50,0.2633,0.0638,3.6269,0.0339,0.012,0.3731
2018-01-01 00:06:00,0.254,0.063,3.67,0.004,0.009,0.33
2018-01-01 00:06:10,0.2246,0.0614,3.6959,0.0081,0.0101,0.3041
2018-01-01 00:06:20,0.2137,0.0534,3.7208,0.002,0.0101,0.2792
2018-01-01 00:06:30,0.2324,0.0611,3.6915,0.008,0.007,0.3085
2018-01-01 00:06:40,0.2317,0.0564,3.6978,0.003,0.0111,0.3022
2018-01-01 00:06:50,0.4115,0.0674,3.504,0.003,0.0141,0.496
2018-01-01 00:07:00,0.3508,0.0687,3.533,0.0303,0.0172,0.467
2018-01-01 00:07:10,0.2332,0.0633,3.6874,0.003,0.0131,0.3126
2018-01-01 00:07:20,0.2235,0.0594,3.7,0.0091,0.0081,0.3
2018-01-01 00:07:30,0.3554,0.0693,3.5562,0.004,0.0151,0.4438
2018-01-01 00:07:40,0.2378,0.0582,3.6749,0.0151,0.014,0.3251
2018-01-01 00:07:50,0.5991,0.0672,3.3126,0.004,0.0171,0.6874
2018-01-01 00:08:00,0.2669,0.075,3.6381,0.007,0.013,0.3619
2018-01-01 00:08:10,0.2427,0.0602,3.6841,0.003,0.01,0.3159
2018-01-01 00:08:20,0.486,0.078,3.417,0.003,0.016,0.583
2018-01-01 00:08:30,0.2703,0.0686,3.6329,0.0081,0.0202,0.3671
2018-01-01 00:08:40,0.4005,0.0601,3.5214,0.004,0.014,0.4786
2018-01-01 00:08:50,0.3637,0.0584,3.5577,0.006,0.0141,0.4423
2018-01-01 00:09:00,0.2576,0.0697,3.6596,0.001,0.0121,0.3404
2018-01-01 00:09:10,0.4143,0.058,3.5146,0.003,0.01,0.4854
2018-01-01 00:09:20,0.3716,0.0586,3.5496,0.0071,0.0131,0.4504
2018-01-01 00:09:30,0.4098,0.0594,3.5026,0.007,0.0211,0.4974
2018-01-01 00:09:40,0.4144,0.0605,3.4918,0.0161,0.0171,0.5082
2018-01-01 00:09:50,0.2792,0.0643,3.6365,0.003,0.0171,0.3635
2018-01-01 00:10:00,0.2649,0.0823,3.6328,0.003,0.0171,0.3672
2018-01-01 00:10:10,0.2287,0.0544,3.6968,0.0101,0.0101,0.3032
2018-01-01 00:10:20,0.2552,0.0543,3.6755,0.003,0.0121,0.3245
2018-01-01 00:10:30,0.2372,0.0573,3.6894,0.003,0.0131,0.3106
2018-01-01 00:10:40,0.2165,0.0587,3.6783,0.0374,0.0091,0.3217
2018-01-01 00:10:50,0.251,0.0544,3.6804,0.003,0.0111,0.3196
2018-01-01 00:11:00,0.2439,0.0635,3.6785,0.005,0.0091,0.3215
2018-01-01 00:11:10,0.2238,0.0565,3.7015,0.004,0.0141,0.2985
2018-01-01 00:11:20,0.2487,0.0534,3.6849,0.003,0.0101,0.3151
2018-01-01 00:11:30,0.2379,0.061,3.6881,0.003,0.01,0.3119
2018-01-01 00:11:40,0.2012,0.0576,3.725,0.004,0.0121,0.275
2018-01-01 00:11:50,0.2623,0.0531,3.6686,0.003,0.013,0.3314
2018-01-01 00:12:00,0.2726,0.0601,3.6282,0.0301,0.009,0.3718
2018-01-01 00:12:10,0.2431,0.0563,3.6856,0.003,0.0121,0.3144
2018-01-01 00:12:20,0.2297,0.0564,3.6958,0.004,0.0141,0.3042
2018-01-01 00:12:30,0.218,0.0633,3.6895,0.0161,0.0131,0.3105
2018-01-01 00:12:40,0.2562,0.0588,3.6431,0.0289,0.013,0.3569
2018-01-01 00:12:50,0.253,0.0582,3.6757,0.006,0.007,0.3243
2018-01-01 00:13:00,0.2404,0.0701,3.6744,0.004,0.011,0.3256
2018-01-01 00:13:10,0.2429,0.0564,3.6886,0.002,0.0101,0.3114
2018-01-01 00:13:20,0.2212,0.0616,3.703,0.002,0.0121,0.297
2018-01-01 00:13:30,0.2165,0.0534,3.7131,0.003,0.0141,0.2869
2018-01-01 00:13:40,0.2805,0.0424,3.6347,0.0333,0.0091,0.3653
2018-01-01 00:13:50,0.2303,0.0556,3.697,0.0071,0.0101,0.303
2018-01-01 00:14:00,0.2211,0.0619,3.7069,0.003,0.0071,0.2931
