@timestamp,jvm.metrics.memory.heap_memory_usage.committed,jvm.metrics.memory.heap_memory_usage.max,jvm.metrics.memory.heap_memory_usage.used,jvm.metrics.threading.thread_count,jvm.metrics.gc.psms.collection_count,jvm.metrics.gc.psms.collection_time,jvm.metrics.gc.pss.collection_count,jvm.metrics.gc.pss.collection_time
2018-01-01 00:00:00,2047868928,2047868928,776107288,1038,0,0,2,96
2018-01-01 00:01:00,2054160384,2054160384,801101704,1037,0,0,2,102
2018-01-01 00:02:00,2059927552,2059927552,779447464,1037,0,0,2,99
2018-01-01 00:03:00,2063073280,2063073280,951773496,1184,0,0,2,101
2018-01-01 00:04:00,2064646144,2064646144,925901424,1041,0,0,2,87
2018-01-01 00:05:00,2066219008,2066219008,903414952,1041,0,0,2,87
2018-01-01 00:06:00,2067791872,2067791872,922625232,1095,0,0,2,96
2018-01-01 00:07:00,2044723200,2044723200,941277232,1338,0,0,3,160
2018-01-01 00:08:00,2053111808,2053111808,1151898232,1200,0,0,2,103
2018-01-01 00:09:00,2055208960,2055208960,904101232,1192,0,0,3,154
2018-01-01 00:10:00,2056257536,2056257536,709059368,1236,0,0,3,153
2018-01-01 00:11:00,2047868928,2047868928,921337064,1245,0,0,2,114
2018-01-01 00:12:00,2053636096,2053636096,1056450440,1147,0,0,2,99
2018-01-01 00:13:00,2053111808,2053111808,1071327376,1113,0,0,2,91
2018-01-01 00:14:00,2053111808,2053111808,1088928728,1043,0,0,2,90
2018-01-01 00:15:00,2054160384,2054160384,1120679000,1043,0,0,2,86
2018-01-01 00:16:00,2055208960,2055208960,1137864952,1042,0,0,2,83
2018-01-01 00:17:00,2057306112,2057306112,1143163720,1042,0,0,2,80
2018-01-01 00:18:00,2059403264,2059403264,799565216,1190,0,0,3,122
2018-01-01 00:19:00,2063597568,2063597568,772421520,1045,0,0,2,77
2018-01-01 00:20:00,2065170432,2065170432,751846464,1045,0,0,2,71
2018-01-01 00:21:00,2065694720,2065694720,777634232,1099,0,0,2,72
2018-01-01 00:22:00,2058878976,2058878976,1052132936,1216,0,0,2,89
2018-01-01 00:23:00,2037383168,2037383168,951877072,1311,0,0,3,156
2018-01-01 00:24:00,2041053184,2041053184,680279800,1266,1,536,3,162
2018-01-01 00:25:00,2043150336,2043150336,612211776,1247,0,0,3,87
2018-01-01 00:26:00,2012217344,2012217344,585404928,1284,0,0,3,125
2018-01-01 00:27:00,2038431744,2038431744,725966456,1114,0,0,2,83
2018-01-01 00:28:00,2011168768,2011168768,833434944,1112,0,0,2,89
2018-01-01 00:29:00,2040004608,2040004608,906542752,1052,0,0,2,92
2018-01-01 00:30:00,2042101760,2042101760,978524560,1052,0,0,2,82
2018-01-01 00:31:00,2047868928,2047868928,1030430896,1051,0,0,2,76
2018-01-01 00:32:00,2053636096,2053636096,1051205528,1051,0,0,2,79
2018-01-01 00:33:00,2008023040,2008023040,1044722048,1051,0,0,2,74
2018-01-01 00:34:00,2056257536,2056257536,739233688,1202,0,0,3,129
2018-01-01 00:35:00,2059403264,2059403264,751587648,1052,0,0,2,88
2018-01-01 00:36:00,2063073280,2063073280,756066736,1052,0,0,2,83
2018-01-01 00:37:00,2066743296,2066743296,796761216,1106,0,0,2,90
2018-01-01 00:38:00,2057306112,2057306112,789539824,1317,0,0,3,151
2018-01-01 00:39:00,2038431744,2038431744,983615888,1260,0,0,2,107
2018-01-01 00:40:00,2052063232,2052063232,727336592,1201,0,0,3,145
2018-01-01 00:41:00,2049441792,2049441792,1013671224,1255,0,0,2,105
2018-01-01 00:42:00,2048917504,2048917504,700422224,1261,0,0,3,157
2018-01-01 00:43:00,2051014656,2051014656,849102632,1118,0,0,2,104
2018-01-01 00:44:00,2054684672,2054684672,865095896,1123,0,0,2,101
2018-01-01 00:45:00,2056257536,2056257536,871174432,1055,0,0,2,93
2018-01-01 00:46:00,2056257536,2056257536,886750712,1054,0,0,2,92
2018-01-01 00:47:00,2057306112,2057306112,899481496,1054,0,0,2,89
2018-01-01 00:48:00,2058878976,2058878976,900018136,1054,0,0,2,89
2018-01-01 00:49:00,2060451840,2060451840,1073578624,1197,0,0,2,85
2018-01-01 00:50:00,2063597568,2063597568,1067794832,1197,0,0,2,83
2018-01-01 00:51:00,2066219008,2066219008,1036669704,1058,0,0,2,77
2018-01-01 00:52:00,2066219008,2066219008,1058164200,1113,0,0,2,75
2018-01-01 00:53:00,2070413312,2070413312,699250360,1238,0,0,3,124
2018-01-01 00:54:00,2040528896,2040528896,1114377096,1298,0,0,2,108
2018-01-01 00:55:00,2052063232,2052063232,783841672,1267,0,0,3,150
2018-01-01 00:56:00,2051014656,2051014656,1110270288,1280,0,0,2,103
2018-01-01 00:57:00,2039480320,2039480320,1007949080,1280,0,0,3,166
2018-01-01 00:58:00,2043674624,2043674624,1117627536,1263,0,0,2,100
2018-01-01 00:59:00,2044198912,2044198912,779058944,1163,0,0,3,157
2018-01-01 01:00:00,2047868928,2047868928,825303344,1060,0,0,2,103
2018-01-01 01:01:00,2051538944,2051538944,861168528,1059,0,0,2,96
2018-01-01 01:02:00,2054160384,2054160384,884588672,1059,0,0,2,92
2018-01-01 01:03:00,2056781824,2056781824,901272400,1059,0,0,2,89
2018-01-01 01:04:00,2058878976,2058878976,912692080,1060,0,0,2,90
2018-01-01 01:05:00,2060976128,2060976128,1070375440,1208,0,0,2,86
2018-01-01 01:06:00,2065170432,2065170432,1045812512,1065,0,0,2,80
2018-01-01 01:07:00,2065694720,2065694720,1018204240,1065,0,0,2,78
2018-01-01 01:08:00,2066219008,2066219008,1048701568,1118,0,0,2,83
2018-01-01 01:09:00,2052063232,2052063232,928069168,1301,0,0,3,139
2018-01-01 01:10:00,2031091712,2031091712,765123320,1310,0,0,3,154
2018-01-01 01:11:00,2051538944,2051538944,1049916360,1224,0,0,2,101
2018-01-01 01:12:00,2044198912,2044198912,935785112,1295,0,0,3,151
2018-01-01 01:13:00,2045771776,2045771776,1167720144,1318,0,0,2,113
2018-01-01 01:14:00,2046820352,2046820352,850691944,1170,0,0,3,141
2018-01-01 01:15:00,2047868928,2047868928,918414256,1113,0,0,2,99
2018-01-01 01:16:00,2052587520,2052587520,943073568,1076,0,0,2,97
2018-01-01 01:17:00,2054684672,2054684672,968355632,1076,0,0,2,93
2018-01-01 01:18:00,2057306112,2057306112,980183496,1076,0,0,2,89
2018-01-01 01:19:00,2059403264,2059403264,982642392,1077,0,0,2,85
2018-01-01 01:20:00,2062024704,2062024704,1170637808,1226,0,0,2,84
2018-01-01 01:21:00,2065170432,2065170432,1147976976,1225,0,0,2,86
2018-01-01 01:22:00,2067791872,2067791872,1108055824,1077,0,0,2,79
2018-01-01 01:23:00,2067791872,2067791872,1109215976,1132,0,0,2,78
2018-01-01 01:24:00,2064121856,2064121856,680743664,1231,1,567,3,132
2018-01-01 01:25:00,2068316160,2068316160,550104776,1244,0,0,3,99
2018-01-01 01:26:00,2063597568,2063597568,851603392,1159,0,0,2,89
2018-01-01 01:27:00,2046296064,2046296064,625407880,1207,0,0,3,130
2018-01-01 01:28:00,2028994560,2028994560,992221224,1235,0,0,2,99
2018-01-01 01:29:00,2032664576,2032664576,630125856,1222,0,0,3,134
2018-01-01 01:30:00,2034761728,2034761728,879225136,1119,0,0,2,106
2018-01-01 01:31:00,2034761728,2034761728,969255976,1004,0,0,2,87
2018-01-01 01:32:00,2040528896,2040528896,551470480,1004,0,0,3,118
2018-01-01 01:33:00,2039480320,2039480320,617256080,1004,0,0,2,64
2018-01-01 01:34:00,2045247488,2045247488,714414160,1005,0,0,2,86
2018-01-01 01:35:00,2051538944,2051538944,757694544,1005,0,0,2,85
2018-01-01 01:36:00,2057306112,2057306112,899453400,1089,0,0,2,85
2018-01-01 01:37:00,2060451840,2060451840,908022984,1006,0,0,2,79
2018-01-01 01:38:00,2063073280,2063073280,894770832,1006,0,0,2,76
2018-01-01 01:39:00,2068316160,2068316160,941819376,1062,0,0,2,85
2018-01-01 01:40:00,2062024704,2062024704,817211008,1257,0,0,3,139
2018-01-01 01:41:00,2035810304,2035810304,1121294296,1286,0,0,2,105
2018-01-01 01:42:00,2052063232,2052063232,891802864,1168,0,0,3,142
2018-01-01 01:43:00,2044198912,2044198912,826272016,1245,0,0,3,158
2018-01-01 01:44:00,2042626048,2042626048,1107466920,1276,0,0,2,110
2018-01-01 01:45:00,2045771776,2045771776,797799184,1091,0,0,3,145
2018-01-01 01:46:00,2050490368,2050490368,870043048,1049,0,0,2,98
2018-01-01 01:47:00,2052587520,2052587520,911221288,1013,0,0,2,94
2018-01-01 01:48:00,2055208960,2055208960,944758544,1013,0,0,2,92
2018-01-01 01:49:00,2057306112,2057306112,964847824,1014,0,0,2,91
2018-01-01 01:50:00,2059927552,2059927552,972951440,1014,0,0,2,82
2018-01-01 01:51:00,2063597568,2063597568,1126615808,1163,0,0,2,81
2018-01-01 01:52:00,2066743296,2066743296,1123035720,1163,0,0,2,80
2018-01-01 01:53:00,2066743296,2066743296,1092720712,1015,0,0,2,73
2018-01-01 01:54:00,2068316160,2068316160,1103985672,1069,0,0,2,74
2018-01-01 01:55:00,2070937600,2070937600,719367448,1196,0,0,3,120
2018-01-01 01:56:00,2046296064,2046296064,1126562584,1256,0,0,2,129
2018-01-01 01:57:00,2052063232,2052063232,778990832,1186,0,0,3,146
2018-01-01 01:58:00,2052063232,2052063232,1094177064,1168,0,0,2,100
2018-01-01 01:59:00,2028994560,2028994560,1024096864,1220,0,0,3,163
2018-01-01 02:00:00,2040004608,2040004608,861052648,1308,0,0,3,171
2018-01-01 02:01:00,2044723200,2044723200,1046093568,1119,0,0,2,103
2018-01-01 02:02:00,2045771776,2045771776,1135041120,1063,0,0,2,87
2018-01-01 02:03:00,2046296064,2046296064,674192456,1055,0,0,3,121
2018-01-01 02:04:00,2046296064,2046296064,734950184,1020,0,0,2,81
2018-01-01 02:05:00,2048917504,2048917504,756424120,1020,0,0,2,93
2018-01-01 02:06:00,2055733248,2055733248,762486384,1019,0,0,2,95
2018-01-01 02:07:00,2060451840,2060451840,907150696,1139,0,0,2,102
2018-01-01 02:08:00,2061500416,2061500416,896244232,1019,0,0,2,96
2018-01-01 02:09:00,2064646144,2064646144,883930496,1023,0,0,2,92
2018-01-01 02:10:00,2067791872,2067791872,907181480,1074,0,0,2,93
2018-01-01 02:11:00,2060976128,2060976128,749348192,1288,0,0,3,144
2018-01-01 02:12:00,2051538944,2051538944,985417744,1202,0,0,2,107
2018-01-01 02:13:00,2057306112,2057306112,672656768,1222,0,0,3,147
2018-01-01 02:14:00,2044723200,2044723200,1032051720,1219,0,0,2,111
2018-01-01 02:15:00,2047868928,2047868928,1038070544,1291,0,0,3,161
2018-01-01 02:16:00,2052587520,2052587520,1146208768,1209,0,0,2,100
2018-01-01 02:17:00,2003304448,2003304448,696844304,1126,0,0,3,129
2018-01-01 02:18:00,2051014656,2051014656,765479000,1079,0,0,2,75
2018-01-01 02:19:00,2051014656,2051014656,772142792,1041,0,0,2,88
2018-01-01 02:20:00,2054160384,2054160384,809723464,1041,0,0,2,102
2018-01-01 02:21:00,2059927552,2059927552,790926152,1040,0,0,2,99
2018-01-01 02:22:00,2055208960,2055208960,947315424,1189,0,0,2,93
2018-01-01 02:23:00,2063073280,2063073280,919936256,1040,0,0,2,95
2018-01-01 02:24:00,2068840448,2068840448,634373536,1043,1,615,3,132
2018-01-01 02:25:00,2065170432,2065170432,709473888,1009,0,0,2,71
2018-01-01 02:26:00,2063597568,2063597568,936265392,1169,0,0,2,77
2018-01-01 02:27:00,2054160384,2054160384,820637456,1289,0,0,3,142
2018-01-01 02:28:00,2034761728,2034761728,553137336,1199,0,0,3,142
2018-01-01 02:29:00,2024275968,2024275968,973491504,1154,0,0,2,102
2018-01-01 02:30:00,2016935936,2016935936,638985464,1257,0,0,4,208
2018-01-01 02:31:00,2013790208,2013790208,724298920,1264,0,0,3,163
2018-01-01 02:32:00,2021654528,2021654528,982462248,1084,0,0,2,94
2018-01-01 02:33:00,2024800256,2024800256,713393840,1048,0,0,3,124
2018-01-01 02:34:00,2029518848,2029518848,855939072,1004,0,0,2,92
2018-01-01 02:35:00,2032664576,2032664576,968606568,1004,0,0,2,85
2018-01-01 02:36:00,2033713152,2033713152,580832752,1003,0,0,3,113
2018-01-01 02:37:00,2036858880,2036858880,640330160,1003,0,0,2,71
2018-01-01 02:38:00,2041053184,2041053184,911806824,1151,0,0,2,95
2018-01-01 02:39:00,2045771776,2045771776,967351048,1006,0,0,2,81
2018-01-01 02:40:00,2051538944,2051538944,1007476072,1006,0,0,2,75
2018-01-01 02:41:00,2056257536,2056257536,1084753280,1059,0,0,2,78
2018-01-01 02:42:00,2052063232,2052063232,995019416,1259,0,0,3,137
2018-01-01 02:43:00,2025848832,2025848832,786684912,1259,0,0,3,151
2018-01-01 02:44:00,2046820352,2046820352,1047429864,1155,0,0,2,98
2018-01-01 02:45:00,2047868928,2047868928,1002145648,1165,0,0,3,166
2018-01-01 02:46:00,2033713152,2033713152,1031510288,1262,0,0,3,158
2018-01-01 02:47:00,2048393216,2048393216,614272376,1262,0,0,3,149
2018-01-01 02:48:00,2051538944,2051538944,702487088,1051,0,0,2,91
2018-01-01 02:49:00,2056257536,2056257536,776973648,1044,0,0,2,100
2018-01-01 02:50:00,2059403264,2059403264,793729680,1008,0,0,2,100
2018-01-01 02:51:00,2062024704,2062024704,796790104,1007,0,0,2,94
2018-01-01 02:52:00,2064646144,2064646144,783404232,1007,0,0,2,95
2018-01-01 02:53:00,2066219008,2066219008,954097632,1157,0,0,2,99
2018-01-01 02:54:00,2068316160,2068316160,921575648,1010,0,0,2,90
2018-01-01 02:55:00,2068840448,2068840448,882330328,1008,0,0,2,90
2018-01-01 02:56:00,2071986176,2071986176,892818624,1060,0,0,2,88
2018-01-01 02:57:00,2073034752,2073034752,1030082744,1206,0,0,2,93
2018-01-01 02:58:00,2056781824,2056781824,890109736,1290,0,0,3,158
2018-01-01 02:59:00,2053636096,2053636096,1066453800,1262,0,0,2,101
2018-01-01 03:00:00,2053111808,2053111808,864817240,1178,0,0,3,147
2018-01-01 03:01:00,2038431744,2038431744,696566960,1248,0,0,3,154
2018-01-01 03:02:00,2034237440,2034237440,1034831656,1268,0,0,2,113
2018-01-01 03:03:00,2049966080,2049966080,660608424,1117,0,0,3,138
2018-01-01 03:04:00,2051014656,2051014656,738001888,1065,0,0,2,87
2018-01-01 03:05:00,2055733248,2055733248,790165320,1029,0,0,2,101
2018-01-01 03:06:00,2060451840,2060451840,816076568,1028,0,0,2,104
2018-01-01 03:07:00,2063597568,2063597568,813481448,1028,0,0,2,103
2018-01-01 03:08:00,2064646144,2064646144,760989568,1028,0,0,2,94
2018-01-01 03:09:00,2065170432,2065170432,930390008,1179,0,0,2,104
2018-01-01 03:10:00,2066219008,2066219008,902965016,1029,0,0,2,91
2018-01-01 03:11:00,2068316160,2068316160,873100600,1028,0,0,2,90
2018-01-01 03:12:00,2071461888,2071461888,880355872,1082,0,0,2,94
2018-01-01 03:13:00,2060451840,2060451840,700153664,1305,0,0,3,146
2018-01-01 03:14:00,2041053184,2041053184,969548536,1327,0,0,2,118
2018-01-01 03:15:00,2055733248,2055733248,676204024,1191,0,0,3,143
2018-01-01 03:16:00,2049441792,2049441792,1014881504,1236,0,0,2,112
2018-01-01 03:17:00,2037383168,2037383168,1015206488,1337,0,0,3,165
2018-01-01 03:18:00,2045247488,2045247488,1160193880,1295,0,0,2,108
2018-01-01 03:19:00,2046820352,2046820352,774321280,1131,0,0,3,133
2018-01-01 03:20:00,2051014656,2051014656,852124920,1074,0,0,2,104
2018-01-01 03:21:00,2053636096,2053636096,887489312,1041,0,0,2,96
2018-01-01 03:22:00,2056257536,2056257536,918415200,1041,0,0,2,96
2018-01-01 03:23:00,2058878976,2058878976,918245016,1041,0,0,2,93
2018-01-01 03:24:00,2060451840,2060451840,629708680,1186,1,657,3,150
2018-01-01 03:25:00,2000158720,2000158720,684644672,953,0,0,2,67
2018-01-01 03:26:00,2056257536,2056257536,767343672,952,0,0,2,68
2018-01-01 03:27:00,2060451840,2060451840,821917768,997,0,0,2,77
2018-01-01 03:28:00,2046296064,2046296064,967143480,1131,0,0,2,84
2018-01-01 03:29:00,2010120192,2010120192,957081784,1268,0,0,3,158
2018-01-01 03:30:00,1997537280,1997537280,780326016,1163,0,0,3,153
2018-01-01 03:31:00,2015363072,2015363072,758762168,1151,0,0,3,151
2018-01-01 03:32:00,2022703104,2022703104,789348928,1215,0,0,3,157
2018-01-01 03:33:00,2034237440,2034237440,688107872,1224,0,0,3,159
2018-01-01 03:34:00,2037907456,2037907456,942840016,1084,0,0,2,97
2018-01-01 03:35:00,2036858880,2036858880,1052624536,1047,0,0,2,86
2018-01-01 03:36:00,2036858880,2036858880,652344016,1038,0,0,3,110
2018-01-01 03:37:00,2036858880,2036858880,769027536,1002,0,0,2,91
2018-01-01 03:38:00,2044198912,2044198912,834540624,1002,0,0,2,91
2018-01-01 03:39:00,2049966080,2049966080,846588272,1005,0,0,2,89
2018-01-01 03:40:00,2054684672,2054684672,1052320152,1153,0,0,2,93
