@timestamp,system.network.in.bytes,system.network.in.packets,system.network.in.dropped,system.network.out.bytes,system.network.out.packets,system.network.out.errors
2018-01-01 00:00:00,4000000,6975,1,4000000,7302,4
2018-01-01 00:00:10,3000000,8024,2,3000000,8373,6
2018-01-01 00:00:20,4000000,6899,1,4000000,7527,6
2018-01-01 00:00:30,4000000,6772,0,3999999.99996948,7045,7
2018-01-01 00:00:40,4000000,6569,0,4000000.00003052,7139,4
2018-01-01 00:00:50,4000000,7093,1,4000000,7494,7
2018-01-01 00:01:00,4000000,6648,0,3000000,7261,7
2018-01-01 00:01:10,4000000,8962,2,4000000.00003052,9298,2
2018-01-01 00:01:20,4000000,6978,1,3999999.99993896,7407,4
2018-01-01 00:01:30,4000000,6776,1,4000000.00003052,7268,2
2018-01-01 00:01:40,4000000,7372,0,4000000.00003052,7867,2
2018-01-01 00:01:50,4000000,6926,1,3999999.99993896,7393,4
2018-01-01 00:02:00,4000000,6970,1,3000000.00006104,7301,4
2018-01-01 00:02:10,4000000,8065,1,3999999.99993896,8634,5
2018-01-01 00:02:20,4000000,6773,0,4000000.00003052,7284,5
2018-01-01 00:02:30,4000000,7029,1,4000000.00003052,7659,5
2018-01-01 00:02:40,3000000,7440,0,3999999.99993896,7974,4
2018-01-01 00:02:50,4000000,6813,2,4000000.00003052,7151,6
2018-01-01 00:03:00,4000000,6565,2,3000000,7293,3
2018-01-01 00:03:10,4000000,9699,0,4000000,9878,0
2018-01-01 00:03:20,4000000,7323,1,4000000.00003052,7622,6
2018-01-01 00:03:30,4000000,6637,0,3999999.99996948,7190,4
2018-01-01 00:03:40,4000000,7959,1,4000000,8394,4
2018-01-01 00:03:50,4000000,7092,1,3000000,7302,7
2018-01-01 00:04:00,4000000,6868,2,4000000,7268,2
2018-01-01 00:04:10,4000000,7707,0,3999999.99996948,7914,5
2018-01-01 00:04:20,4000000,7430,1,4000000.00003052,8079,6
2018-01-01 00:04:30,4000000,6621,1,4000000,7192,4
2018-01-01 00:04:40,3000000,9232,1,3000000,9371,2
2018-01-01 00:04:50,4000000,7628,2,3000000,8204,0
2018-01-01 00:05:00,3000000,6596,0,4000000,7212,5
2018-01-01 00:05:10,4000000,8184,0,3000000,8547,4
2018-01-01 00:05:20,4000000,8497,0,4000000,8925,4
2018-01-01 00:05:30,4000000,6856,2,3999999.99996948,7218,6
2018-01-01 00:05:40,4000000,8660,2,4000000.00003052,8796,3
2018-01-01 00:05:50,4000000,8755,1,2999999.99996948,9156,3
2018-01-01 00:06:00,4000000,7047,0,4000000.00003052,7472,6
2018-01-01 00:06:10,4000000,6999,0,4000000.00003052,7451,5
2018-01-01 00:06:20,4000000,9001,0,3999999.99993896,9232,3
2018-01-01 00:06:30,4000000,6500,2,3000000.00006104,7076,2
2018-01-01 00:06:40,3000000,7336,1,3999999.99993896,7814,2
2018-01-01 00:06:50,4000000,8910,2,4000000.00003052,8862,5
2018-01-01 00:07:00,4000000,6728,0,4000000.00003052,7293,5
2018-01-01 00:07:10,4000000,7368,0,2999999.99996948,7803,5
2018-01-01 00:07:20,4000000,7539,1,4000000.00003052,8034,4
2018-01-01 00:07:30,4000000,6899,0,3999999.99996948,7209,7
2018-01-01 00:07:40,4000000,8685,2,4000000,8835,3
2018-01-01 00:07:50,4000000,7710,1,4000000.00003052,8126,2
2018-01-01 00:08:00,4000000,6972,0,2999999.99996948,7242,6
2018-01-01 00:08:10,4000000,9007,0,3999999.99996948,9010,4
2018-01-01 00:08:20,4000000,7538,0,4000000.00003052,7650,2
2018-01-01 00:08:30,4000000,6698,0,4000000,7195,5
2018-01-01 00:08:40,3000000,9047,3,3000000,9016,1
2018-01-01 00:08:50,4000000,7909,0,4000000.00003052,8331,3
2018-01-01 00:09:00,4000000,6746,0,3999999.99993896,7301,3
2018-01-01 00:09:10,4000000,9369,0,3000000.00006104,9354,5
2018-01-01 00:09:20,4000000,7962,2,3999999.99996948,8408,5
2018-01-01 00:09:30,4000000,6604,0,4000000,6996,1
2018-01-01 00:09:40,4000000,8299,2,4000000.00003052,8748,4
2018-01-01 00:09:50,3000000,7951,0,2999999.99996948,8469,7
2018-01-01 00:10:00,4000000,6653,1,3999999.99996948,6974,5
2018-01-01 00:10:10,4000000,8498,0,4000000.00003052,8741,5
2018-01-01 00:10:20,4000000,8359,2,4000000,8697,3
2018-01-01 00:10:30,4000000,6702,1,3000000,7254,4
2018-01-01 00:10:40,4000000,8194,0,4000000,8502,2
2018-01-01 00:10:50,4000000,8115,2,3999999.99996948,8498,2
2018-01-01 00:11:00,4000000,6807,0,4000000.00003052,7261,2
2018-01-01 00:11:10,4000000,9735,1,4000000.00003052,9693,5
2018-01-01 00:11:20,3000000,8572,1,2999999.99996948,8834,2
2018-01-01 00:11:30,5000000,6745,1,4000000.00003052,7165,3
2018-01-01 00:11:40,3000000,9592,1,3999999.99993896,9609,2
2018-01-01 00:11:50,4000000,8617,1,3000000.00006104,8785,5
2018-01-01 00:12:00,4000000,6626,1,3999999.99996948,6985,5
2018-01-01 00:12:10,4000000,7772,1,4000000,8132,3
2018-01-01 00:12:20,4000000,7897,1,4000000.00003052,8186,4
2018-01-01 00:12:30,4000000,6604,0,3999999.99996948,7364,6
2018-01-01 00:12:40,4000000,7702,2,2999999.99996948,7932,3
2018-01-01 00:12:50,4000000,7197,1,4000000.00003052,7786,5
2018-01-01 00:13:00,4000000,6649,0,4000000,7227,5
2018-01-01 00:13:10,4000000,6658,1,3999999.99996948,7219,6
2018-01-01 00:13:20,4000000,6623,0,4000000.00003052,7116,4
2018-01-01 00:13:30,4000000,6970,0,2999999.99996948,7533,5
2018-01-01 00:13:40,4000000,6596,3,4000000.00003052,7078,4
2018-01-01 00:13:50,4000000,6918,0,4000000.00003052,7612,4
2018-01-01 00:14:00,4000000,6723,1,3999999.99993896,7190,6
