@timestamp,system.cpu.user.pct,system.cpu.system.pct,system.cpu.idle.pct,system.cpu.iowait.pct,system.cpu.softirq.pct,system.cpu.total.pct
2018-01-01 00:00:00,0.2347,0.0514,3.6978,0.002,0.0141,0.3022
2018-01-01 00:00:10,0.2496,0.0662,3.6692,0.003,0.012,0.3308
2018-01-01 00:00:20,0.2154,0.0594,3.7111,0.004,0.0101,0.2889
2018-01-01 00:00:30,0.2246,0.0534,3.7069,0.005,0.0101,0.2931
2018-01-01 00:00:40,0.2503,0.0631,3.6716,0.002,0.013,0.3284
2018-01-01 00:00:50,0.2155,0.0544,3.6969,0.0222,0.0111,0.3031
2018-01-01 00:01:00,0.2391,0.07,3.6778,0.003,0.01,0.3222
2018-01-01 00:01:10,0.3679,0.0652,3.5479,0.007,0.012,0.4521
2018-01-01 00:01:20,0.2236,0.0672,3.6922,0.005,0.012,0.3078
2018-01-01 00:01:30,0.2164,0.0684,3.7001,0.002,0.0131,0.2999
2018-01-01 00:01:40,0.2418,0.0544,3.6846,0.003,0.0161,0.3154
2018-01-01 00:01:50,0.2174,0.0584,3.7061,0.006,0.0121,0.2939
2018-01-01 00:02:00,0.2413,0.0533,3.6864,0.003,0.0161,0.3136
2018-01-01 00:02:10,0.261,0.0622,3.6586,0.003,0.0151,0.3414
2018-01-01 00:02:20,0.2326,0.0581,3.6912,0.006,0.012,0.3088
2018-01-01 00:02:30,0.2171,0.0693,3.6834,0.0171,0.0131,0.3166
2018-01-01 00:02:40,0.2303,0.0586,3.6939,0.003,0.0141,0.3061
2018-01-01 00:02:50,0.2018,0.0626,3.7215,0.003,0.0111,0.2785
2018-01-01 00:03:00,0.2149,0.0585,3.7084,0.0071,0.0111,0.2916
2018-01-01 00:03:10,0.4251,0.0663,3.4874,0.006,0.0151,0.5126
2018-01-01 00:03:20,0.2158,0.0716,3.6935,0.0101,0.0091,0.3065
2018-01-01 00:03:30,0.2521,0.0603,3.6726,0.003,0.0121,0.3274
2018-01-01 00:03:40,0.2403,0.0651,3.6746,0.005,0.015,0.3254
2018-01-01 00:03:50,0.219,0.0535,3.7154,0.004,0.0081,0.2846
2018-01-01 00:04:00,0.2547,0.0554,3.6738,0.004,0.0121,0.3262
2018-01-01 00:04:10,0.2079,0.0456,3.7293,0.0061,0.0112,0.2707
2018-01-01 00:04:20,0.2338,0.0682,3.682,0.004,0.012,0.318
2018-01-01 00:04:30,0.2399,0.0582,3.6617,0.0281,0.012,0.3383
2018-01-01 00:04:40,0.3491,0.0595,3.5711,0.0081,0.0121,0.4289
2018-01-01 00:04:50,0.2258,0.0652,3.6919,0.003,0.014,0.3081
2018-01-01 00:05:00,0.2659,0.062,3.6571,0.004,0.011,0.3429
2018-01-01 00:05:10,0.2882,0.0526,3.6389,0.0081,0.0121,0.3611
2018-01-01 00:05:20,0.2491,0.059,3.6698,0.006,0.016,0.3302
2018-01-01 00:05:30,0.2322,0.0666,3.6073,0.0798,0.0141,0.3927
2018-01-01 00:05:40,0.4086,0.0571,3.5083,0.012,0.014,0.4917
2018-01-01 00:05:50,0.2504,0.0664,3.6661,0.007,0.0101,0.3339
2018-01-01 00:06:00,0.2336,0.0665,3.6808,0.005,0.0141,0.3192
2018-01-01 00:06:10,0.5377,0.0553,3.3849,0.007,0.0151,0.6151
2018-01-01 00:06:20,0.1974,0.0607,3.7247,0.0061,0.0111,0.2753
2018-01-01 00:06:30,0.2541,0.0648,3.6562,0.013,0.012,0.3438
2018-01-01 00:06:40,0.3824,0.0502,3.5473,0.005,0.0151,0.4527
2018-01-01 00:06:50,0.208,0.0616,3.682,0.0363,0.0121,0.318
2018-01-01 00:07:00,0.2465,0.0644,3.6811,0.003,0.005,0.3189
2018-01-01 00:07:10,0.2501,0.0653,3.6666,0.006,0.0121,0.3334
2018-01-01 00:07:20,0.2094,0.0695,3.7061,0.003,0.0121,0.2939
2018-01-01 00:07:30,0.2358,0.0474,3.6856,0.0212,0.0101,0.3144
2018-01-01 00:07:40,0.3614,0.0673,3.5562,0.001,0.0141,0.4438
2018-01-01 00:07:50,0.2458,0.0652,3.6719,0.007,0.01,0.3281
2018-01-01 00:08:00,0.2313,0.0573,3.6963,0.003,0.0121,0.3037
2018-01-01 00:08:10,0.3752,0.077,3.5348,0,0.013,0.4652
2018-01-01 00:08:20,0.2423,0.0671,3.6686,0.01,0.012,0.3314
2018-01-01 00:08:30,0.2349,0.0502,3.6959,0.006,0.013,0.3041
2018-01-01 00:08:40,0.4511,0.067,3.4649,0.003,0.014,0.5351
2018-01-01 00:08:50,0.2312,0.0583,3.6884,0.007,0.0151,0.3116
2018-01-01 00:09:00,0.251,0.055,3.68,0.002,0.012,0.32
2018-01-01 00:09:10,0.3661,0.0645,3.533,0.0212,0.0151,0.467
2018-01-01 00:09:20,0.2189,0.0535,3.7084,0.005,0.0141,0.2916
2018-01-01 00:09:30,0.2471,0.046,3.6829,0.01,0.014,0.3171
2018-01-01 00:09:40,0.3558,0.0617,3.5623,0.003,0.0172,0.4377
2018-01-01 00:09:50,0.2207,0.0554,3.7087,0.003,0.0121,0.2913
2018-01-01 00:10:00,0.2554,0.0571,3.6705,0.007,0.01,0.3295
2018-01-01 00:10:10,0.361,0.0575,3.5614,0.0091,0.0111,0.4386
2018-01-01 00:10:20,0.2289,0.0696,3.6874,0.005,0.0091,0.3126
2018-01-01 00:10:30,0.2349,0.0452,3.7019,0.007,0.011,0.2981
2018-01-01 00:10:40,0.3763,0.0644,3.5423,0.004,0.0131,0.4577
2018-01-01 00:10:50,0.1925,0.0628,3.7305,0.0041,0.0101,0.2695
2018-01-01 00:11:00,0.2348,0.0642,3.6709,0.0201,0.01,0.3291
2018-01-01 00:11:10,0.4277,0.0646,3.4815,0.0061,0.0202,0.5185
2018-01-01 00:11:20,0.2195,0.0614,3.6898,0.0181,0.0111,0.3102
2018-01-01 00:11:30,0.2241,0.0385,3.7131,0.0132,0.0112,0.2869
2018-01-01 00:11:40,0.4086,0.0636,3.5097,0.003,0.0151,0.4903
2018-01-01 00:11:50,0.245,0.0582,3.6606,0.0221,0.0141,0.3394
2018-01-01 00:12:00,0.2319,0.0562,3.6979,0.004,0.01,0.3021
2018-01-01 00:12:10,0.2743,0.0748,3.6389,0.003,0.009,0.3611
2018-01-01 00:12:20,0.2553,0.0651,3.6627,0.004,0.013,0.3373
2018-01-01 00:12:30,0.2348,0.0502,3.695,0.01,0.01,0.305
2018-01-01 00:12:40,0.2565,0.0684,3.658,0.004,0.0131,0.342
2018-01-01 00:12:50,0.2368,0.0544,3.6947,0.003,0.0111,0.3053
2018-01-01 00:13:00,0.2063,0.0556,3.7259,0.003,0.0091,0.2741
2018-01-01 00:13:10,0.2601,0.064,3.6578,0.004,0.014,0.3422
2018-01-01 00:13:20,0.2345,0.0551,3.6974,0.002,0.011,0.3026
2018-01-01 00:13:30,0.2507,0.0539,3.6764,0.009,0.01,0.3236
2018-01-01 00:13:40,0.2488,0.0712,3.6649,0.003,0.012,0.3351
2018-01-01 00:13:50,0.2248,0.0602,3.703,0.003,0.009,0.297
2018-01-01 00:14:00,0.2424,0.0531,3.6865,0.008,0.01,0.3135
2018-01-01 00:14:10,0.3151,0.0606,3.6011,0.0091,0.0141,0.3989
2018-01-01 00:14:20,0.2108,0.0565,3.7146,0.004,0.0141,0.2854
2018-01-01 00:14:30,0.2342,0.051,3.7008,0.003,0.011,0.2992
2018-01-01 00:14:40,0.2514,0.0654,3.6662,0.005,0.0121,0.3338
2018-01-01 00:14:50,0.2064,0.0536,3.7288,0.002,0.0091,0.2712
2018-01-01 00:15:00,0.2287,0.0572,3.699,0.004,0.011,0.301
2018-01-01 00:15:10,0.248,0.0565,3.6642,0.0192,0.0121,0.3358
2018-01-01 00:15:20,0.221,0.0565,3.6882,0.0252,0.0091,0.3118
2018-01-01 00:15:30,0.234,0.0484,3.7025,0.005,0.0101,0.2975
2018-01-01 00:15:40,0.2359,0.0622,3.6878,0.004,0.01,0.3122
2018-01-01 00:15:50,0.2243,0.0523,3.7022,0.0101,0.0111,0.2978
2018-01-01 00:16:00,0.2265,0.0584,3.6939,0.006,0.0151,0.3061
2018-01-01 00:16:10,0.232,0.0643,3.6706,0.0201,0.0131,0.3294
2018-01-01 00:16:20,0.2096,0.0615,3.7058,0.0111,0.0121,0.2942
2018-01-01 00:16:30,0.2553,0.0588,3.6559,0.015,0.015,0.3441
2018-01-01 00:16:40,0.2486,0.0654,3.6678,0.007,0.0111,0.3322
2018-01-01 00:16:50,0.2042,0.0536,3.7281,0.003,0.0111,0.2719
2018-01-01 00:17:00,0.2355,0.0526,3.7008,0.004,0.0071,0.2992
2018-01-01 00:17:10,0.2783,0.0761,3.6306,0.003,0.012,0.3694
2018-01-01 00:17:20,0.223,0.0522,3.7107,0.004,0.01,0.2893
2018-01-01 00:17:30,0.2568,0.0572,3.6719,0.003,0.011,0.3281
2018-01-01 00:17:40,0.2301,0.0603,3.6905,0.003,0.0161,0.3095
2018-01-01 00:17:50,0.2146,0.0494,3.721,0.002,0.0131,0.279
2018-01-01 00:18:00,0.2263,0.0586,3.7009,0.004,0.0101,0.2991
2018-01-01 00:18:10,0.2284,0.0684,3.6901,0.003,0.0101,0.3099
2018-01-01 00:18:20,0.2181,0.0482,3.7156,0.008,0.0101,0.2844
2018-01-01 00:18:30,0.2302,0.0515,3.7071,0.001,0.0101,0.2929
