@timestamp,system.diskio.iostat.await,system.diskio.iostat.queue.avg_size,system.diskio.iostat.read.per_sec.bytes,system.diskio.iostat.write.per_sec.bytes
2018-01-01 00:00:00,4.35,0.008,0,55886
2018-01-01 00:01:00,22.678,0.045,0,83310
2018-01-01 00:02:00,8.215,0.013,0,34575
2018-01-01 00:03:00,8,0.013,0,57406
2018-01-01 00:04:00,5.652,0.013,0,86131
2018-01-01 00:05:00,12.469,0.027,0,39106
2018-01-01 00:06:00,7.393,0.014,0,80299
2018-01-01 00:07:00,61.01,0.105,0,33483
2018-01-01 00:08:00,4.989,0.007,0,52000
2018-01-01 00:09:00,8.567,0.017,0,48651
2018-01-01 00:10:00,4.44,0.007,0,65151
2018-01-01 00:11:00,6.637,0.01,0,54370
2018-01-01 00:12:00,11.532,0.036,72565,58120
2018-01-01 00:13:00,12.662,0.033,1138,63810
2018-01-01 00:14:00,6.202,0.011,0,60041
2018-01-01 00:15:00,15.149,0.036,0,52949
2018-01-01 00:16:00,6.47,0.012,0,56628
2018-01-01 00:17:00,9.931,0.014,0,58039
2018-01-01 00:18:00,16.983,0.034,0,59500
2018-01-01 00:19:00,11.193,0.02,0,60432
2018-01-01 00:20:00,9.922,0.021,0,62842
2018-01-01 00:21:00,4.585,0.009,0,60811
2018-01-01 00:22:00,53.679,0.101,0,77982
2018-01-01 00:23:00,29.782,0.055,0,52977
2018-01-01 00:24:00,44.444,0.081,0,38666
2018-01-01 00:25:00,6.227,0.01,0,37114
2018-01-01 00:26:00,5.333,0.009,0,49161
2018-01-01 00:27:00,7,0.009,0,53870
2018-01-01 00:28:00,7.043,0.014,0,78877
2018-01-01 00:29:00,4.779,0.009,0,36211
2018-01-01 00:30:00,6.372,0.009,0,56892
2018-01-01 00:31:00,11.333,0.017,0,54828
2018-01-01 00:32:00,5.159,0.009,0,82019
2018-01-01 00:33:00,7.154,0.015,0,60181
2018-01-01 00:34:00,6.06,0.014,0,62749
2018-01-01 00:35:00,9.652,0.015,0,58439
2018-01-01 00:36:00,14.586,0.024,0,58495
2018-01-01 00:37:00,6.741,0.012,0,34184
2018-01-01 00:38:00,21.308,0.037,0,75157
2018-01-01 00:39:00,18.723,0.037,0,54259
2018-01-01 00:40:00,24.235,0.035,0,42458
2018-01-01 00:41:00,7.2,0.011,0,47479
2018-01-01 00:42:00,9.5,0.015,0,56280
2018-01-01 00:43:00,5.843,0.009,0,31618
2018-01-01 00:44:00,8.419,0.015,0,58268
2018-01-01 00:45:00,7.16,0.012,0,58651
2018-01-01 00:46:00,5.976,0.008,0,57341
2018-01-01 00:47:00,11.2,0.021,0,55737
2018-01-01 00:48:00,12.28,0.021,0,58273
2018-01-01 00:49:00,8.561,0.016,2011,60664
2018-01-01 00:50:00,8.182,0.018,0,62285
2018-01-01 00:51:00,9.333,0.013,0,57167
2018-01-01 00:52:00,22.505,0.04,0,59762
2018-01-01 00:53:00,6.316,0.01,0,77699
2018-01-01 00:54:00,9.754,0.019,0,53126
2018-01-01 00:55:00,8.368,0.012,0,45862
2018-01-01 00:56:00,19.333,0.029,0,33145
2018-01-01 00:57:00,3.921,0.007,0,42204
2018-01-01 00:58:00,6.588,0.013,0,59440
2018-01-01 00:59:00,5.903,0.01,0,54521
2018-01-01 01:00:00,9.461,0.018,0,83375
2018-01-01 01:01:00,15.077,0.023,0,57394
2018-01-01 01:02:00,5.625,0.009,0,55914
2018-01-01 01:03:00,7.222,0.013,0,58949
2018-01-01 01:04:00,8.189,0.015,0,61181
2018-01-01 01:05:00,19.293,0.048,0,64646
2018-01-01 01:06:00,31.059,0.062,0,60695
2018-01-01 01:07:00,28.141,0.04,0,56298
2018-01-01 01:08:00,16.766,0.026,0,54913
2018-01-01 01:09:00,6.222,0.011,0,54284
2018-01-01 01:10:00,7.878,0.013,0,33026
2018-01-01 01:11:00,3.679,0.007,0,64550
2018-01-01 01:12:00,5.782,0.01,0,48495
2018-01-01 01:13:00,12.842,0.025,0,58649
2018-01-01 01:14:00,89.538,0.156,68.613,31559
2018-01-01 01:15:00,6.811,0.013,0,59858
2018-01-01 01:16:00,6.264,0.011,0,83550
2018-01-01 01:17:00,4.829,0.009,0,56798
2018-01-01 01:18:00,6.465,0.011,0,58558
2018-01-01 01:19:00,5.705,0.012,0,37921
2018-01-01 01:20:00,9.009,0.017,0,61875
2018-01-01 01:21:00,5.236,0.01,0,59930
2018-01-01 01:22:00,5.721,0.008,0,57057
2018-01-01 01:23:00,6.252,0.011,0,59336
2018-01-01 01:24:00,6.115,0.011,0,56134
2018-01-01 01:25:00,22.852,0.041,0,74384
2018-01-01 01:26:00,7.832,0.012,0,46887
2018-01-01 01:27:00,46.327,0.076,0,46802
2018-01-01 01:28:00,5.68,0.01,0,38178
2018-01-01 01:29:00,35.439,0.064,0,70606
2018-01-01 01:30:00,6.549,0.012,0,35812
2018-01-01 01:31:00,5.981,0.011,0,59316
2018-01-01 01:32:00,8.273,0.012,0,56628
2018-01-01 01:33:00,4.56,0.012,0,60824
2018-01-01 01:34:00,31.37,0.097,0,79250
2018-01-01 01:35:00,7.659,0.017,0,62924
2018-01-01 01:36:00,4.983,0.01,0,58906
2018-01-01 01:37:00,7.136,0.011,0,57754
2018-01-01 01:38:00,7.402,0.013,0,59672
2018-01-01 01:39:00,5.825,0.01,0,57018
2018-01-01 01:40:00,9.562,0.017,0,55740
2018-01-01 01:41:00,5.455,0.009,0,51252
2018-01-01 01:42:00,19.31,0.038,0,66370
2018-01-01 01:43:00,6.593,0.01,0,29606
2018-01-01 01:44:00,38.955,0.057,0,50351
2018-01-01 01:45:00,8.164,0.017,0,82813
2018-01-01 01:46:00,9,0.012,0,56565
2018-01-01 01:47:00,5.464,0.01,0,36848
2018-01-01 01:48:00,8.752,0.017,0,81855
2018-01-01 01:49:00,9.451,0.018,0,59329
2018-01-01 01:50:00,17.518,0.04,0,63839
2018-01-01 01:51:00,7.402,0.011,0,58850
2018-01-01 01:52:00,10.869,0.018,0,58711
2018-01-01 01:53:00,5.547,0.01,0,35810
2018-01-01 01:54:00,5.381,0.008,0,57392
2018-01-01 01:55:00,8.538,0.015,0,55156
2018-01-01 01:56:00,13.897,0.03,0,75070
2018-01-01 01:57:00,9.129,0.01,0,47004
2018-01-01 01:58:00,9.274,0.018,0,48111
2018-01-01 01:59:00,6.385,0.011,0,51390
2018-01-01 02:00:00,5.721,0.008,0,55094
2018-01-01 02:01:00,15.519,0.049,16882,57277
2018-01-01 02:02:00,7.108,0.015,2276,63716
2018-01-01 02:03:00,23.15,0.044,0,60101
2018-01-01 02:04:00,8.346,0.015,0,57962
2018-01-01 02:05:00,14.619,0.034,0,63512
2018-01-01 02:06:00,5.349,0.008,0,58038
2018-01-01 02:07:00,3.813,0.007,0,44471
2018-01-01 02:08:00,6.667,0.013,0,53831
2018-01-01 02:09:00,22.067,0.033,0,56863
2018-01-01 02:10:00,7.238,0.015,0,61422
2018-01-01 02:11:00,5.481,0.01,0,74979
2018-01-01 02:12:00,7.924,0.014,0,52259
2018-01-01 02:13:00,5.143,0.008,0,43871
2018-01-01 02:14:00,11.529,0.02,0,50751
2018-01-01 02:15:00,23.898,0.047,0,32716
2018-01-01 02:16:00,30.163,0.05,0,59257
2018-01-01 02:17:00,6.379,0.012,0,81970
2018-01-01 02:18:00,34.178,0.051,0,35408
2018-01-01 02:19:00,5.6,0.013,0,84062
2018-01-01 02:20:00,7.626,0.014,0,36876
2018-01-01 02:21:00,7.761,0.015,2211,60090
2018-01-01 02:22:00,6.232,0.01,2141,58615
2018-01-01 02:23:00,13.24,0.029,0,85071
2018-01-01 02:24:00,8.565,0.012,0,57286
2018-01-01 02:25:00,17.179,0.027,0,58052
2018-01-01 02:26:00,9.673,0.016,0,35221
2018-01-01 02:27:00,4.336,0.008,0,54863
2018-01-01 02:28:00,13.057,0.031,0,76577
2018-01-01 02:29:00,4.216,0.008,0,44860
2018-01-01 02:30:00,11.302,0.016,0,32325
2018-01-01 02:31:00,16.4,0.03,0,51483
2018-01-01 02:32:00,22.444,0.034,0,53845
2018-01-01 02:33:00,8.767,0.018,0,83862
2018-01-01 02:34:00,13.333,0.027,0,37187
2018-01-01 02:35:00,18.713,0.036,0,82937
2018-01-01 02:36:00,6.179,0.014,0,61121
2018-01-01 02:37:00,18.681,0.029,0,58846
2018-01-01 02:38:00,15.667,0.028,0,58766
2018-01-01 02:39:00,27.783,0.043,0,58651
2018-01-01 02:40:00,6.733,0.011,0,59065
2018-01-01 02:41:00,10.6,0.014,0,55821
2018-01-01 02:42:00,24.648,0.043,0,54399
2018-01-01 02:43:00,42.361,0.087,0,53630
2018-01-01 02:44:00,5.422,0.008,0,31624
2018-01-01 02:45:00,14.828,0.025,0,68454
2018-01-01 02:46:00,6.486,0.012,0,52622
2018-01-01 02:47:00,64.881,0.118,1272,50538
