@timestamp,jvm.metrics.memory.heap_memory_usage.committed,jvm.metrics.memory.heap_memory_usage.max,jvm.metrics.memory.heap_memory_usage.used,jvm.metrics.threading.thread_count,jvm.metrics.gc.psms.collection_count,jvm.metrics.gc.psms.collection_time,jvm.metrics.gc.pss.collection_count,jvm.metrics.gc.pss.collection_time
2018-01-01 00:00:00,2061500416,2061500416,943017264,1141,0,0,2,94
2018-01-01 00:01:00,2065170432,2065170432,860451056,1014,0,0,2,95
2018-01-01 00:02:00,2066219008,2066219008,783816808,1013,0,0,2,93
2018-01-01 00:03:00,2068316160,2068316160,669419960,1014,0,0,2,81
2018-01-01 00:04:00,2066219008,2066219008,1124212240,1017,0,0,1,33
2018-01-01 00:05:00,2067267584,2067267584,1071712920,1027,0,0,2,81
2018-01-01 00:06:00,2070937600,2070937600,1126281488,1128,0,0,2,77
2018-01-01 00:07:00,2070937600,2070937600,663747392,1162,0,0,3,134
2018-01-01 00:08:00,2062024704,2062024704,901578320,1188,0,0,2,102
2018-01-01 00:09:00,2046820352,2046820352,1092315056,1276,0,0,2,96
2018-01-01 00:10:00,2045771776,2045771776,820617000,1245,0,0,3,155
2018-01-01 00:11:00,2052063232,2052063232,875676960,1078,0,0,2,102
2018-01-01 00:12:00,2055733248,2055733248,830006544,1016,0,0,2,96
2018-01-01 00:13:00,2059403264,2059403264,799482960,1016,0,0,2,100
2018-01-01 00:14:00,2062024704,2062024704,746960264,1017,0,0,2,98
2018-01-01 00:15:00,2057830400,2057830400,835141776,1142,0,0,2,90
2018-01-01 00:16:00,2062024704,2062024704,795955392,1030,0,0,2,100
2018-01-01 00:17:00,2059927552,2059927552,714224048,1016,0,0,2,81
2018-01-01 00:18:00,2059927552,2059927552,649961744,1016,0,0,2,69
2018-01-01 00:19:00,2059927552,2059927552,1123217720,1019,0,0,1,38
2018-01-01 00:20:00,2059927552,2059927552,1065669960,1017,0,0,2,78
2018-01-01 00:21:00,2062548992,2062548992,1047403104,1061,0,0,2,80
2018-01-01 00:22:00,2066743296,2066743296,1123109344,1153,0,0,2,82
