@timestamp,jvm.metrics.memory.heap_memory_usage.committed,jvm.metrics.memory.heap_memory_usage.max,jvm.metrics.memory.heap_memory_usage.used,jvm.metrics.threading.thread_count,jvm.metrics.gc.psms.collection_count,jvm.metrics.gc.psms.collection_time,jvm.metrics.gc.pss.collection_count,jvm.metrics.gc.pss.collection_time
2018-01-01 00:00:00,2067267584,2067267584,990999888,1073,0,0,2,87
2018-01-01 00:01:00,2070413312,2070413312,925429872,1089,0,0,2,96
2018-01-01 00:02:00,2072510464,2072510464,837150288,1073,0,0,2,89
2018-01-01 00:03:00,2069889024,2069889024,719419728,1074,0,0,2,68
2018-01-01 00:04:00,2070413312,2070413312,1158512744,1088,0,0,1,38
2018-01-01 00:05:00,2070937600,2070937600,1150700064,1174,0,0,2,85
2018-01-01 00:06:00,2074607616,2074607616,1135916440,1200,0,0,2,85
2018-01-01 00:07:00,2075656192,2075656192,1155331256,1266,0,0,2,87
2018-01-01 00:08:00,2067791872,2067791872,627477840,1267,0,0,3,145
2018-01-01 00:09:00,2064646144,2064646144,948522848,1350,0,0,2,90
2018-01-01 00:10:00,2057306112,2057306112,664399720,1243,0,0,3,156
2018-01-01 00:11:00,2058354688,2058354688,854845640,1292,0,0,2,93
2018-01-01 00:12:00,2060976128,2060976128,817023896,1189,0,0,2,84
2018-01-01 00:13:00,2006974464,2006974464,743233608,1117,1,490,2,83
2018-01-01 00:14:00,2055208960,2055208960,722716928,1008,0,0,2,50
2018-01-01 00:15:00,2055208960,2055208960,732997520,999,0,0,2,59
2018-01-01 00:16:00,2060976128,2060976128,684750808,1018,0,0,2,63
2018-01-01 00:17:00,2066219008,2066219008,611214184,1004,0,0,2,68
2018-01-01 00:18:00,2066743296,2066743296,1066703440,1005,0,0,1,37
2018-01-01 00:19:00,2062024704,2062024704,975747392,1005,0,0,2,75
2018-01-01 00:20:00,2055733248,2055733248,1006593472,1106,0,0,2,81
2018-01-01 00:21:00,2035286016,2035286016,566651096,1141,0,0,3,130
2018-01-01 00:22:00,2050490368,2050490368,555253104,1053,0,0,2,80
2018-01-01 00:23:00,2054684672,2054684672,657459912,1143,0,0,2,78
2018-01-01 00:24:00,2057830400,2057830400,937939832,1179,0,0,2,84
2018-01-01 00:25:00,2055208960,2055208960,792868112,1280,0,0,3,136
2018-01-01 00:26:00,2056257536,2056257536,1062622208,1166,0,0,2,91
2018-01-01 00:27:00,2059403264,2059403264,1098154720,1168,0,0,2,91
2018-01-01 00:28:00,2060451840,2060451840,563296400,1086,0,0,3,132
2018-01-01 00:29:00,2061500416,2061500416,1032133448,1024,0,0,1,43
2018-01-01 00:30:00,2063073280,2063073280,965308760,1019,0,0,2,87
2018-01-01 00:31:00,2066743296,2066743296,900040208,1019,0,0,2,95
2018-01-01 00:32:00,2069889024,2069889024,832161632,1036,0,0,2,100
2018-01-01 00:33:00,2067791872,2067791872,718508944,1020,0,0,2,77
2018-01-01 00:34:00,2068840448,2068840448,614770600,1019,0,0,2,73
2018-01-01 00:35:00,2068316160,2068316160,1085492832,1028,0,0,1,43
2018-01-01 00:36:00,2069889024,2069889024,1093543200,1126,0,0,2,83
2018-01-01 00:37:00,2071986176,2071986176,1097145352,1149,0,0,2,88
2018-01-01 00:38:00,2072510464,2072510464,1090867832,1172,0,0,2,84
2018-01-01 00:39:00,2065170432,2065170432,1087707184,1171,0,0,2,89
2018-01-01 00:40:00,2064646144,2064646144,701872808,1304,0,0,3,141
2018-01-01 00:41:00,2062548992,2062548992,871742704,1280,0,0,2,91
2018-01-01 00:42:00,2058354688,2058354688,1028517928,1196,0,0,2,106
2018-01-01 00:43:00,2060976128,2060976128,1099831984,1197,0,0,2,96
2018-01-01 00:44:00,2062024704,2062024704,1071355088,1084,0,0,2,88
2018-01-01 00:45:00,2064121856,2064121856,1007063440,1084,0,0,2,87
2018-01-01 00:46:00,2066219008,2066219008,932201680,1044,0,0,2,94
2018-01-01 00:47:00,2069364736,2069364736,868503352,1063,0,0,2,99
2018-01-01 00:48:00,2067267584,2067267584,720095296,1045,0,0,2,75
2018-01-01 00:49:00,2068316160,2068316160,634920080,1044,0,0,2,74
2018-01-01 00:50:00,2067791872,2067791872,1100281136,1044,0,0,1,41
2018-01-01 00:51:00,2069364736,2069364736,1117493512,1137,0,0,2,86
2018-01-01 00:52:00,2073034752,2073034752,1138329856,1173,0,0,2,87
2018-01-01 00:53:00,2073559040,2073559040,1113058280,1174,0,0,2,90
2018-01-01 00:54:00,2070937600,2070937600,1103979416,1224,0,0,2,94
2018-01-01 00:55:00,2065694720,2065694720,698370376,1207,0,0,3,144
2018-01-01 00:56:00,2066219008,2066219008,892903592,1255,0,0,2,89
2018-01-01 00:57:00,2051538944,2051538944,997222888,1204,0,0,2,107
2018-01-01 00:58:00,2059927552,2059927552,679679488,1206,0,0,3,149
2018-01-01 00:59:00,2062548992,2062548992,619511064,1119,0,0,2,89
2018-01-01 01:00:00,2063073280,2063073280,616967160,1112,0,0,2,89
2018-01-01 01:01:00,2065170432,2065170432,1091552824,1073,0,0,1,46
2018-01-01 01:02:00,2067267584,2067267584,1025063688,1067,0,0,2,99
2018-01-01 01:03:00,2070937600,2070937600,942958848,1070,0,0,2,91
2018-01-01 01:04:00,2073559040,2073559040,828664576,1053,0,0,2,93
2018-01-01 01:05:00,2069889024,2069889024,695749896,1053,0,0,2,72
2018-01-01 01:06:00,2072510464,2072510464,617324328,1076,0,0,2,79
2018-01-01 01:07:00,2071461888,2071461888,1181102960,1161,0,0,1,43
2018-01-01 01:08:00,2074083328,2074083328,1180875880,1182,0,0,2,83
2018-01-01 01:09:00,2074083328,2074083328,658382984,1220,0,0,3,130
2018-01-01 01:10:00,2075656192,2075656192,632681480,1155,0,0,2,102
2018-01-01 01:11:00,2077753344,2077753344,642960808,1150,0,0,2,87
2018-01-01 01:12:00,2069889024,2069889024,802535680,1294,0,0,2,92
2018-01-01 01:13:00,2051538944,2051538944,874137720,1248,1,519,2,96
2018-01-01 01:14:00,2062024704,2062024704,586852920,1215,0,0,3,100
2018-01-01 01:15:00,2067791872,2067791872,1086014744,1062,0,0,1,33
2018-01-01 01:16:00,2069889024,2069889024,1038601056,1087,0,0,2,70
2018-01-01 01:17:00,2059927552,2059927552,946210952,1087,0,0,2,88
2018-01-01 01:18:00,2054160384,2054160384,880807392,1060,0,0,2,90
2018-01-01 01:19:00,2048917504,2048917504,842672528,1044,0,0,2,95
2018-01-01 01:20:00,2046296064,2046296064,818060368,1045,0,0,2,94
2018-01-01 01:21:00,2045771776,2045771776,803036328,1044,0,0,2,92
2018-01-01 01:22:00,2049966080,2049966080,824045648,1060,0,0,2,109
2018-01-01 01:23:00,2052063232,2052063232,942320352,1193,0,0,2,91
