@timestamp,system.memory.used.pct
2018-01-01 00:00:00,0.9726
2018-01-01 00:00:10,0.973
2018-01-01 00:00:20,0.9723
2018-01-01 00:00:30,0.973
2018-01-01 00:00:40,0.9657
2018-01-01 00:00:50,0.9633
2018-01-01 00:01:00,0.969
2018-01-01 00:01:10,0.9669
2018-01-01 00:01:20,0.9679
2018-01-01 00:01:30,0.9674
2018-01-01 00:01:40,0.9666
2018-01-01 00:01:50,0.9667
2018-01-01 00:02:00,0.9673
2018-01-01 00:02:10,0.972
2018-01-01 00:02:20,0.9731
2018-01-01 00:02:30,0.9742
2018-01-01 00:02:40,0.9702
2018-01-01 00:02:50,0.9709
2018-01-01 00:03:00,0.9715
2018-01-01 00:03:10,0.9723
2018-01-01 00:03:20,0.9731
2018-01-01 00:03:30,0.974
2018-01-01 00:03:40,0.9699
2018-01-01 00:03:50,0.9715
2018-01-01 00:04:00,0.9729
2018-01-01 00:04:10,0.9731
2018-01-01 00:04:20,0.9739
2018-01-01 00:04:30,0.9707
2018-01-01 00:04:40,0.971
2018-01-01 00:04:50,0.9715
2018-01-01 00:05:00,0.9684
2018-01-01 00:05:10,0.9688
2018-01-01 00:05:20,0.9693
2018-01-01 00:05:30,0.9701
2018-01-01 00:05:40,0.9714
2018-01-01 00:05:50,0.9715
2018-01-01 00:06:00,0.9717
2018-01-01 00:06:10,0.9727
2018-01-01 00:06:20,0.9733
2018-01-01 00:06:30,0.9698
2018-01-01 00:06:40,0.9704
2018-01-01 00:06:50,0.9707
2018-01-01 00:07:00,0.9712
2018-01-01 00:07:10,0.9715
2018-01-01 00:07:20,0.9713
2018-01-01 00:07:30,0.9667
2018-01-01 00:07:40,0.9672
2018-01-01 00:07:50,0.9679
2018-01-01 00:08:00,0.9685
2018-01-01 00:08:10,0.9691
2018-01-01 00:08:20,0.969
2018-01-01 00:08:30,0.9681
2018-01-01 00:08:40,0.9687
2018-01-01 00:08:50,0.9698
2018-01-01 00:09:00,0.9702
2018-01-01 00:09:10,0.9701
2018-01-01 00:09:20,0.9711
2018-01-01 00:09:30,0.9709
2018-01-01 00:09:40,0.9718
2018-01-01 00:09:50,0.9675
2018-01-01 00:10:00,0.9676
2018-01-01 00:10:10,0.9683
2018-01-01 00:10:20,0.9682
2018-01-01 00:10:30,0.969
2018-01-01 00:10:40,0.9698
2018-01-01 00:10:50,0.9705
2018-01-01 00:11:00,0.974
2018-01-01 00:11:10,0.968
