@timestamp,system.cpu.user.pct,system.cpu.system.pct,system.cpu.idle.pct,system.cpu.iowait.pct,system.cpu.softirq.pct,system.cpu.total.pct
2018-01-01 00:00:00,0.2554,0.0601,3.6624,0.011,0.011,0.3376
2018-01-01 00:00:10,0.2125,0.0554,3.7069,0.0141,0.0111,0.2931
2018-01-01 00:00:20,0.239,0.0572,3.6878,0.003,0.0131,0.3122
2018-01-01 00:00:30,0.2232,0.0515,3.7101,0.0061,0.0091,0.2899
2018-01-01 00:00:40,0.2378,0.0452,3.706,0.004,0.007,0.294
2018-01-01 00:00:50,0.2699,0.0558,3.6614,0.003,0.01,0.3386
2018-01-01 00:01:00,0.2768,0.0607,3.6496,0.003,0.01,0.3504
2018-01-01 00:01:10,0.2181,0.0623,3.7025,0.008,0.009,0.2975
2018-01-01 00:01:20,0.2217,0.0534,3.7108,0.004,0.0101,0.2892
2018-01-01 00:01:30,0.2313,0.0515,3.7,0.0071,0.0101,0.3
2018-01-01 00:01:40,0.2483,0.0598,3.679,0.003,0.01,0.321
2018-01-01 00:01:50,0.2295,0.0651,3.6923,0.004,0.009,0.3077
2018-01-01 00:02:00,0.2558,0.0612,3.6699,0.004,0.009,0.3301
2018-01-01 00:02:10,0.2001,0.0515,3.7343,0.004,0.0101,0.2657
2018-01-01 00:02:20,0.2359,0.0572,3.6898,0.008,0.009,0.3102
2018-01-01 00:02:30,0.2551,0.064,3.6618,0.012,0.007,0.3382
2018-01-01 00:02:40,0.2226,0.0564,3.708,0.003,0.0101,0.292
2018-01-01 00:02:50,0.2354,0.0581,3.6915,0.003,0.012,0.3085
2018-01-01 00:03:00,0.2208,0.0628,3.6901,0.0192,0.0071,0.3099
2018-01-01 00:03:10,0.2311,0.0512,3.6865,0.0221,0.009,0.3135
2018-01-01 00:03:20,0.2405,0.0491,3.6974,0.003,0.01,0.3026
2018-01-01 00:03:30,0.2615,0.0541,3.6644,0.012,0.008,0.3356
2018-01-01 00:03:40,0.2022,0.0546,3.723,0.0091,0.0111,0.277
2018-01-01 00:03:50,0.2354,0.0571,3.6925,0.003,0.012,0.3075
2018-01-01 00:04:00,0.2583,0.0651,3.6476,0.016,0.013,0.3524
2018-01-01 00:04:10,0.2002,0.0546,3.7108,0.0283,0.0061,0.2892
2018-01-01 00:04:20,0.2463,0.0581,3.6796,0.003,0.013,0.3204
2018-01-01 00:04:30,0.2335,0.0513,3.7001,0.006,0.0091,0.2999
2018-01-01 00:04:40,0.2491,0.053,3.6679,0.018,0.012,0.3321
2018-01-01 00:04:50,0.3503,0.0545,3.576,0.0071,0.0121,0.424
2018-01-01 00:05:00,0.4781,0.0565,3.4544,0.003,0.0081,0.5456
2018-01-01 00:05:10,0.2463,0.0416,3.6898,0.0132,0.0091,0.3102
2018-01-01 00:05:20,0.2304,0.0515,3.6959,0.0131,0.0091,0.3041
2018-01-01 00:05:30,0.2506,0.0602,3.6712,0.006,0.012,0.3288
2018-01-01 00:05:40,0.2458,0.054,3.6842,0.004,0.012,0.3158
2018-01-01 00:05:50,0.2331,0.0565,3.662,0.0363,0.0121,0.338
2018-01-01 00:06:00,0.2351,0.0703,3.6805,0.004,0.01,0.3195
2018-01-01 00:06:10,0.212,0.0512,3.7217,0.008,0.007,0.2783
2018-01-01 00:06:20,0.5038,0.0725,3.3985,0.0151,0.0101,0.6015
2018-01-01 00:06:30,0.2483,0.0573,3.6713,0.0131,0.0101,0.3287
2018-01-01 00:06:40,0.3605,0.0522,3.5682,0.004,0.0151,0.4318
2018-01-01 00:06:50,0.4572,0.0735,3.4522,0.003,0.0141,0.5478
2018-01-01 00:07:00,0.347,0.0767,3.5612,0.003,0.0121,0.4388
2018-01-01 00:07:10,0.2411,0.06,3.6509,0.038,0.01,0.3491
2018-01-01 00:07:20,0.245,0.0643,3.6806,0.002,0.008,0.3194
2018-01-01 00:07:30,0.5281,0.0736,3.3772,0.003,0.0181,0.6228
2018-01-01 00:07:40,0.4559,0.0542,3.4687,0.004,0.0171,0.5313
2018-01-01 00:07:50,0.373,0.0714,3.5336,0.007,0.0151,0.4664
2018-01-01 00:08:00,0.3747,0.0758,3.5212,0.0091,0.0192,0.4788
2018-01-01 00:08:10,0.3741,0.0605,3.5352,0.0131,0.0171,0.4648
2018-01-01 00:08:20,0.4522,0.0715,3.4552,0.003,0.0181,0.5448
2018-01-01 00:08:30,0.4014,0.0686,3.4977,0.0141,0.0182,0.5023
2018-01-01 00:08:40,0.4453,0.0612,3.4654,0.005,0.0231,0.5346
2018-01-01 00:08:50,0.2722,0.0703,3.6394,0.003,0.0151,0.3606
2018-01-01 00:09:00,0.2595,0.0487,3.6797,0.003,0.0091,0.3203
2018-01-01 00:09:10,0.24,0.0482,3.6957,0.009,0.007,0.3043
2018-01-01 00:09:20,0.2683,0.0601,3.6576,0.003,0.011,0.3424
2018-01-01 00:09:30,0.2913,0.0581,3.6316,0.006,0.013,0.3684
2018-01-01 00:09:40,0.2484,0.0541,3.6824,0.004,0.011,0.3176
2018-01-01 00:09:50,0.2436,0.0586,3.6837,0.003,0.0111,0.3163
2018-01-01 00:10:00,0.2512,0.0535,3.6802,0.0061,0.0091,0.3198
2018-01-01 00:10:10,0.2252,0.0473,3.7054,0.0121,0.0101,0.2946
2018-01-01 00:10:20,0.2349,0.0595,3.6945,0.002,0.0091,0.3055
2018-01-01 00:10:30,0.239,0.0595,3.6915,0.004,0.006,0.3085
2018-01-01 00:10:40,0.2181,0.0503,3.7175,0.004,0.0101,0.2825
2018-01-01 00:10:50,0.2603,0.0515,3.6761,0.002,0.0101,0.3239
2018-01-01 00:11:00,0.2155,0.0546,3.7137,0.0071,0.0091,0.2863
2018-01-01 00:11:10,0.2137,0.0464,3.7128,0.0202,0.0071,0.2872
2018-01-01 00:11:20,0.2759,0.0582,3.6529,0.005,0.008,0.3471
2018-01-01 00:11:30,0.2323,0.0593,3.6953,0.005,0.008,0.3047
2018-01-01 00:11:40,0.2113,0.0573,3.7153,0.002,0.0141,0.2847
2018-01-01 00:11:50,0.2753,0.0631,3.6506,0.004,0.007,0.3494
2018-01-01 00:12:00,0.2351,0.0643,3.6705,0.0191,0.011,0.3295
2018-01-01 00:12:10,0.216,0.0502,3.7187,0.007,0.008,0.2813
2018-01-01 00:12:20,0.2381,0.0646,3.6882,0,0.0091,0.3118
2018-01-01 00:12:30,0.2476,0.0581,3.6753,0.006,0.013,0.3247
2018-01-01 00:12:40,0.2106,0.0484,3.727,0.003,0.0111,0.273
2018-01-01 00:12:50,0.2617,0.0672,3.6591,0,0.012,0.3409
2018-01-01 00:13:00,0.235,0.0572,3.6696,0.0271,0.011,0.3304
2018-01-01 00:13:10,0.2271,0.057,3.6968,0.01,0.009,0.3032
2018-01-01 00:13:20,0.244,0.0655,3.6724,0.003,0.0151,0.3276
2018-01-01 00:13:30,0.2714,0.0616,3.6421,0.0109,0.0139,0.3579
2018-01-01 00:13:40,0.2278,0.049,3.7092,0.004,0.01,0.2908
2018-01-01 00:13:50,0.2569,0.0622,3.6658,0.006,0.009,0.3342
2018-01-01 00:14:00,0.2102,0.0536,3.7241,0.003,0.0091,0.2759
2018-01-01 00:14:10,0.2259,0.0444,3.7025,0.0171,0.0101,0.2975
2018-01-01 00:14:20,0.2212,0.0619,3.7047,0.003,0.0091,0.2953
2018-01-01 00:14:30,0.2303,0.0483,3.7033,0.006,0.0121,0.2967
2018-01-01 00:14:40,0.2294,0.0631,3.6925,0.004,0.011,0.3075
2018-01-01 00:14:50,0.2564,0.0741,3.6595,0.003,0.007,0.3405
2018-01-01 00:15:00,0.21,0.0525,3.7233,0.004,0.0101,0.2767
2018-01-01 00:15:10,0.2221,0.0523,3.7065,0.009,0.0101,0.2935
2018-01-01 00:15:20,0.2501,0.0663,3.6676,0.006,0.01,0.3324
2018-01-01 00:15:30,0.2564,0.0569,3.6758,0.003,0.008,0.3242
2018-01-01 00:15:40,0.2382,0.063,3.6627,0.026,0.01,0.3373
