@timestamp,jvm.metrics.memory.heap_memory_usage.committed,jvm.metrics.memory.heap_memory_usage.max,jvm.metrics.memory.heap_memory_usage.used,jvm.metrics.threading.thread_count,jvm.metrics.gc.psms.collection_count,jvm.metrics.gc.psms.collection_time,jvm.metrics.gc.pss.collection_count,jvm.metrics.gc.pss.collection_time
2018-01-01 00:00:00,2003828736,2003828736,568522368,1279,0,0,2,73
2018-01-01 00:01:00,2056781824,2056781824,1046754352,1278,0,0,1,36
2018-01-01 00:02:00,2058354688,2058354688,990823096,1278,0,0,2,71
2018-01-01 00:03:00,2061500416,2061500416,938528672,1278,0,0,2,72
2018-01-01 00:04:00,2066743296,2066743296,876174160,1281,0,0,2,76
2018-01-01 00:05:00,2071986176,2071986176,800271944,1280,0,0,2,90
2018-01-01 00:06:00,2068840448,2068840448,1122647120,1575,0,0,2,90
2018-01-01 00:07:00,2051014656,2051014656,992785816,1605,0,0,3,160
2018-01-01 00:08:00,2018508800,2018508800,1024791608,1696,0,0,3,179
2018-01-01 00:09:00,2023751680,2023751680,587326992,1570,0,0,3,151
2018-01-01 00:10:00,2030043136,2030043136,663121336,1330,0,0,2,93
2018-01-01 00:11:00,2037383168,2037383168,695946416,1329,0,0,2,108
2018-01-01 00:12:00,2045771776,2045771776,704188920,1329,0,0,2,103
2018-01-01 00:13:00,2052587520,2052587520,681831560,1329,0,0,2,108
2018-01-01 00:14:00,2057830400,2057830400,618120360,1330,0,0,2,84
2018-01-01 00:15:00,2057306112,2057306112,565736904,1330,0,0,2,82
2018-01-01 00:16:00,2056257536,2056257536,1051885936,1329,0,0,1,37
2018-01-01 00:17:00,2058878976,2058878976,1004396512,1329,0,0,2,75
2018-01-01 00:18:00,2062548992,2062548992,950444168,1329,0,0,2,78
2018-01-01 00:19:00,2067791872,2067791872,892550040,1332,0,0,2,79
2018-01-01 00:20:00,2073034752,2073034752,794610536,1330,0,0,2,90
2018-01-01 00:21:00,2070413312,2070413312,763976832,1384,0,0,2,97
2018-01-01 00:22:00,2063073280,2063073280,1109531200,1669,0,0,2,100
2018-01-01 00:23:00,2045247488,2045247488,1075365048,1694,0,0,3,159
2018-01-01 00:24:00,2022178816,2022178816,851706992,1733,0,0,3,177
2018-01-01 00:25:00,2032140288,2032140288,897999240,1507,0,0,2,108
2018-01-01 00:26:00,2036858880,2036858880,917996624,1379,0,0,2,97
2018-01-01 00:27:00,2041053184,2041053184,950541808,1379,0,0,2,96
2018-01-01 00:28:00,2045247488,2045247488,958892248,1379,0,0,2,94
2018-01-01 00:29:00,2049966080,2049966080,956936184,1380,0,0,2,93
2018-01-01 00:30:00,2054160384,2054160384,936759912,1380,0,0,2,91
2018-01-01 00:31:00,2058354688,2058354688,899208248,1379,0,0,2,92
2018-01-01 00:32:00,2061500416,2061500416,848508360,1379,0,0,2,90
2018-01-01 00:33:00,2065694720,2065694720,782583832,1379,0,0,2,88
2018-01-01 00:34:00,2068316160,2068316160,831633808,1382,1,786,2,89
2018-01-01 00:35:00,2066219008,2066219008,827561968,920,0,0,2,59
2018-01-01 00:36:00,2067791872,2067791872,769277864,919,0,0,2,66
2018-01-01 00:37:00,2052587520,2052587520,1019550280,1137,0,0,2,78
2018-01-01 00:38:00,2038431744,2038431744,858916208,1195,0,0,3,134
2018-01-01 00:39:00,2002780160,2002780160,786365976,1290,0,0,3,150
2018-01-01 00:40:00,1949302784,1949302784,855780944,1306,0,0,3,165
2018-01-01 00:41:00,2003304448,2003304448,605670280,1095,0,0,3,133
2018-01-01 00:42:00,2009071616,2009071616,774578184,969,0,0,2,85
2018-01-01 00:43:00,2013790208,2013790208,906116392,969,0,0,2,79
2018-01-01 00:44:00,2015887360,2015887360,570112344,970,0,0,3,109
2018-01-01 00:45:00,2020605952,2020605952,682741944,970,0,0,2,86
2018-01-01 00:46:00,2031091712,2031091712,733917608,969,0,0,2,92
2018-01-01 00:47:00,2039480320,2039480320,753569168,969,0,0,2,84
2018-01-01 00:48:00,2044723200,2044723200,756095960,969,0,0,2,78
2018-01-01 00:49:00,2050490368,2050490368,728078152,972,0,0,2,84
2018-01-01 00:50:00,2056257536,2056257536,685726088,970,0,0,2,87
2018-01-01 00:51:00,2062548992,2062548992,584207344,969,0,0,2,62
2018-01-01 00:52:00,2052063232,2052063232,729640656,1144,0,0,2,88
2018-01-01 00:53:00,2034761728,2034761728,949496608,1263,0,0,2,98
2018-01-01 00:54:00,2053636096,2053636096,644798200,1206,0,0,3,135
2018-01-01 00:55:00,2038956032,2038956032,1105499200,1270,0,0,2,105
2018-01-01 00:56:00,2012741632,2012741632,826224240,1328,0,0,3,160
2018-01-01 00:57:00,2035286016,2035286016,833818864,1042,0,0,2,97
2018-01-01 00:58:00,2040004608,2040004608,848811664,1019,0,0,2,93
2018-01-01 00:59:00,2044198912,2044198912,852767744,1020,0,0,2,89
2018-01-01 01:00:00,2048393216,2048393216,843664368,1020,0,0,2,92
2018-01-01 01:01:00,2052587520,2052587520,810837608,1019,0,0,2,95
2018-01-01 01:02:00,2057306112,2057306112,757564856,1019,0,0,2,103
2018-01-01 01:03:00,2060976128,2060976128,694742672,1019,0,0,2,98
2018-01-01 01:04:00,2013265920,2013265920,598223504,1022,0,0,2,67
2018-01-01 01:05:00,2061500416,2061500416,1061169272,1021,0,0,1,35
2018-01-01 01:06:00,2063597568,2063597568,994500416,1020,0,0,2,69
2018-01-01 01:07:00,2067791872,2067791872,904040760,1020,0,0,2,74
2018-01-01 01:08:00,2070413312,2070413312,1151118136,1218,0,0,2,83
2018-01-01 01:09:00,2065694720,2065694720,597061688,1286,0,0,3,131
2018-01-01 01:10:00,2056257536,2056257536,872042432,1317,0,0,2,95
2018-01-01 01:11:00,2034237440,2034237440,912846344,1421,0,0,3,164
2018-01-01 01:12:00,2001207296,2001207296,824089736,1395,0,0,3,165
2018-01-01 01:13:00,2028470272,2028470272,867278632,1070,0,0,2,104
2018-01-01 01:14:00,2034761728,2034761728,906503384,1071,0,0,2,96
2018-01-01 01:15:00,2038956032,2038956032,927183592,1071,0,0,2,88
2018-01-01 01:16:00,2043150336,2043150336,931244680,1070,0,0,2,91
2018-01-01 01:17:00,2047344640,2047344640,919333632,1070,0,0,2,89
2018-01-01 01:18:00,2051538944,2051538944,882265560,1070,0,0,2,89
