@timestamp,system.cpu.user.pct,system.cpu.system.pct,system.cpu.idle.pct,system.cpu.iowait.pct,system.cpu.softirq.pct,system.cpu.total.pct
2018-01-01 00:00:00,0.1981,0.0546,3.7342,0.0061,0.0071,0.2658
2018-01-01 00:00:10,0.2525,0.0664,3.6661,0.003,0.0121,0.3339
2018-01-01 00:00:20,0.2007,0.0625,3.7196,0.004,0.0131,0.2804
2018-01-01 00:00:30,0.2319,0.0514,3.7056,0.003,0.0081,0.2944
2018-01-01 00:00:40,0.2259,0.0605,3.6984,0.0061,0.0091,0.3016
2018-01-01 00:00:50,0.2097,0.0456,3.7214,0.0132,0.0101,0.2786
2018-01-01 00:01:00,0.2283,0.0611,3.6985,0.005,0.007,0.3015
2018-01-01 00:01:10,0.2591,0.068,3.6589,0.003,0.011,0.3411
2018-01-01 00:01:20,0.2277,0.0554,3.7008,0.0121,0.004,0.2992
2018-01-01 00:01:30,0.2438,0.064,3.6782,0.004,0.01,0.3218
2018-01-01 00:01:40,0.2513,0.0621,3.6736,0.003,0.01,0.3264
2018-01-01 00:01:50,0.2091,0.0556,3.7162,0.0091,0.0101,0.2838
2018-01-01 00:02:00,0.2164,0.0651,3.7084,0.004,0.006,0.2916
2018-01-01 00:02:10,0.2343,0.0654,3.6873,0.003,0.0101,0.3127
2018-01-01 00:02:20,0.2364,0.0533,3.6952,0.005,0.0101,0.3048
2018-01-01 00:02:30,0.2023,0.0556,3.6854,0.0465,0.0101,0.3146
2018-01-01 00:02:40,0.2221,0.0643,3.6966,0.009,0.008,0.3034
2018-01-01 00:02:50,0.2361,0.0484,3.7054,0.001,0.0091,0.2946
2018-01-01 00:03:00,0.287,0.0604,3.6304,0.007,0.0151,0.3696
2018-01-01 00:03:10,0.244,0.0696,3.6724,0.004,0.0101,0.3276
2018-01-01 00:03:20,0.2484,0.0621,3.6695,0.011,0.009,0.3305
2018-01-01 00:03:30,0.2153,0.0614,3.679,0.0372,0.007,0.321
2018-01-01 00:03:40,0.2467,0.0552,3.678,0.01,0.01,0.322
2018-01-01 00:03:50,0.2231,0.0505,3.7102,0.0061,0.0101,0.2898
2018-01-01 00:04:00,0.3922,0.0676,3.5069,0.0151,0.0181,0.4931
2018-01-01 00:04:10,0.2797,0.0609,3.6454,0.004,0.01,0.3546
2018-01-01 00:04:20,0.2218,0.0585,3.7036,0.006,0.0101,0.2964
2018-01-01 00:04:30,0.4174,0.0593,3.5011,0.008,0.0141,0.4989
2018-01-01 00:04:40,0.2313,0.0555,3.6991,0.003,0.0111,0.3009
2018-01-01 00:04:50,0.2119,0.0686,3.7064,0.003,0.0101,0.2936
2018-01-01 00:05:00,0.2443,0.0583,3.6843,0.004,0.009,0.3157
2018-01-01 00:05:10,0.2776,0.0609,3.6405,0.011,0.01,0.3595
2018-01-01 00:05:20,0.2626,0.0614,3.6619,0.004,0.0101,0.3381
2018-01-01 00:05:30,0.2412,0.0605,3.6761,0.0081,0.0141,0.3239
2018-01-01 00:05:40,0.2247,0.0445,3.7166,0.004,0.0101,0.2834
2018-01-01 00:05:50,0.3914,0.0741,3.5235,0.004,0.007,0.4765
2018-01-01 00:06:00,0.2713,0.0631,3.6275,0.017,0.021,0.3725
2018-01-01 00:06:10,0.2306,0.0614,3.698,0.003,0.007,0.302
2018-01-01 00:06:20,0.33,0.074,3.577,0.008,0.011,0.423
2018-01-01 00:06:30,0.2878,0.0616,3.6365,0.003,0.0111,0.3635
2018-01-01 00:06:40,0.2263,0.0681,3.6886,0.004,0.013,0.3114
2018-01-01 00:06:50,0.2416,0.0622,3.6822,0.004,0.01,0.3178
2018-01-01 00:07:00,0.4401,0.0623,3.4484,0.0291,0.0201,0.5516
2018-01-01 00:07:10,0.2285,0.0455,3.7149,0.003,0.0081,0.2851
2018-01-01 00:07:20,0.2482,0.0603,3.6785,0.003,0.01,0.3215
2018-01-01 00:07:30,0.4103,0.0612,3.5074,0.005,0.0161,0.4926
2018-01-01 00:07:40,0.2167,0.0504,3.7017,0.0212,0.0101,0.2983
