@timestamp,system.network.in.bytes,system.network.in.packets,system.network.in.dropped,system.network.out.bytes,system.network.out.packets,system.network.out.errors
2018-01-01 00:00:00,4000000,6669,1,3000000,7191,7
2018-01-01 00:00:10,4000000,6457,0,4000000,7129,5
2018-01-01 00:00:20,4000000,6540,2,4000000,6887,6
2018-01-01 00:00:30,4000000,6633,1,4000000,7071,3
2018-01-01 00:00:40,3000000,6541,1,4000000,6970,5
2018-01-01 00:00:50,4000000,6674,0,3000000,7127,3
2018-01-01 00:01:00,4000000,6604,1,4000000,7304,7
2018-01-01 00:01:10,4000000,6674,0,4000000,7148,5
2018-01-01 00:01:20,3000000,6916,1,3000000,7574,1
2018-01-01 00:01:30,4000000,6787,3,4000000,7492,3
2018-01-01 00:01:40,4000000,6956,0,4000000,7636,6
2018-01-01 00:01:50,4000000,6951,0,3000000,7168,4
2018-01-01 00:02:00,4000000,6958,1,4000000,7400,5
2018-01-01 00:02:10,4000000,8780,1,4000000,8743,5
2018-01-01 00:02:20,4000000,6733,2,4000000,7416,6
2018-01-01 00:02:30,4000000,6561,1,3000000,6957,4
2018-01-01 00:02:40,4000000,6584,0,4000000,7195,5
2018-01-01 00:02:50,4000000,6785,0,4000000,7142,5
2018-01-01 00:03:00,4000000,6630,1,4000000,7188,4
2018-01-01 00:03:10,4000000,6944,1,4000000,7605,4
2018-01-01 00:03:20,4000000,6451,3,4000000,7154,3
2018-01-01 00:03:30,4000000,6518,0,4000000,7089,3
2018-01-01 00:03:40,4000000,6570,0,3000000,7157,3
2018-01-01 00:03:50,4000000,6726,0,4000000,7132,5
2018-01-01 00:04:00,4000000,6641,2,4000000,7156,6
2018-01-01 00:04:10,4000000,6721,3,4000000,7038,8
2018-01-01 00:04:20,4000000,6610,0,4000000,7378,8
2018-01-01 00:04:30,4000000,6649,0,4000000,7097,5
2018-01-01 00:04:40,4000000,6595,0,4000000,7171,7
2018-01-01 00:04:50,4000000,8000,0,3000000,8344,3
2018-01-01 00:05:00,3000000,6591,3,4000000,7240,5
2018-01-01 00:05:10,4000000,6433,1,4000000,6910,6
2018-01-01 00:05:20,4000000,8196,0,4000000,8506,2
2018-01-01 00:05:30,4000000,7193,0,4000000,7675,3
2018-01-01 00:05:40,4000000,6848,0,3000000,7254,4
2018-01-01 00:05:50,4000000,6528,0,4000000,7042,7
2018-01-01 00:06:00,4000000,6621,3,4000000,7195,4
2018-01-01 00:06:10,4000000,6737,1,4000000,7247,4
2018-01-01 00:06:20,3000000,10085,1,4000000,10133,1
2018-01-01 00:06:30,4000000,9817,0,3000000,9907,0
2018-01-01 00:06:40,4000000,6712,0,4000000,7021,7
2018-01-01 00:06:50,4000000,10691,3,3000000,10762,1
2018-01-01 00:07:00,3000000,9168,1,4000000,9225,1
2018-01-01 00:07:10,4000000,7264,0,4000000,7681,6
2018-01-01 00:07:20,4000000,12342,0,3000000,12094,1
2018-01-01 00:07:30,4000000,7502,1,4000000,8049,5
2018-01-01 00:07:40,4000000,8028,1,4000000,8333,2
2018-01-01 00:07:50,4000000,7793,3,4000000,8466,1
2018-01-01 00:08:00,4000000,7690,0,4000000,8038,5
2018-01-01 00:08:10,3000000,9459,0,3000000,9528,3
2018-01-01 00:08:20,4000000,8958,0,4000000,9066,4
2018-01-01 00:08:30,4000000,7665,1,4000000,8069,5
2018-01-01 00:08:40,4000000,8427,1,3000000,8997,6
2018-01-01 00:08:50,4000000,9292,2,4000000,9499,4
2018-01-01 00:09:00,4000000,7246,0,4000000,7653,4
2018-01-01 00:09:10,4000000,9237,0,3000000,9176,0
2018-01-01 00:09:20,3000000,11253,1,4000000,10958,1
2018-01-01 00:09:30,4000000,7483,2,4000000,7921,6
2018-01-01 00:09:40,4000000,9246,1,3000000,9204,3
2018-01-01 00:09:50,3000000,11776,1,4000000,11610,2
2018-01-01 00:10:00,4000000,6624,0,4000000,6824,6
2018-01-01 00:10:10,4000000,9193,0,3000000,9217,1
2018-01-01 00:10:20,3000000,11193,2,4000000,11007,0
2018-01-01 00:10:30,4000000,7260,1,4000000,7584,4
2018-01-01 00:10:40,4000000,6879,1,4000000,7330,4
2018-01-01 00:10:50,5000000,6798,1,3000000,7078,6
2018-01-01 00:11:00,3000000,6913,0,4000000,7476,2
2018-01-01 00:11:10,4000000,8016,1,4000000,8257,4
2018-01-01 00:11:20,4000000,7407,1,4000000,8114,2
2018-01-01 00:11:30,4000000,6649,1,4000000,7452,4
2018-01-01 00:11:40,4000000,8680,2,3000000,8962,3
2018-01-01 00:11:50,4000000,8151,0,4000000,8429,5
2018-01-01 00:12:00,4000000,6727,0,4000000,7210,4
2018-01-01 00:12:10,4000000,7781,2,4000000,8195,6
2018-01-01 00:12:20,4000000,6558,0,4000000,7245,2
2018-01-01 00:12:30,4000000,6442,3,3000000,6926,6
2018-01-01 00:12:40,4000000,6490,0,4000000,7257,6
2018-01-01 00:12:50,3000000,6578,0,4000000,7037,3
2018-01-01 00:13:00,4000000,6768,0,4000000,7052,3
2018-01-01 00:13:10,4000000,6598,1,4000000,6865,5
2018-01-01 00:13:20,4000000,6427,0,3000000,7322,5
2018-01-01 00:13:30,4000000,6715,2,4000000,7181,4
2018-01-01 00:13:40,4000000,6582,1,4000000,7150,4
2018-01-01 00:13:50,4000000,6617,0,4000000,7252,6
2018-01-01 00:14:00,4000000,6760,1,4000000,7164,8
2018-01-01 00:14:10,4000000,6696,1,4000000,7213,5
2018-01-01 00:14:20,4000000,6701,1,4000000,6985,4
2018-01-01 00:14:30,4000000,6672,1,3000000,7087,4
2018-01-01 00:14:40,4000000,6498,1,4000000,7179,4
2018-01-01 00:14:50,4000000,6802,0,4000000,7202,1
2018-01-01 00:15:00,4000000,6616,1,4000000,7119,5
