@timestamp,jvm.metrics.memory.heap_memory_usage.committed,jvm.metrics.memory.heap_memory_usage.max,jvm.metrics.memory.heap_memory_usage.used,jvm.metrics.threading.thread_count,jvm.metrics.gc.psms.collection_count,jvm.metrics.gc.psms.collection_time,jvm.metrics.gc.pss.collection_count,jvm.metrics.gc.pss.collection_time
2018-01-01 00:00:00,1908932608,1908932608,1249857224,650,154,50291,161,4282
2018-01-01 00:01:00,1908932608,1908932608,1516148880,649,144,46538,199,5497
2018-01-01 00:02:00,1908932608,1908932608,1583738064,648,147,47469,203,5670
2018-01-01 00:03:00,1908932608,1908932608,1084296432,648,150,48168,242,6506
2018-01-01 00:04:00,1908932608,1908932608,1629368672,648,153,50832,142,3617
2018-01-01 00:05:00,1908932608,1908932608,1286044152,648,153,51239,101,2481
2018-01-01 00:06:00,1908932608,1908932608,1581692080,647,145,47522,205,5296
2018-01-01 00:07:00,1908932608,1908932608,1607382376,648,141,45944,248,6794
2018-01-01 00:08:00,1908932608,1908932608,1551104952,648,150,49706,166,4321
2018-01-01 00:09:00,1908932608,1908932608,1290339696,648,154,52452,101,2651
2018-01-01 00:10:00,1908932608,1908932608,1629538328,648,147,49474,164,4511
2018-01-01 00:11:00,1908932608,1908932608,1333934128,649,141,47406,208,5558
2018-01-01 00:12:00,1908932608,1908932608,1634105920,646,150,51580,144,3742
2018-01-01 00:13:00,1908932608,1908932608,1616719400,648,161,55054,177,4803
2018-01-01 00:14:00,1908932608,1908932608,1321210488,648,166,58108,120,3054
2018-01-01 00:15:00,1908932608,1908932608,1497779768,649,137,47440,113,2819
2018-01-01 00:16:00,1908932608,1908932608,1399431416,651,129,45815,125,3165
2018-01-01 00:17:00,1908932608,1908932608,1259358008,648,150,51013,142,3704
2018-01-01 00:18:00,1908932608,1908932608,1603429744,648,141,50913,134,3464
2018-01-01 00:19:00,1908932608,1908932608,1423926600,648,152,54743,87,2034
2018-01-01 00:20:00,1908932608,1908932608,1608490048,648,161,57391,88,2286
2018-01-01 00:21:00,1908932608,1908932608,1369630768,649,140,49856,112,2759
2018-01-01 00:22:00,1908932608,1908932608,1470963128,648,186,66341,86,2018
2018-01-01 00:23:00,1908932608,1908932608,1451472376,648,120,43024,84,1878
2018-01-01 00:24:00,1908932608,1908932608,1789708224,648,147,53632,104,2512
2018-01-01 00:25:00,1908932608,1908932608,1613806352,648,160,57602,123,3296
2018-01-01 00:26:00,1908932608,1908932608,1594581328,649,142,50842,121,3007
2018-01-01 00:27:00,1908932608,1908932608,1489142816,648,137,48921,79,1960
2018-01-01 00:28:00,1908932608,1908932608,1539061848,648,181,65162,63,1333
2018-01-01 00:29:00,1908932608,1908932608,1319148704,648,124,45398,69,1658
2018-01-01 00:30:00,1908932608,1908932608,1419783256,650,169,61723,68,1501
2018-01-01 00:31:00,1908932608,1908932608,1601584656,649,147,54653,98,2186
2018-01-01 00:32:00,1908932608,1908932608,1577734872,646,135,49421,66,1472
2018-01-01 00:33:00,1908932608,1908932608,1594960904,648,156,58474,72,1511
2018-01-01 00:34:00,1908932608,1908932608,1411779648,648,142,52052,76,1580
2018-01-01 00:35:00,1908932608,1908932608,1577278416,648,168,61439,95,2395
2018-01-01 00:36:00,1908932608,1908932608,1559143032,649,126,47098,67,1481
2018-01-01 00:37:00,1908932608,1908932608,1580555288,648,163,60046,96,2331
2018-01-01 00:38:00,1908932608,1908932608,1473472512,648,131,48773,85,1955
2018-01-01 00:39:00,1908932608,1908932608,1447428048,648,156,58432,84,1933
2018-01-01 00:40:00,1908932608,1908932608,1821126408,648,166,62921,109,2345
2018-01-01 00:41:00,1908932608,1908932608,1478128448,648,113,42943,73,1655
2018-01-01 00:42:00,1908932608,1908932608,1501489184,648,147,55599,56,1234
2018-01-01 00:43:00,1908932608,1908932608,1519933072,648,156,58277,46,878
2018-01-01 00:44:00,1908932608,1908932608,1603909568,648,209,78410,80,2250
2018-01-01 00:45:00,1908932608,1908932608,1660406600,648,84,32225,41,662
2018-01-01 00:46:00,1908932608,1908932608,1753400448,651,145,55788,78,2060
2018-01-01 00:47:00,1908932608,1908932608,1600937080,648,144,55708,109,4224
2018-01-01 00:48:00,1908932608,1908932608,1600937080,648,144,55708,109,4224
2018-01-01 00:49:00,1908932608,1908932608,1601900008,648,287,113704,223,9733
2018-01-01 00:50:00,1908932608,1908932608,1739078832,648,90,36878,146,6577
2018-01-01 00:51:00,1994915840,1994915840,1817639880,648,123,49440,194,10166
