@timestamp,system.cpu.user.pct,system.cpu.system.pct,system.cpu.idle.pct,system.cpu.iowait.pct,system.cpu.softirq.pct,system.cpu.total.pct
2018-01-01 00:00:00,0.2629,0.0612,3.6608,0.004,0.011,0.3392
2018-01-01 00:00:10,0.2303,0.0581,3.6966,0.003,0.012,0.3034
2018-01-01 00:00:20,0.2079,0.0585,3.7194,0.003,0.0111,0.2806
2018-01-01 00:00:30,0.2548,0.0512,3.673,0.009,0.012,0.327
2018-01-01 00:00:40,0.2398,0.0599,3.6803,0.007,0.013,0.3197
2018-01-01 00:00:50,0.218,0.0673,3.7006,0.003,0.0111,0.2994
2018-01-01 00:01:00,0.256,0.0562,3.6717,0.004,0.012,0.3283
2018-01-01 00:01:10,0.2291,0.0573,3.7015,0.003,0.009,0.2985
2018-01-01 00:01:20,0.2422,0.0621,3.6857,0.003,0.007,0.3143
2018-01-01 00:01:30,0.2514,0.0533,3.6822,0.002,0.0111,0.3178
2018-01-01 00:01:40,0.2238,0.0484,3.7127,0.006,0.0091,0.2873
2018-01-01 00:01:50,0.2358,0.0609,3.6803,0.007,0.016,0.3197
2018-01-01 00:02:00,0.2609,0.07,3.6541,0.002,0.013,0.3459
2018-01-01 00:02:10,0.2101,0.0603,3.7025,0.0131,0.0141,0.2975
2018-01-01 00:02:20,0.2257,0.0572,3.704,0.003,0.01,0.296
2018-01-01 00:02:30,0.2533,0.0515,3.669,0.0212,0.005,0.331
2018-01-01 00:02:40,0.2175,0.0675,3.699,0.006,0.0101,0.301
2018-01-01 00:02:50,0.2286,0.0632,3.6952,0.003,0.01,0.3048
2018-01-01 00:03:00,0.2509,0.0652,3.6719,0.003,0.009,0.3281
2018-01-01 00:03:10,0.2057,0.0665,3.7005,0.0101,0.0171,0.2995
2018-01-01 00:03:20,0.2229,0.0582,3.7027,0.003,0.0131,0.2973
2018-01-01 00:03:30,0.2588,0.0542,3.662,0.014,0.011,0.338
2018-01-01 00:03:40,0.357,0.0656,3.5582,0.004,0.0151,0.4418
2018-01-01 00:03:50,0.2316,0.0493,3.7049,0.006,0.0081,0.2951
2018-01-01 00:04:00,0.2634,0.0573,3.6673,0.003,0.009,0.3327
